sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
1.7,9,-7.83158525879275,-0.832787190521263,14.9023340103664,56.6454413995883
2,9,-10.1461271608886,-1.27504665492363,16.8758731684235,69.4898951191783
2.3,9,-11.9823362298931,-1.67728215856308,16.7491502673747,81.7067912287789
2.6,9,-13.3614903503018,-2.0138777460172,15.9271355795427,91.9774662425559
2.9,9,-14.3902694284407,-2.2861890601492,15.2805519912056,100.351305207995
0.4,11,-6.65798439983757,-0.532330819095686,-4.02591736795917,-1.93355778416625
0.7,11,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833
1.1,11,-3.78930172789528,-0.169189806694475,6.25689709235938,25.7729235664083
1.4,11,-5.40164205430302,-0.428725661267116,10.8831791075543,43.5945129702118
1.7,11,-8.06524742595379,-0.864878910332234,14.8985511304281,57.7391880083907
2,11,-10.8638389383044,-1.39198884794519,16.6610872486226,72.5406014072222
2.3,11,-13.2893951370052,-1.92479725470705,16.0735077715262,87.2776993137531
2.6,11,-15.2195948759845,-2.4091113152086,15.2112640327792,100.751875499303
2.9,11,-16.7089712954734,-2.82440850299747,14.9743643015325,111.962398815702
0.4,13,-6.65800325728746,-0.532331981788676,-4.02591991964382,-1.93379012832879
0.7,13,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833
1.1,13,-3.78929027439509,-0.169189067664898,6.25700241621318,25.7727256517765
1.4,13,-5.40318721193173,-0.428886773393508,10.8841917768722,43.5914843795333
1.7,13,-8.10739042767366,-0.869906068583023,14.9123409983049,57.8810488921148
2,13,-11.0804086023859,-1.42349063397709,16.606242190938,73.3709667662063
2.3,13,-13.8293355029644,-2.01878918344129,15.8222915051688,89.6861461695953
2.6,13,-16.1519271728582,-2.59703175504163,14.9183579542312,104.787477593596
2.9,13,-18.0261522628977,-3.12174576561584,15.0153512578683,117.455347293669
0.4,15,-6.65800215589316,-0.532331879825427,-4.02592029678809,-1.93362411253515
0.7,15,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833
1.1,15,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491
1.4,15,-5.40325432916339,-0.428892965651091,10.8843842860622,43.5949553209735
1.7,15,-8.11246563151218,-0.870451275228411,14.9172078769062,57.8805128215287
2,15,-11.12870471878,-1.42983560385517,16.5940123801355,73.5441479167792
2.3,15,-14.0075407830241,-2.04701126160895,15.7637249078039,90.1892921471718
2.6,15,-16.5486868246802,-2.67080996235627,14.8243639215159,106.12223523341
2.9,15,-18.6895888404988,-3.26241871603034,14.985463023279,120.133362964173
0.4,17,-6.65800455123794,-0.532332033701443,-4.0259205697933,-1.93359295516218
0.7,17,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833
1.1,17,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491
1.4,17,-5.40325552234176,-0.42889309478297,10.8848023411262,43.5939164645974
1.7,17,-8.11287675446466,-0.870491699422984,14.9167042915812,57.8763835152784
2,17,-11.1367835936925,-1.43081570513985,16.5952369038087,73.5395493182146
2.3,17,-14.0546101005643,-2.05384363940728,15.752495830518,90.2751038539912
2.6,17,-16.6912186335387,-2.69521667559367,14.8122497817998,106.502834112147
2.9,17,-18.9836470583057,-3.32024405801492,14.9688988799042,121.038305129771
0.4,19,-6.65798991259858,-0.532331104771282,-4.0259184191862,-1.9339511481388
0.7,19,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833
1.1,19,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491
1.4,19,-5.40325551478888,-0.428893091376662,10.8848023577875,43.5939622119302
1.7,19,-8.11290047613826,-0.870494136257847,14.9163834218231,57.8762859125184
2,19,-11.1378081805092,-1.43093327096036,16.5953947061315,73.5495585917644
2.3,19,-14.0646318426871,-2.0552050835059,15.7512088967455,90.2677059949934
2.6,19,-16.7344165058473,-2.7021000396519,14.8089294074592,106.593590153997
2.9,19,-19.0976954421563,-3.34115507801091,14.9781147994207,121.468743750477
