sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
2.9,11,-0.638052944799604,0.547655575389743,9.69017411791548,-2.20078883990687
0.4,13,0.442123462775844,0.277302304628457,-1.82278616778336,-19.8539244046458
0.7,13,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311
1.1,13,3.80525794655017,1.97788660152292,6.47470348028353,-41.7826014706282
1.4,13,3.85666269177119,2.02943482703017,7.55722936211262,-35.5293239957176
1.7,13,3.28936103694339,1.86688164180761,9.11248201222293,-26.5219936870865
2,13,2.2550190360304,1.54611035700416,9.52064327505221,-18.0231263273079
2.3,13,0.996861794988247,1.1495779426362,9.98445277062459,-10.7934265070623
2.6,13,-0.288318560528655,0.729651302632794,10.0395715768148,-4.24953915220815
2.9,13,-1.47191325649437,0.326613458063668,10.0254021380164,0.813942065825562
0.4,15,0.442123444502841,0.277302301973669,-1.82278628781093,-19.8539315593071
0.7,15,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311
1.1,15,3.80525796430701,1.97788659681611,6.47470352003377,-41.7826025011772
1.4,15,3.85665463570636,2.02943445728561,7.55729391740637,-35.5255822837149
1.7,15,3.28797137056418,1.86666998534596,9.11445348043342,-26.5245040765833
2,15,2.23643349173451,1.54287023202521,9.51849622011283,-17.9996237449723
2.3,15,0.909624857988703,1.13251365159091,10.0911466563616,-10.5779997649483
2.6,15,-0.517749997732585,0.680871677544195,10.1404264497523,-3.83877191909109
2.9,15,-1.90243635125341,0.230917549556459,10.3064528812397,2.1072718505446
0.4,17,0.442123444865153,0.277302302068145,-1.82278628954607,-19.8539317453292
0.7,17,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311
1.1,17,3.80525796430701,1.97788659681611,6.47470352003377,-41.7826025011772
1.4,17,3.85665473392103,2.02943454151239,7.55728476803391,-35.5249327474711
1.7,17,3.28786905027898,1.86665713322943,9.11370433055638,-26.5226026773169
2,17,2.23352163478876,1.54245586382635,9.51866062097024,-17.9783155129981
2.3,17,0.887375375282,1.12900332877206,10.1234428413879,-10.5212150520501
2.6,17,-0.598941247845122,0.666455697636746,10.2278065840459,-3.58038558434887
2.9,17,-2.09405515195652,0.194272618047674,10.4243828170294,2.55754170019678
0.4,19,0.442123568033241,0.277302325235524,-1.82278622800871,-19.8539236456835
0.7,19,2.64871276915847,1.45335655876803,2.28559864027582,-56.7654557850311
1.1,19,3.80525796430701,1.97788659681611,6.47470352003377,-41.7826025011772
1.4,19,3.85665467848319,2.0294345203897,7.55728480150138,-35.524811785337
1.7,19,3.28786390586856,1.86665645622551,9.11411924648226,-26.522127826754
2,19,2.23316407855375,1.5424129140837,9.51644129718212,-17.9826156404688
2.3,19,0.882856096506588,1.12843025691932,10.1264301868247,-10.4982322425897
2.6,19,-0.623045303797455,0.662922819209929,10.2385863515887,-3.5286840943109
2.9,19,-2.16785530841935,0.182096134997812,10.4697166855355,2.76432873959092
