sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
0.7,9,-2.88340690311015,-0.0775468538666331,2.36261808742891,-32.3101872353917
1.1,9,-1.7339022522397,0.0543629307414138,6.05515633812424,-1.56716433631659
1.4,9,-2.73572372548438,-0.135113495607679,10.1825451719901,12.2089435064461
1.7,9,-4.70928771003678,-0.490019145763336,13.7840972926326,22.5086651089288
2,9,-6.7469741810365,-0.896505110984228,15.4916919820482,32.4643658186206
2.3,9,-8.43919470672646,-1.27508752936465,15.2018278947069,41.9579634485493
2.6,9,-9.74380999569331,-1.59611548103805,14.3191145068041,50.2493255756107
2.9,9,-10.732691810364,-1.85793599439839,13.6207633939364,56.560723075943
0.4,11,-5.16429471741966,-0.534914881953376,-3.5187217162168,-9.02963897014173
0.7,11,-2.88340689640579,-0.0775468534936652,2.36261808742891,-32.3101872353917
1.1,11,-1.73267946060647,0.0544616461074107,6.05438648339584,-1.56207598470848
1.4,11,-2.74621784070771,-0.13674558716422,10.1797114909334,12.3064348860391
1.7,11,-4.90365398022226,-0.518179004493393,13.7857199975161,23.3178818790009
2,11,-7.39550436736019,-1.00463856204235,15.2323414510838,34.8790478931858
2.3,11,-9.668295037095,-1.50908843346975,14.5157679929381,46.6654215650512
2.6,11,-11.5311651646458,-1.97414044452417,13.5780056401172,56.9781480949145
2.9,11,-12.9944129818268,-2.37617589505597,13.3110447674942,65.3305458145492
0.4,13,-5.16431562207913,-0.534916472243046,-3.51872660642564,-9.02974462032592
0.7,13,-2.88340689640579,-0.0775468534936652,2.36261808742891,-32.3101872353917
1.1,13,-1.73266896656421,0.0544626136059426,6.05421162839915,-1.56188626483191
1.4,13,-2.74716978094675,-0.136851203177122,10.1776614604484,12.2953148647741
1.7,13,-4.93896270080875,-0.52256151637942,13.798769448515,23.4382042970272
2,13,-7.59298243704663,-1.03365646962881,15.1501728611476,35.6449697315891
2.3,13,-10.182606510817,-1.5978011012065,14.2351516989129,48.4095713301598
2.6,13,-12.441733927924,-2.15373113449518,13.2883859192683,60.0660328541445
2.9,13,-14.3010877464671,-2.66274335238372,13.3076232785663,69.5730287188631
0.4,15,-5.16431438784094,-0.534916376627001,-3.51872632281639,-9.02976378122263
0.7,15,-2.88340689640579,-0.0775468534936652,2.36261808742891,-32.3101872353917
1.1,15,-1.73266891273208,0.0544626212920938,6.05421173688764,-1.56187757543217
1.4,15,-2.74721399136568,-0.136855444533025,10.1774408016827,12.2995374578421
1.7,15,-4.94320820419794,-0.523036731504207,13.7998598960111,23.4491160412023
2,15,-7.6371582820395,-1.03946723203071,15.1394193816772,35.6783117243968
2.3,15,-10.3530855355623,-1.6243180437162,14.1667018134573,48.8527500345703
2.6,15,-12.8319991240287,-2.22415709770279,13.191956337709,61.0286118702461
2.9,15,-14.9646772368509,-2.79825860803448,13.272572431161,71.6018132689182
0.4,17,-5.16431786819372,-0.534916642396381,-3.51872683942958,-9.02968658258157
0.7,17,-2.88340689640579,-0.0775468534936652,2.36261808742891,-32.3101872353917
1.1,17,-1.73266891273208,0.0544626212920938,6.05421173688764,-1.56187757543217
1.4,17,-2.74721500014718,-0.136855546719375,10.1775165258644,12.2997901010133
1.7,17,-4.94355184386192,-0.523071428932277,13.7988603433951,23.4618112306108
2,17,-7.64454656211277,-1.04036080714134,15.1393694700827,35.680417315999
2.3,17,-10.3982596338087,-1.63074722023929,14.1598570537981,48.9490965212352
2.6,17,-12.9726739491726,-2.24742004467375,13.1687143435503,61.3775970842471
2.9,17,-15.259985802417,-2.85394703086793,13.2795761636425,72.3034810380742
0.4,19,-5.16430086679655,-0.53491538275793,-3.51872216764215,-9.02989512533649
0.7,19,-2.88340689640579,-0.0775468534936652,2.36261808742891,-32.3101872353917
1.1,19,-1.73266891273208,0.0544626212920938,6.05421173688764,-1.56187757543217
1.4,19,-2.74721496402127,-0.136855542879139,10.1775165375278,12.2998645598966
1.7,19,-4.94357229710443,-0.523073297189772,13.7984891666939,23.4597493288184
2,19,-7.64547352157257,-1.04046718253389,15.1383390163193,35.6959862261975
2.3,19,-10.4078690358961,-1.63201800662357,14.1574641126735,48.9709416857571
2.6,19,-13.0153546773212,-2.25397244458528,13.1697898469705,61.3939080339334
2.9,19,-15.3747161610364,-2.87405399252189,13.2924920551542,72.6084614609931
