sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
0.7,15,-0.124815452351541,0.0649583668418169,9.20639323981007,28.919611468278,90
1.1,15,-5.94463648597573,-0.329301427511952,18.8307691728003,62.1396782644273,90
1.4,15,-10.7093479845508,-0.850075311854622,24.2638876474959,91.0946490143673,90
1.7,15,-14.8820599311421,-1.49017271030032,26.68332884628,120.593300323641,90
2.3,15,-21.3194172852286,-2.89756642083565,27.0773128118473,174.619168247945,90
2.6,15,-23.7223912785502,-3.57710250376451,27.2382606850249,196.474463228555,90
2.9,15,-25.6710763207954,-4.19990167161618,27.3269117216307,214.21005356619,90
2,15,-18.3957836267657,-2.18897400568761,27.0331526095931,149.280544643113,90
0.4,17,0.328742859293733,0.0219700333985782,-1.83274014162094,-3.28479580479214,90
0.7,17,-0.124815452351541,0.0649583668418169,9.20639323981007,28.919611468278,90
1.1,17,-5.94463648597573,-0.329301427511952,18.8307691728003,62.1396782644273,90
1.4,17,-10.7093514784727,-0.850075534755792,24.2639645126127,91.0953642716605,90
1.7,17,-14.8825916322735,-1.4902266421344,26.6831678906894,120.589078457043,90
2.3,17,-21.3635582861034,-2.90479097482505,27.0842348386973,174.799511713687,90
2.6,17,-23.8494366002369,-3.60190369403715,27.264184326845,196.741687537735,90
2.9,17,-25.9264098026265,-4.25731620186971,27.3695471906237,215.289527746333,90
2,17,-18.4041269823873,-2.19006907334019,27.0366448452876,149.276355108349,90
0.4,19,0.328742859293733,0.0219700333985782,-1.83274014162094,-3.28479580479214,90
0.7,19,-0.124815452351541,0.0649583668418169,9.20639323981007,28.919611468278,90
1.1,19,-5.94463648597573,-0.329301427511952,18.8307691728003,62.1396782644273,90
1.4,19,-10.7093515245477,-0.850075535355425,24.2639645088689,91.0953592202142,90
1.7,19,-14.8826199791295,-1.49022944320994,26.6822433033319,120.585778234007,90
2.3,19,-21.3728731874835,-2.90619981247033,27.0853960432943,174.776480941796,90
2.6,19,-23.8875775295254,-3.60876216757049,27.2793517394623,196.856853939691,90
2.9,19,-26.0247351387919,-4.27776673893734,27.3852190173837,215.442480626034,90
2,19,-18.4051743136397,-2.19019881860235,27.0369352518403,149.27622161675,90
