sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe
2.9,11,-49.1168961398939,-5.49451192671642,27.106845582792,205.872825284733
0.4,13,-53.6287068776753,-8.04551205713305,5.73261771581861,4.23438379789741
0.7,13,-0.118693726256898,0.0652632044669155,9.13273293843458,28.4971974071725
1.1,13,-5.9446364784744,-0.329301391443861,18.8308241845034,62.1406603394878
1.4,13,-10.709387990629,-0.850075395661025,24.2641199743323,91.0990167126748
1.7,13,-14.8854275935234,-1.49030170625154,26.6681735664307,120.681834506866
2,13,-18.494785526652,-2.19129599206161,27.0817549367981,149.378280327125
2.3,13,-22.3860738658356,-2.9172605321586,27.0420050069935,174.603229602107
2.6,13,-28.3045684901089,-3.6737272713442,27.1838889998818,195.738502486402
2.9,13,-36.168105767581,-4.52580406928963,27.2864700086415,212.128020435298
0.4,15,-53.6287068776753,-8.04551205713305,5.73261771581861,4.23438379789741
0.7,15,-0.118693726256898,0.0652632044669155,9.13273293843458,28.4971974071725
1.1,15,-5.94463649199221,-0.329301427987289,18.830769116983,62.1396385334496
1.4,15,-10.7093518794163,-0.85007548529693,24.2637207493309,91.0921252964017
1.7,15,-14.8827034655749,-1.4902331352157,26.6832034101532,120.610637802042
2,15,-18.408681715234,-2.19033911819915,27.0275510030359,149.287922155411
2.3,15,-21.4407877490296,-2.90799985053835,27.1197363929235,174.862448158606
2.6,15,-24.4868439563613,-3.62071661158341,27.24348830309,196.852291395927
2.9,15,-28.5997189040495,-4.3321134613612,27.3687228978269,215.003652401098
0.4,17,-53.6287068776753,-8.04551205713305,5.73261771581861,4.23438379789741
0.7,17,-0.118693726256898,0.0652632044669155,9.13273293843458,28.4971974071725
1.1,17,-5.94463646624325,-0.32930142572078,18.8307690458063,62.1394142475963
1.4,17,-10.7093515464965,-0.85007554451615,24.2639645862038,91.0955631386788
1.7,17,-14.8826234318406,-1.4902302420124,26.6821981584286,120.577844168136
2,17,-18.4054785010782,-2.19023388009096,27.0365860221317,149.300986396174
2.3,17,-21.378436347566,-2.90674437486182,27.0781674225596,174.816671279482
2.6,17,-23.9502574181867,-3.61284035775756,27.2750872342664,197.222203895127
2.9,17,-26.439350379397,-4.29628429580169,27.392784207285,215.660525327022
0.4,19,-53.6287068776753,-8.04551205713305,5.73261771581861,4.23438379789741
0.7,19,-0.118693726256898,0.0652632044669155,9.13273293843458,28.4971974071725
1.1,19,-5.94463646624325,-0.32930142572078,18.8307690458063,62.1394142475963
1.4,19,-10.7093515256387,-0.850075536825848,24.2639645088689,91.0953592202142
1.7,19,-14.8826211826813,-1.49022972860164,26.6827886905743,120.579755381195
2,19,-18.4052940472622,-2.19021295694815,27.0343840710662,149.294130803644
2.3,19,-21.3749930131666,-2.90652380325609,27.0908576496777,174.899775203187
2.6,19,-23.9037157763327,-3.61129508363028,27.280136121005,196.858864126042
2.9,19,-26.1105847818721,-4.28906356697648,27.4097280220633,215.700567832011
