name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_16-12,gauss,1,1.1,6,34.53164,34.98648,1.31717,0.97247,0.9776,0.52752,0.99403,0.99343,-0.06036
Case_16-12,gauss,1,1.4,8,34.53164,34.83009,0.86428,0.97247,0.97655,0.41955,0.99403,0.99236,-0.168
Case_16-12,gauss,1,1.7,10,34.53164,34.29811,-0.67628,0.97247,0.97412,0.16967,0.99403,0.99022,-0.38329
Case_16-12,gauss,1,2,12,34.53164,33.57186,-2.77942,0.97247,0.97085,-0.16659,0.99403,0.98725,-0.68207
Case_16-12,gauss,0,0.4,2,34.53164,34.45234,-0.22964,0.97247,0.97286,0.0401,0.99403,0.99371,-0.03219
Case_16-12,gauss,0,0.7,4,34.53164,34.59803,0.19226,0.97247,0.9762,0.38356,0.99403,0.99328,-0.07545
Case_16-12,gauss,0,1.1,6,34.53164,34.98648,1.31717,0.97247,0.9776,0.52752,0.99403,0.99343,-0.06036
Case_16-12,gauss,0,1.4,8,34.53164,34.83009,0.86428,0.97247,0.97655,0.41955,0.99403,0.99236,-0.168
Case_16-12,gauss,0,1.7,10,34.53164,34.29811,-0.67628,0.97247,0.97412,0.16967,0.99403,0.99022,-0.38329
Case_16-12,gauss,0,2,12,34.53164,33.57186,-2.77942,0.97247,0.97085,-0.16659,0.99403,0.98725,-0.68207
Case_16-13,gauss,1,0.4,2,34.38595,34.26948,-0.33871,0.96923,0.96968,0.04643,0.99333,0.99284,-0.04933
Case_16-13,gauss,1,0.7,4,34.38595,34.18984,-0.57032,0.96923,0.97329,0.41889,0.99333,0.99167,-0.16711
Case_16-13,gauss,1,1.1,6,34.38595,34.44991,0.18601,0.96923,0.97459,0.55302,0.99333,0.99151,-0.18322
Case_16-13,gauss,1,1.4,8,34.38595,34.28576,-0.29137,0.96923,0.97322,0.41167,0.99333,0.99033,-0.30201
Case_16-13,gauss,1,1.7,10,34.38595,33.77413,-1.77927,0.96923,0.97024,0.10421,0.99333,0.98804,-0.53255
Case_16-13,gauss,1,2,12,34.38595,33.01481,-3.9875,0.96923,0.96618,-0.31468,0.99333,0.98459,-0.87987
Case_16-13,gauss,0,0.4,2,34.38595,34.26948,-0.33871,0.96923,0.96968,0.04643,0.99333,0.99284,-0.04933
Case_16-13,gauss,0,0.7,4,34.38595,34.18984,-0.57032,0.96923,0.97329,0.41889,0.99333,0.99167,-0.16711
Case_16-13,gauss,0,1.1,6,34.38595,34.44991,0.18601,0.96923,0.97459,0.55302,0.99333,0.99151,-0.18322
Case_16-13,gauss,0,1.4,8,34.38595,34.28576,-0.29137,0.96923,0.97322,0.41167,0.99333,0.99033,-0.30201
Case_16-13,gauss,0,1.7,10,34.38595,33.77413,-1.77927,0.96923,0.97024,0.10421,0.99333,0.98804,-0.53255
Case_16-13,gauss,0,2,12,34.38595,33.01481,-3.9875,0.96923,0.96618,-0.31468,0.99333,0.98459,-0.87987
Case_17-01,gauss,1,0.4,2,33.92999,33.59197,-0.99623,0.97392,0.97374,-0.01848,0.99375,0.99255,-0.12075
Case_17-01,gauss,1,0.7,4,33.92999,32.99504,-2.75553,0.97392,0.97564,0.17661,0.99375,0.98944,-0.43371
Case_17-01,gauss,1,1.1,6,33.92999,33.46582,-1.36802,0.97392,0.97736,0.35321,0.99375,0.99008,-0.36931
Case_17-01,gauss,1,1.4,8,33.92999,33.63753,-0.86195,0.97392,0.97663,0.27826,0.99375,0.99007,-0.37031
Case_17-01,gauss,1,1.7,10,33.92999,33.13945,-2.32992,0.97392,0.97382,-0.01027,0.99375,0.98799,-0.57962
Case_17-01,gauss,1,2,12,33.92999,32.23149,-5.0059,0.97392,0.96956,-0.44768,0.99375,0.98411,-0.97006
Case_17-01,gauss,0,0.4,2,33.92999,33.59197,-0.99623,0.97392,0.97374,-0.01848,0.99375,0.99255,-0.12075
Case_17-01,gauss,0,0.7,4,33.92999,32.99504,-2.75553,0.97392,0.97564,0.17661,0.99375,0.98944,-0.43371
Case_17-01,gauss,0,1.1,6,33.92999,33.46582,-1.36802,0.97392,0.97736,0.35321,0.99375,0.99008,-0.36931
Case_17-01,gauss,0,1.4,8,33.92999,33.63753,-0.86195,0.97392,0.97663,0.27826,0.99375,0.99007,-0.37031
Case_17-01,gauss,0,1.7,10,33.92999,33.13945,-2.32992,0.97392,0.97382,-0.01027,0.99375,0.98799,-0.57962
Case_17-01,gauss,0,2,12,33.92999,32.23149,-5.0059,0.97392,0.96956,-0.44768,0.99375,0.98411,-0.97006
Case_17-02,gauss,1,0.4,2,33.78761,33.5771,-0.62304,0.97427,0.97438,0.01129,0.99365,0.99279,-0.08655
Case_17-02,gauss,1,0.7,4,33.78761,33.58716,-0.59326,0.97427,0.97742,0.32332,0.99365,0.99167,-0.19927
Case_17-02,gauss,1,1.1,6,33.78761,34.03758,0.73983,0.97427,0.97911,0.49678,0.99365,0.99202,-0.16404
Case_17-02,gauss,1,1.4,8,33.78761,33.99427,0.61164,0.97427,0.97845,0.42904,0.99365,0.99124,-0.24254
Case_17-02,gauss,1,1.7,10,33.78761,33.39832,-1.15217,0.97427,0.97609,0.18681,0.99365,0.98876,-0.49212
Case_17-02,gauss,1,2,12,33.78761,32.45197,-3.95305,0.97427,0.97239,-0.19296,0.99365,0.98464,-0.90676
Case_17-02,gauss,0,0.4,2,33.78761,33.5771,-0.62304,0.97427,0.97438,0.01129,0.99365,0.99279,-0.08655
Case_17-02,gauss,0,0.7,4,33.78761,33.58716,-0.59326,0.97427,0.97742,0.32332,0.99365,0.99167,-0.19927
Case_17-02,gauss,0,1.1,6,33.78761,34.03758,0.73983,0.97427,0.97911,0.49678,0.99365,0.99202,-0.16404
Case_17-02,gauss,0,1.4,8,33.78761,33.99427,0.61164,0.97427,0.97845,0.42904,0.99365,0.99124,-0.24254
Case_17-02,gauss,0,1.7,10,33.78761,33.39832,-1.15217,0.97427,0.97609,0.18681,0.99365,0.98876,-0.49212
Case_17-02,gauss,0,2,12,33.78761,32.45197,-3.95305,0.97427,0.97239,-0.19296,0.99365,0.98464,-0.90676
Case_17-03,gauss,1,0.4,2,33.79508,33.39587,-1.18127,0.96846,0.96834,-0.01239,0.99482,0.99367,-0.1156
Case_17-03,gauss,1,0.7,4,33.79508,32.59933,-3.53824,0.96846,0.97063,0.22407,0.99482,0.99044,-0.44028
Case_17-03,gauss,1,1.1,6,33.79508,32.92121,-2.58579,0.96846,0.97237,0.40373,0.99482,0.9906,-0.4242
Case_17-03,gauss,1,1.4,8,33.79508,33.14774,-1.91549,0.96846,0.97153,0.317,0.99482,0.99084,-0.40007
Case_17-03,gauss,1,1.7,10,33.79508,32.82639,-2.86636,0.96846,0.96846,0,0.99482,0.98963,-0.5217
Case_17-03,gauss,1,2,12,33.79508,31.95738,-5.43777,0.96846,0.96357,-0.50493,0.99482,0.98653,-0.83332
Case_17-03,gauss,0,0.4,2,33.79508,33.39587,-1.18127,0.96846,0.96834,-0.01239,0.99482,0.99367,-0.1156
Case_17-03,gauss,0,0.7,4,33.79508,32.59933,-3.53824,0.96846,0.97063,0.22407,0.99482,0.99044,-0.44028
Case_17-03,gauss,0,1.1,6,33.79508,32.92121,-2.58579,0.96846,0.97237,0.40373,0.99482,0.9906,-0.4242
Case_17-03,gauss,0,1.4,8,33.79508,33.14774,-1.91549,0.96846,0.97153,0.317,0.99482,0.99084,-0.40007
Case_17-03,gauss,0,1.7,10,33.79508,32.82639,-2.86636,0.96846,0.96846,0,0.99482,0.98963,-0.5217
Case_17-03,gauss,0,2,12,33.79508,31.95738,-5.43777,0.96846,0.96357,-0.50493,0.99482,0.98653,-0.83332
Case_17-04,gauss,1,0.4,2,33.56007,33.3547,-0.61195,0.97295,0.97308,0.01336,0.99477,0.99407,-0.07037
Case_17-04,gauss,1,0.7,4,33.56007,32.98072,-1.72631,0.97295,0.97557,0.26928,0.99477,0.99207,-0.27142
Case_17-04,gauss,1,1.1,6,33.56007,33.48216,-0.23215,0.97295,0.97732,0.44915,0.99477,0.99251,-0.22719
Case_17-04,gauss,1,1.4,8,33.56007,33.39269,-0.49875,0.97295,0.97613,0.32684,0.99477,0.99167,-0.31163
Case_17-04,gauss,1,1.7,10,33.56007,32.7119,-2.52732,0.97295,0.9729,-0.00514,0.99477,0.98916,-0.56395
Case_17-04,gauss,1,2,12,33.56007,31.76078,-5.3614,0.97295,0.96831,-0.4769,0.99477,0.98538,-0.94394
Case_17-04,gauss,0,0.4,2,33.56007,33.3547,-0.61195,0.97295,0.97308,0.01336,0.99477,0.99407,-0.07037
Case_17-04,gauss,0,0.7,4,33.56007,32.98072,-1.72631,0.97295,0.97557,0.26928,0.99477,0.99207,-0.27142
Case_17-04,gauss,0,1.1,6,33.56007,33.48216,-0.23215,0.97295,0.97732,0.44915,0.99477,0.99251,-0.22719
Case_17-04,gauss,0,1.4,8,33.56007,33.39269,-0.49875,0.97295,0.97613,0.32684,0.99477,0.99167,-0.31163
Case_17-04,gauss,0,1.7,10,33.56007,32.7119,-2.52732,0.97295,0.9729,-0.00514,0.99477,0.98916,-0.56395
Case_17-04,gauss,0,2,12,33.56007,31.76078,-5.3614,0.97295,0.96831,-0.4769,0.99477,0.98538,-0.94394
Case_17-05,gauss,1,0.4,2,33.95896,33.63842,-0.9439,0.96447,0.96463,0.01659,0.99474,0.9938,-0.0945
Case_17-05,gauss,1,0.7,4,33.95896,32.95455,-2.95772,0.96447,0.96791,0.35667,0.99474,0.99099,-0.37698
Case_17-05,gauss,1,1.1,6,33.95896,33.35782,-1.7702,0.96447,0.96982,0.55471,0.99474,0.99136,-0.33979
Case_17-05,gauss,1,1.4,8,33.95896,33.45011,-1.49843,0.96447,0.96838,0.4054,0.99474,0.99117,-0.35889
Case_17-05,gauss,1,1.7,10,33.95896,32.90186,-3.11288,0.96447,0.9644,-0.00726,0.99474,0.98925,-0.5519
Case_17-05,gauss,1,2,12,33.95896,31.93154,-5.97021,0.96447,0.95858,-0.6107,0.99474,0.98562,-0.91682
Case_17-05,gauss,0,0.4,2,33.95896,33.63842,-0.9439,0.96447,0.96463,0.01659,0.99474,0.9938,-0.0945
Case_17-05,gauss,0,0.7,4,33.95896,32.95455,-2.95772,0.96447,0.96791,0.35667,0.99474,0.99099,-0.37698
Case_17-05,gauss,0,1.1,6,33.95896,33.35782,-1.7702,0.96447,0.96982,0.55471,0.99474,0.99136,-0.33979
Case_17-05,gauss,0,1.4,8,33.95896,33.45011,-1.49843,0.96447,0.96838,0.4054,0.99474,0.99117,-0.35889
Case_17-05,gauss,0,1.7,10,33.95896,32.90186,-3.11288,0.96447,0.9644,-0.00726,0.99474,0.98925,-0.5519
Case_17-05,gauss,0,2,12,33.95896,31.93154,-5.97021,0.96447,0.95858,-0.6107,0.99474,0.98562,-0.91682
Case_17-06,gauss,1,0.4,2,33.19325,33.04423,-0.44895,0.97002,0.97044,0.0433,0.99459,0.99402,-0.05731
Case_17-06,gauss,1,0.7,4,33.19325,32.90776,-0.86008,0.97002,0.97369,0.37834,0.99459,0.99264,-0.19606
Case_17-06,gauss,1,1.1,6,33.19325,33.27071,0.23336,0.97002,0.97489,0.50205,0.99459,0.99263,-0.19707
Case_17-06,gauss,1,1.4,8,33.19325,32.98904,-0.61522,0.97002,0.97285,0.29175,0.99459,0.99126,-0.33481
Case_17-06,gauss,1,1.7,10,33.19325,32.15537,-3.12678,0.97002,0.96848,-0.15876,0.99459,0.98816,-0.6465
Case_17-06,gauss,1,2,12,33.19325,31.10634,-6.28715,0.97002,0.96257,-0.76803,0.99459,0.98368,-1.09693
Case_17-06,gauss,0,0.4,2,33.19325,33.04423,-0.44895,0.97002,0.97044,0.0433,0.99459,0.99402,-0.05731
Case_17-06,gauss,0,0.7,4,33.19325,32.90776,-0.86008,0.97002,0.97369,0.37834,0.99459,0.99264,-0.19606
Case_17-06,gauss,0,1.1,6,33.19325,33.27071,0.23336,0.97002,0.97489,0.50205,0.99459,0.99263,-0.19707
Case_17-06,gauss,0,1.4,8,33.19325,32.98904,-0.61522,0.97002,0.97285,0.29175,0.99459,0.99126,-0.33481
Case_17-06,gauss,0,1.7,10,33.19325,32.15537,-3.12678,0.97002,0.96848,-0.15876,0.99459,0.98816,-0.6465
Case_17-06,gauss,0,2,12,33.19325,31.10634,-6.28715,0.97002,0.96257,-0.76803,0.99459,0.98368,-1.09693
Case_17-07,gauss,1,0.4,2,33.88945,33.50704,-1.1284,0.97148,0.97122,-0.02676,0.99465,0.9935,-0.11562
Case_17-07,gauss,1,0.7,4,33.88945,32.72378,-3.43963,0.97148,0.97277,0.13279,0.99465,0.99028,-0.43935
Case_17-07,gauss,1,1.1,6,33.88945,32.97201,-2.70716,0.97148,0.97427,0.28719,0.99465,0.99032,-0.43533
Case_17-07,gauss,1,1.4,8,33.88945,33.22945,-1.94751,0.97148,0.97355,0.21308,0.99465,0.99074,-0.3931
Case_17-07,gauss,1,1.7,10,33.88945,32.88858,-2.95334,0.97148,0.97071,-0.07926,0.99465,0.98956,-0.51174
Case_17-07,gauss,1,2,12,33.88945,32.09215,-5.30342,0.97148,0.96624,-0.53938,0.99465,0.98687,-0.78218
Case_17-07,gauss,0,0.4,2,33.88945,33.50704,-1.1284,0.97148,0.97122,-0.02676,0.99465,0.9935,-0.11562
Case_17-07,gauss,0,0.7,4,33.88945,32.72378,-3.43963,0.97148,0.97277,0.13279,0.99465,0.99028,-0.43935
Case_17-07,gauss,0,1.1,6,33.88945,32.97201,-2.70716,0.97148,0.97427,0.28719,0.99465,0.99032,-0.43533
Case_17-07,gauss,0,1.4,8,33.88945,33.22945,-1.94751,0.97148,0.97355,0.21308,0.99465,0.99074,-0.3931
Case_17-07,gauss,0,1.7,10,33.88945,32.88858,-2.95334,0.97148,0.97071,-0.07926,0.99465,0.98956,-0.51174
Case_17-07,gauss,0,2,12,33.88945,32.09215,-5.30342,0.97148,0.96624,-0.53938,0.99465,0.98687,-0.78218
Case_17-08,gauss,1,0.4,2,34.19095,33.91763,-0.79939,0.97706,0.977,-0.00614,0.99432,0.99344,-0.0885
Case_17-08,gauss,1,0.7,4,34.19095,33.37455,-2.38777,0.97706,0.97859,0.15659,0.99432,0.99092,-0.34194
Case_17-08,gauss,1,1.1,6,34.19095,33.89397,-0.86859,0.97706,0.98025,0.32649,0.99432,0.99177,-0.25646
Case_17-08,gauss,1,1.4,8,34.19095,33.93224,-0.75666,0.97706,0.97967,0.26713,0.99432,0.9915,-0.28361
Case_17-08,gauss,1,1.7,10,34.19095,33.53836,-1.90866,0.97706,0.97761,0.05629,0.99432,0.99016,-0.41838
Case_17-08,gauss,1,2,12,34.19095,32.66412,-4.4656,0.97706,0.97424,-0.28862,0.99432,0.98715,-0.7211
Case_17-08,gauss,0,0.4,2,34.19095,33.91763,-0.79939,0.97706,0.977,-0.00614,0.99432,0.99344,-0.0885
Case_17-08,gauss,0,0.7,4,34.19095,33.37455,-2.38777,0.97706,0.97859,0.15659,0.99432,0.99092,-0.34194
Case_17-08,gauss,0,1.1,6,34.19095,33.89397,-0.86859,0.97706,0.98025,0.32649,0.99432,0.99177,-0.25646
Case_17-08,gauss,0,1.4,8,34.19095,33.93224,-0.75666,0.97706,0.97967,0.26713,0.99432,0.9915,-0.28361
Case_17-08,gauss,0,1.7,10,34.19095,33.53836,-1.90866,0.97706,0.97761,0.05629,0.99432,0.99016,-0.41838
Case_17-08,gauss,0,2,12,34.19095,32.66412,-4.4656,0.97706,0.97424,-0.28862,0.99432,0.98715,-0.7211
Case_17-09,gauss,1,0.4,2,33.97715,33.73839,-0.70271,0.97182,0.97193,0.01132,0.99494,0.99423,-0.07136
Case_17-09,gauss,1,0.7,4,33.97715,33.16657,-2.38566,0.97182,0.97422,0.24696,0.99494,0.99181,-0.31459
Case_17-09,gauss,1,1.1,6,33.97715,33.63143,-1.01751,0.97182,0.976,0.43012,0.99494,0.99224,-0.27137
Case_17-09,gauss,1,1.4,8,33.97715,33.70155,-0.81113,0.97182,0.97517,0.34471,0.99494,0.99192,-0.30354
Case_17-09,gauss,1,1.7,10,33.97715,33.18592,-2.32871,0.97182,0.97242,0.06174,0.99494,0.99009,-0.48747
Case_17-09,gauss,1,2,12,33.97715,32.2722,-5.01793,0.97182,0.96822,-0.37044,0.99494,0.98678,-0.82015
Case_17-09,gauss,0,0.4,2,33.97715,33.73839,-0.70271,0.97182,0.97193,0.01132,0.99494,0.99423,-0.07136
Case_17-09,gauss,0,0.7,4,33.97715,33.16657,-2.38566,0.97182,0.97422,0.24696,0.99494,0.99181,-0.31459
Case_17-09,gauss,0,1.1,6,33.97715,33.63143,-1.01751,0.97182,0.976,0.43012,0.99494,0.99224,-0.27137
Case_17-09,gauss,0,1.4,8,33.97715,33.70155,-0.81113,0.97182,0.97517,0.34471,0.99494,0.99192,-0.30354
Case_17-09,gauss,0,1.7,10,33.97715,33.18592,-2.32871,0.97182,0.97242,0.06174,0.99494,0.99009,-0.48747
Case_17-09,gauss,0,2,12,33.97715,32.2722,-5.01793,0.97182,0.96822,-0.37044,0.99494,0.98678,-0.82015
Case_17-10,gauss,1,0.4,2,34.17323,33.8913,-0.825,0.96841,0.96857,0.01652,0.99552,0.99483,-0.06931
Case_17-10,gauss,1,0.7,4,34.17323,33.72053,-1.32472,0.96841,0.97232,0.40375,0.99552,0.99378,-0.17478
Case_17-10,gauss,1,1.1,6,34.17323,34.02645,-0.42952,0.96841,0.97386,0.56278,0.99552,0.99384,-0.16876
Case_17-10,gauss,1,1.4,8,34.17323,34.01714,-0.45676,0.96841,0.97271,0.44403,0.99552,0.99345,-0.20793
Case_17-10,gauss,1,1.7,10,34.17323,33.41253,-2.22601,0.96841,0.96949,0.11152,0.99552,0.99173,-0.38071
Case_17-10,gauss,1,2,12,34.17323,32.48106,-4.95174,0.96841,0.96484,-0.36865,0.99552,0.98889,-0.66598
Case_17-10,gauss,0,0.4,2,34.17323,33.8913,-0.825,0.96841,0.96857,0.01652,0.99552,0.99483,-0.06931
Case_17-10,gauss,0,0.7,4,34.17323,33.72053,-1.32472,0.96841,0.97232,0.40375,0.99552,0.99378,-0.17478
Case_17-10,gauss,0,1.1,6,34.17323,34.02645,-0.42952,0.96841,0.97386,0.56278,0.99552,0.99384,-0.16876
Case_17-10,gauss,0,1.4,8,34.17323,34.01714,-0.45676,0.96841,0.97271,0.44403,0.99552,0.99345,-0.20793
Case_17-10,gauss,0,1.7,10,34.17323,33.41253,-2.22601,0.96841,0.96949,0.11152,0.99552,0.99173,-0.38071
Case_17-10,gauss,0,2,12,34.17323,32.48106,-4.95174,0.96841,0.96484,-0.36865,0.99552,0.98889,-0.66598
Case_17-11,gauss,1,0.4,2,33.11922,32.92317,-0.59195,0.97611,0.97613,0.00205,0.99365,0.99278,-0.08756
Case_17-11,gauss,1,0.7,4,33.11922,32.64111,-1.4436,0.97611,0.97803,0.1967,0.99365,0.99041,-0.32607
Case_17-11,gauss,1,1.1,6,33.11922,32.91933,-0.60355,0.97611,0.97942,0.3391,0.99365,0.9901,-0.35727
Case_17-11,gauss,1,1.4,8,33.11922,32.90667,-0.64177,0.97611,0.97856,0.251,0.99365,0.98928,-0.43979
Case_17-11,gauss,1,1.7,10,33.11922,32.29945,-2.47521,0.97611,0.97576,-0.03586,0.99365,0.98643,-0.72661
Case_17-11,gauss,1,2,12,33.11922,31.3927,-5.21305,0.97611,0.97158,-0.46409,0.99365,0.98196,-1.17647
Case_17-11,gauss,0,0.4,2,33.11922,32.92317,-0.59195,0.97611,0.97613,0.00205,0.99365,0.99278,-0.08756
Case_17-11,gauss,0,0.7,4,33.11922,32.64111,-1.4436,0.97611,0.97803,0.1967,0.99365,0.99041,-0.32607
Case_17-11,gauss,0,1.1,6,33.11922,32.91933,-0.60355,0.97611,0.97942,0.3391,0.99365,0.9901,-0.35727
Case_17-11,gauss,0,1.4,8,33.11922,32.90667,-0.64177,0.97611,0.97856,0.251,0.99365,0.98928,-0.43979
Case_17-11,gauss,0,1.7,10,33.11922,32.29945,-2.47521,0.97611,0.97576,-0.03586,0.99365,0.98643,-0.72661
Case_17-11,gauss,0,2,12,33.11922,31.3927,-5.21305,0.97611,0.97158,-0.46409,0.99365,0.98196,-1.17647
Case_17-12,gauss,1,0.4,2,33.67426,33.54988,-0.36936,0.97012,0.97063,0.05257,0.99486,0.99442,-0.04423
Case_17-12,gauss,1,0.7,4,33.67426,33.61307,-0.18171,0.97012,0.97441,0.44221,0.99486,0.99375,-0.11157
Case_17-12,gauss,1,1.1,6,33.67426,33.9204,0.73094,0.97012,0.97574,0.57931,0.99486,0.99373,-0.11358
Case_17-12,gauss,1,1.4,8,33.67426,33.67701,0.00817,0.97012,0.97425,0.42572,0.99486,0.99262,-0.22516
Case_17-12,gauss,1,1.7,10,33.67426,32.92527,-2.22422,0.97012,0.97079,0.06906,0.99486,0.99018,-0.47042
Case_17-12,gauss,1,2,12,33.67426,31.94496,-5.13538,0.97012,0.96596,-0.42881,0.99486,0.9866,-0.83027
Case_17-12,gauss,0,0.4,2,33.67426,33.54988,-0.36936,0.97012,0.97063,0.05257,0.99486,0.99442,-0.04423
Case_17-12,gauss,0,0.7,4,33.67426,33.61307,-0.18171,0.97012,0.97441,0.44221,0.99486,0.99375,-0.11157
Case_17-12,gauss,0,1.1,6,33.67426,33.9204,0.73094,0.97012,0.97574,0.57931,0.99486,0.99373,-0.11358
Case_17-12,gauss,0,1.4,8,33.67426,33.67701,0.00817,0.97012,0.97425,0.42572,0.99486,0.99262,-0.22516
Case_17-12,gauss,0,1.7,10,33.67426,32.92527,-2.22422,0.97012,0.97079,0.06906,0.99486,0.99018,-0.47042
Case_17-12,gauss,0,2,12,33.67426,31.94496,-5.13538,0.97012,0.96596,-0.42881,0.99486,0.9866,-0.83027
Case_2-01,gauss,1,0.4,2,35.89145,35.47056,-1.17267,0.97208,0.97175,-0.03395,0.99837,0.99802,-0.03506
Case_2-01,gauss,1,0.7,4,35.89145,34.63621,-3.49732,0.97208,0.97408,0.20574,0.99837,0.99706,-0.13121
Case_2-01,gauss,1,1.1,6,35.89145,34.89229,-2.78384,0.97208,0.97636,0.44029,0.99837,0.99708,-0.12921
Case_2-01,gauss,1,1.4,8,35.89145,35.33074,-1.56224,0.97208,0.97714,0.52053,0.99837,0.99731,-0.10617
Case_2-01,gauss,1,1.7,10,35.89145,35.61446,-0.77174,0.97208,0.97686,0.49173,0.99837,0.99738,-0.09916
Case_2-01,gauss,1,2,12,35.89145,35.38899,-1.39994,0.97208,0.97555,0.35697,0.99837,0.99704,-0.13322
Case_2-01,gauss,0,0.4,2,35.89145,35.47056,-1.17267,0.97208,0.97175,-0.03395,0.99837,0.99802,-0.03506
Case_2-01,gauss,0,0.7,4,35.89145,34.63621,-3.49732,0.97208,0.97408,0.20574,0.99837,0.99706,-0.13121
Case_2-01,gauss,0,1.1,6,35.89145,34.89229,-2.78384,0.97208,0.97636,0.44029,0.99837,0.99708,-0.12921
Case_2-01,gauss,0,1.4,8,35.89145,35.33074,-1.56224,0.97208,0.97714,0.52053,0.99837,0.99731,-0.10617
Case_2-01,gauss,0,1.7,10,35.89145,35.61446,-0.77174,0.97208,0.97686,0.49173,0.99837,0.99738,-0.09916
Case_2-01,gauss,0,2,12,35.89145,35.38899,-1.39994,0.97208,0.97555,0.35697,0.99837,0.99704,-0.13322
Case_2-02,gauss,1,0.4,2,36.3776,35.96888,-1.12355,0.97435,0.97399,-0.03695,0.9988,0.99854,-0.02603
Case_2-02,gauss,1,0.7,4,36.3776,34.90045,-4.0606,0.97435,0.9757,0.13855,0.9988,0.99767,-0.11314
Case_2-02,gauss,1,1.1,6,36.3776,34.93572,-3.96365,0.97435,0.9778,0.35408,0.9988,0.99756,-0.12415
Case_2-02,gauss,1,1.4,8,36.3776,35.42324,-2.62348,0.97435,0.97917,0.49469,0.9988,0.99781,-0.09912
Case_2-02,gauss,1,1.7,10,36.3776,35.83151,-1.50117,0.97435,0.97983,0.56243,0.9988,0.99798,-0.0821
Case_2-02,gauss,1,2,12,36.3776,35.91358,-1.27557,0.97435,0.97968,0.54703,0.9988,0.99793,-0.0871
Case_2-02,gauss,0,0.4,2,36.3776,35.96888,-1.12355,0.97435,0.97399,-0.03695,0.9988,0.99854,-0.02603
Case_2-02,gauss,0,0.7,4,36.3776,34.90045,-4.0606,0.97435,0.9757,0.13855,0.9988,0.99767,-0.11314
Case_2-02,gauss,0,1.1,6,36.3776,34.93572,-3.96365,0.97435,0.9778,0.35408,0.9988,0.99756,-0.12415
Case_2-02,gauss,0,1.4,8,36.3776,35.42324,-2.62348,0.97435,0.97917,0.49469,0.9988,0.99781,-0.09912
Case_2-02,gauss,0,1.7,10,36.3776,35.83151,-1.50117,0.97435,0.97983,0.56243,0.9988,0.99798,-0.0821
Case_2-02,gauss,0,2,12,36.3776,35.91358,-1.27557,0.97435,0.97968,0.54703,0.9988,0.99793,-0.0871
Case_2-03,gauss,1,0.4,2,35.41944,35.10002,-0.90182,0.97519,0.97497,-0.02256,0.99835,0.99807,-0.02805
Case_2-03,gauss,1,0.7,4,35.41944,34.37541,-2.94762,0.97519,0.97688,0.1733,0.99835,0.99725,-0.11018
Case_2-03,gauss,1,1.1,6,35.41944,34.88707,-1.50304,0.97519,0.97925,0.41633,0.99835,0.99749,-0.08614
Case_2-03,gauss,1,1.4,8,35.41944,35.25247,-0.47141,0.97519,0.97996,0.48914,0.99835,0.99762,-0.07312
Case_2-03,gauss,1,1.7,10,35.41944,35.32282,-0.27279,0.97519,0.97967,0.4594,0.99835,0.99752,-0.08314
Case_2-03,gauss,1,2,12,35.41944,34.91133,-1.43455,0.97519,0.9785,0.33942,0.99835,0.99705,-0.13021
Case_2-03,gauss,0,0.4,2,35.41944,35.10002,-0.90182,0.97519,0.97497,-0.02256,0.99835,0.99807,-0.02805
Case_2-03,gauss,0,0.7,4,35.41944,34.37541,-2.94762,0.97519,0.97688,0.1733,0.99835,0.99725,-0.11018
Case_2-03,gauss,0,1.1,6,35.41944,34.88707,-1.50304,0.97519,0.97925,0.41633,0.99835,0.99749,-0.08614
Case_2-03,gauss,0,1.4,8,35.41944,35.25247,-0.47141,0.97519,0.97996,0.48914,0.99835,0.99762,-0.07312
Case_2-03,gauss,0,1.7,10,35.41944,35.32282,-0.27279,0.97519,0.97967,0.4594,0.99835,0.99752,-0.08314
Case_2-03,gauss,0,2,12,35.41944,34.91133,-1.43455,0.97519,0.9785,0.33942,0.99835,0.99705,-0.13021
Case_2-04,gauss,1,0.4,2,35.72219,35.31839,-1.13039,0.97461,0.97423,-0.03899,0.99789,0.99744,-0.0451
Case_2-04,gauss,1,0.7,4,35.72219,34.51074,-3.39131,0.97461,0.97604,0.14673,0.99789,0.99623,-0.16635
Case_2-04,gauss,1,1.1,6,35.72219,34.59883,-3.14471,0.97461,0.97808,0.35604,0.99789,0.99608,-0.18138
Case_2-04,gauss,1,1.4,8,35.72219,35.15573,-1.58574,0.97461,0.97937,0.4884,0.99789,0.99652,-0.13729
Case_2-04,gauss,1,1.7,10,35.72219,35.43195,-0.81249,0.97461,0.97962,0.51405,0.99789,0.99661,-0.12827
Case_2-04,gauss,1,2,12,35.72219,35.37777,-0.96416,0.97461,0.97909,0.45967,0.99789,0.99637,-0.15232
Case_2-04,gauss,0,0.4,2,35.72219,35.31839,-1.13039,0.97461,0.97423,-0.03899,0.99789,0.99744,-0.0451
Case_2-04,gauss,0,0.7,4,35.72219,34.51074,-3.39131,0.97461,0.97604,0.14673,0.99789,0.99623,-0.16635
Case_2-04,gauss,0,1.1,6,35.72219,34.59883,-3.14471,0.97461,0.97808,0.35604,0.99789,0.99608,-0.18138
