name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_8-03,avg,otsu,9,35.89696,32.88418,-8.39286,0.93818,0.93541,-0.29525,0.99799,0.99162,-0.63828,3.85823,14.27701,270.04041,0.98487001657486,0.956929981708527,-2.8369300365448
Case_8-03,avg,otsu,11,35.89696,31.30202,-12.80036,0.93818,0.92563,-1.3377,0.99799,0.98719,-1.08218,3.85823,18.80418,387.37841,0.98487001657486,0.935739994049072,-4.98848009109497
Case_8-03,avg,otsu,13,35.89696,29.97061,-16.50934,0.93818,0.91651,-2.30979,0.99799,0.98204,-1.59821,3.85823,22.75366,489.74348,0.98487001657486,0.912230014801025,-7.3755898475647
Case_8-04,avg,otsu,3,35.91961,23.28109,-35.18557,0.93935,0.87724,-6.61202,0.99768,0.93124,-6.65945,3.90948,4.95826,26.82659,0.984809994697571,0.945749998092651,-3.96624994277954
Case_8-04,avg,otsu,5,35.91961,34.19006,-4.81506,0.93935,0.9438,0.47373,0.99768,0.99441,-0.32776,3.90948,6.67192,70.66004,0.984809994697571,0.981800019741058,-0.305640012025833
Case_8-04,avg,otsu,7,35.91961,34.0384,-5.23728,0.93935,0.9377,-0.17565,0.99768,0.99351,-0.41797,3.90948,10.85533,177.66685,0.984809994697571,0.968379974365234,-1.66833996772766
Case_8-04,avg,otsu,9,35.91961,32.2026,-10.34814,0.93935,0.92431,-1.60111,0.99768,0.98888,-0.88205,3.90948,16.61998,325.11996,0.984809994697571,0.945819973945618,-3.95914006233215
Case_8-04,avg,otsu,11,35.91961,30.60357,-14.79983,0.93935,0.91095,-3.02337,0.99768,0.98298,-1.47342,3.90948,21.92792,460.89096,0.984809994697571,0.91855001449585,-6.72819995880127
Case_8-04,avg,otsu,13,35.91961,29.33141,-18.34151,0.93935,0.89972,-4.21887,0.99768,0.97644,-2.12894,3.90948,26.34132,573.78066,0.984809994697571,0.889949977397919,-9.63232040405273
Case_9-01,avg,otsu,3,32.78251,24.59002,-24.99043,0.9628,0.91339,-5.13191,0.99645,0.95583,-4.07647,7.0774,9.39988,32.81544,0.99124002456665,0.967930018901825,-2.35159993171692
Case_9-01,avg,otsu,5,32.78251,31.6913,-3.32863,0.9628,0.95938,-0.35521,0.99645,0.99154,-0.49275,7.0774,15.29395,116.0956,0.99124002456665,0.976350009441376,-1.50215995311737
Case_9-01,avg,otsu,7,32.78251,29.62921,-9.61885,0.9628,0.94122,-2.24138,0.99645,0.98329,-1.32069,7.0774,27.62437,290.31805,0.99124002456665,0.945070028305054,-4.65780019760132
Case_9-01,avg,otsu,9,32.78251,27.64155,-15.68202,0.9628,0.91772,-4.68218,0.99645,0.97124,-2.52998,7.0774,39.11523,452.67796,0.99124002456665,0.899360001087189,-9.26920032501221
Case_9-01,avg,otsu,11,32.78251,26.18421,-20.1275,0.9628,0.89685,-6.84981,0.99645,0.95817,-3.84164,7.0774,47.64432,573.18959,0.99124002456665,0.848330020904541,-14.4173002243042
Case_9-01,avg,otsu,13,32.78251,25.11149,-23.39973,0.9628,0.88048,-8.55006,0.99645,0.94521,-5.14226,7.0774,53.96551,662.50473,0.99124002456665,0.798020005226135,-19.4927597045898
Case_9-02,avg,otsu,3,33.53431,23.88308,-28.78017,0.94859,0.88975,-6.20289,0.99647,0.94143,-5.5235,6.22524,8.69262,39.6351,0.991580009460449,0.965009987354279,-2.67955994606018
Case_9-02,avg,otsu,5,33.53431,32.31981,-3.62166,0.94859,0.94811,-0.0506,0.99647,0.99143,-0.50579,6.22524,13.90857,123.42223,0.991580009460449,0.980419993400574,-1.12548005580902
Case_9-02,avg,otsu,7,33.53431,30.39929,-9.34869,0.94859,0.92838,-2.13053,0.99647,0.98401,-1.25041,6.22524,24.6882,296.5823,0.991580009460449,0.95566999912262,-3.62149000167847
Case_9-02,avg,otsu,9,33.53431,28.30304,-15.59975,0.94859,0.90059,-5.06014,0.99647,0.97198,-2.45768,6.22524,35.08233,463.54984,0.991580009460449,0.918079972267151,-7.41241979598999
Case_9-02,avg,otsu,11,33.53431,26.73035,-20.28955,0.94859,0.87478,-7.78102,0.99647,0.95828,-3.83253,6.22524,42.95321,589.9848,0.991580009460449,0.874549984931946,-11.8023796081543
Case_9-02,avg,otsu,13,33.53431,25.5599,-23.77985,0.94859,0.8538,-9.99273,0.99647,0.9442,-5.24552,6.22524,48.84142,684.57088,0.991580009460449,0.830160021781921,-16.2790699005127
Case_9-03,avg,otsu,3,33.11156,23.64754,-28.58222,0.94377,0.87254,-7.54739,0.99541,0.93048,-6.52294,7.36727,10.73331,45.68911,0.992169976234436,0.96272999048233,-2.96723008155823
Case_9-03,avg,otsu,5,33.11156,31.22977,-5.68318,0.94377,0.92793,-1.67838,0.99541,0.98769,-0.77556,7.36727,18.56943,152.05307,0.992169976234436,0.975409984588623,-1.68922996520996
Case_9-03,avg,otsu,7,33.11156,28.81801,-12.96692,0.94377,0.88328,-6.4094,0.99541,0.97524,-2.0263,7.36727,33.77431,358.43725,0.992169976234436,0.939409971237183,-5.31763982772827
Case_9-03,avg,otsu,9,33.11156,26.58326,-19.71607,0.94377,0.82836,-12.22862,0.99541,0.95555,-4.00438,7.36727,46.97515,537.6195,0.992169976234436,0.884599983692169,-10.841890335083
Case_9-03,avg,otsu,11,33.11156,25.00328,-24.48776,0.94377,0.78114,-17.23195,0.99541,0.93346,-6.22357,7.36727,56.05328,660.84194,0.992169976234436,0.821900010108948,-17.1613693237305
Case_9-03,avg,otsu,13,33.11156,23.87395,-27.89844,0.94377,0.7457,-20.9871,0.99541,0.91127,-8.4528,7.36727,62.38516,746.78802,0.992169976234436,0.759660005569458,-23.4344902038574
Case_9-04,avg,otsu,3,33.20139,24.97929,-24.76432,0.95883,0.90731,-5.37322,0.99397,0.93125,-6.31005,7.01279,8.90149,26.93222,0.989549994468689,0.965640008449554,-2.41624999046326
Case_9-04,avg,otsu,5,33.20139,32.0979,-3.32363,0.95883,0.95214,-0.69773,0.99397,0.98677,-0.72437,7.01279,14.60916,108.32165,0.989549994468689,0.974569976329803,-1.51382005214691
Case_9-04,avg,otsu,7,33.20139,30.01272,-9.60403,0.95883,0.92768,-3.24875,0.99397,0.97425,-1.98396,7.01279,26.48561,277.67579,0.989549994468689,0.942049980163574,-4.80015993118286
Case_9-04,avg,otsu,9,33.20139,28.01829,-15.61109,0.95883,0.89785,-6.35983,0.99397,0.95572,-3.8482,7.01279,37.51144,434.90037,0.989549994468689,0.894659996032715,-9.58920955657959
Case_9-04,avg,otsu,11,33.20139,26.5724,-19.966,0.95883,0.8724,-9.01411,0.99397,0.93566,-5.86637,7.01279,45.57974,549.95159,0.989549994468689,0.842090010643005,-14.9017200469971
Case_9-04,avg,otsu,13,33.20139,25.52413,-23.12331,0.95883,0.85342,-10.99361,0.99397,0.91601,-7.8433,7.01279,51.48804,634.20194,0.989549994468689,0.790669977664948,-20.098030090332
Case_9-05,avg,otsu,3,32.88647,24.91083,-24.25204,0.95386,0.8995,-5.69895,0.99348,0.93085,-6.3041,7.80982,10.6347,36.17087,0.991370022296906,0.967610001564026,-2.39668989181519
Case_9-05,avg,otsu,5,32.88647,31.25655,-4.9562,0.95386,0.93842,-1.61869,0.99348,0.98381,-0.97335,7.80982,19.07175,144.20217,0.991370022296906,0.971180021762848,-2.03658008575439
Case_9-05,avg,otsu,7,32.88647,28.7093,-12.70179,0.95386,0.89734,-5.9254,0.99348,0.96579,-2.78717,7.80982,35.01291,348.31904,0.991370022296906,0.929069995880127,-6.28423976898193
Case_9-05,avg,otsu,9,32.88647,26.55898,-19.2404,0.95386,0.84966,-10.92403,0.99348,0.93943,-5.44047,7.80982,48.03797,515.09702,0.991370022296906,0.867669999599457,-12.4776802062988
Case_9-05,avg,otsu,11,32.88647,25.08377,-23.72617,0.95386,0.81044,-15.03575,0.99348,0.91117,-8.28502,7.80982,56.66758,625.59393,0.991370022296906,0.800260007381439,-19.2773609161377
Case_9-05,avg,otsu,13,32.88647,24.05758,-26.84657,0.95386,0.78232,-17.98377,0.99348,0.88412,-11.00777,7.80982,62.62215,701.83858,0.991370022296906,0.735830008983612,-25.7764492034912
Case_9-07,avg,otsu,3,33.11005,23.27319,-29.70959,0.94785,0.87326,-7.86939,0.99587,0.93078,-6.53599,7.21277,10.89789,51.09161,0.99260002374649,0.962390005588531,-3.04351997375488
Case_9-07,avg,otsu,5,33.11005,31.16566,-5.87251,0.94785,0.9339,-1.47175,0.99587,0.98862,-0.72801,7.21277,18.50631,156.57702,0.99260002374649,0.976769983768463,-1.59481000900269
Case_9-07,avg,otsu,7,33.11005,28.88007,-12.77552,0.94785,0.89726,-5.33734,0.99587,0.97783,-1.81148,7.21277,32.862,355.60859,0.99260002374649,0.944329977035522,-4.86298990249634
Case_9-07,avg,otsu,9,33.11005,26.64612,-19.52256,0.94785,0.85101,-10.21681,0.99587,0.96018,-3.5838,7.21277,45.64428,532.82595,0.99260002374649,0.895370006561279,-9.79549026489258
Case_9-07,avg,otsu,11,33.11005,25.03052,-24.40205,0.94785,0.81004,-14.53922,0.99587,0.93987,-5.62322,7.21277,54.67548,658.0372,0.99260002374649,0.838750004768372,-15.4996995925903
Case_9-07,avg,otsu,13,33.11005,23.85455,-27.95375,0.94785,0.77794,-17.92583,0.99587,0.9189,-7.72892,7.21277,61.11204,747.2756,0.99260002374649,0.781199991703033,-21.2976093292236
Case_9-08,avg,otsu,3,33.30027,23.6281,-29.04532,0.95588,0.88672,-7.23522,0.99578,0.93351,-6.25339,7.12838,10.18284,42.84929,0.991720020771027,0.960940003395081,-3.10369992256165
Case_9-08,avg,otsu,5,33.30027,31.4172,-5.65482,0.95588,0.94292,-1.35582,0.99578,0.98894,-0.6869,7.12838,17.13568,140.38674,0.991720020771027,0.975340008735657,-1.65167999267578
Case_9-08,avg,otsu,7,33.30027,29.19757,-12.32032,0.95588,0.91168,-4.62401,0.99578,0.97871,-1.71423,7.12838,30.70264,330.70992,0.991720020771027,0.941739976406097,-5.03973007202148
Case_9-08,avg,otsu,9,33.30027,27.05236,-18.76234,0.95588,0.87341,-8.62765,0.99578,0.96245,-3.34712,7.12838,43.15356,505.37682,0.991720020771027,0.891700029373169,-10.0855102539062
Case_9-08,avg,otsu,11,33.30027,25.49717,-23.43254,0.95588,0.84039,-12.08206,0.99578,0.9441,-5.1899,7.12838,52.04358,630.08987,0.991720020771027,0.834829986095428,-15.8199901580811
Case_9-08,avg,otsu,13,33.30027,24.35944,-26.84912,0.95588,0.81502,-14.73616,0.99578,0.92533,-7.07486,7.12838,58.45544,720.03821,0.991720020771027,0.777760028839111,-21.5746402740479
Case_9-10,avg,otsu,3,33.04895,24.3727,-26.25273,0.95897,0.90221,-5.91885,0.99506,0.93577,-5.95843,7.27333,10.21688,40.47046,0.991859972476959,0.966350018978119,-2.57192993164062
Case_9-10,avg,otsu,5,33.04895,31.45778,-4.81459,0.95897,0.94792,-1.15228,0.99506,0.98756,-0.75372,7.27333,17.44122,139.7969,0.991859972476959,0.974319994449615,-1.76839005947113
Case_9-10,avg,otsu,7,33.04895,29.07056,-12.03787,0.95897,0.91644,-4.43497,0.99506,0.97457,-2.05917,7.27333,32.14645,341.97706,0.991859972476959,0.936969995498657,-5.53404998779297
Case_9-10,avg,otsu,9,33.04895,26.8752,-18.68062,0.95897,0.87738,-8.50809,0.99506,0.95431,-4.09523,7.27333,45.58192,526.69946,0.991859972476959,0.880580008029938,-11.2193202972412
Case_9-10,avg,otsu,11,33.04895,25.31376,-23.40525,0.95897,0.84363,-12.02749,0.99506,0.93154,-6.38353,7.27333,55.11042,657.70548,0.991859972476959,0.816100001335144,-17.7202396392822
Case_9-10,avg,otsu,13,33.04895,24.19531,-26.78947,0.95897,0.81816,-14.68346,0.99506,0.90865,-8.6839,7.27333,61.87049,750.64874,0.991859972476959,0.751919984817505,-24.1909103393555
