name,type,map,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC
Case_17-10,gauss,1,1.4,5,34.17323,32.20615,-5.7562,0.96841,0.96621,-0.22718,0.99552,0.98847,-0.70817
Case_17-10,gauss,1,1.4,7,34.17323,32.3302,-5.3932,0.96841,0.96685,-0.16109,0.99552,0.98873,-0.68206
Case_17-10,gauss,1,1.4,9,34.17323,32.33834,-5.36938,0.96841,0.96691,-0.15489,0.99552,0.98874,-0.68105
Case_17-10,gauss,1,1.4,11,34.17323,32.33878,-5.36809,0.96841,0.96692,-0.15386,0.99552,0.98874,-0.68105
Case_17-10,gauss,1,1.4,13,34.17323,32.33877,-5.36812,0.96841,0.96692,-0.15386,0.99552,0.98874,-0.68105
Case_17-10,gauss,1,1.7,3,34.17323,28.53056,-16.51196,0.96841,0.95072,-1.82671,0.99552,0.97205,-2.35756
Case_17-10,gauss,1,1.7,5,34.17323,32.12657,-5.98907,0.96841,0.96562,-0.2881,0.99552,0.98795,-0.76041
Case_17-10,gauss,1,1.7,7,34.17323,32.13733,-5.95759,0.96841,0.96557,-0.29326,0.99552,0.98771,-0.78451
Case_17-10,gauss,1,1.7,9,34.17323,32.09252,-6.08871,0.96841,0.96537,-0.31392,0.99552,0.98749,-0.80661
Case_17-10,gauss,1,1.7,11,34.17323,32.08046,-6.124,0.96841,0.96532,-0.31908,0.99552,0.98744,-0.81164
Case_17-10,gauss,1,1.7,13,34.17323,32.07854,-6.12962,0.96841,0.96532,-0.31908,0.99552,0.98743,-0.81264
Case_17-10,gauss,1,2,3,34.17323,28.52597,-16.52539,0.96841,0.95066,-1.8329,0.99552,0.97195,-2.36761
Case_17-10,gauss,1,2,5,34.17323,32.03518,-6.25651,0.96841,0.9649,-0.36245,0.99552,0.98747,-0.80862
Case_17-10,gauss,1,2,7,34.17323,31.86559,-6.75277,0.96841,0.96364,-0.49256,0.99552,0.98649,-0.90706
Case_17-10,gauss,1,2,9,34.17323,31.67718,-7.30411,0.96841,0.9626,-0.59995,0.99552,0.98567,-0.98943
Case_17-10,gauss,1,2,11,34.17323,31.6014,-7.52586,0.96841,0.96223,-0.63816,0.99552,0.98535,-1.02158
Case_17-10,gauss,1,2,13,34.17323,31.58048,-7.58708,0.96841,0.96214,-0.64745,0.99552,0.98527,-1.02961
Case_17-11,gauss,1,0.4,3,33.11922,28.95682,-12.56793,0.97611,0.96161,-1.48549,0.99365,0.9708,-2.2996
Case_17-11,gauss,1,0.4,5,33.11922,30.71214,-7.26792,0.97611,0.96805,-0.82573,0.99365,0.98151,-1.22176
Case_17-11,gauss,1,0.4,7,33.11922,30.72289,-7.23547,0.97611,0.96809,-0.82163,0.99365,0.98156,-1.21673
Case_17-11,gauss,1,0.4,9,33.11922,30.71447,-7.26089,0.97611,0.96806,-0.8247,0.99365,0.98152,-1.22075
Case_17-11,gauss,1,0.4,11,33.11922,30.72047,-7.24277,0.97611,0.96808,-0.82265,0.99365,0.98155,-1.21773
Case_17-11,gauss,1,0.4,13,33.11922,30.72544,-7.22777,0.97611,0.9681,-0.8206,0.99365,0.98158,-1.21471
Case_17-11,gauss,1,0.7,3,33.11922,29.0615,-12.25186,0.97611,0.96292,-1.35128,0.99365,0.97107,-2.27243
Case_17-11,gauss,1,0.7,5,33.11922,30.96344,-6.50915,0.97611,0.96993,-0.63313,0.99365,0.98239,-1.1332
Case_17-11,gauss,1,0.7,7,33.11922,30.97945,-6.46081,0.97611,0.97,-0.62595,0.99365,0.98247,-1.12514
Case_17-11,gauss,1,0.7,9,33.11922,30.97945,-6.46081,0.97611,0.97,-0.62595,0.99365,0.98247,-1.12514
Case_17-11,gauss,1,0.7,11,33.11922,30.97945,-6.46081,0.97611,0.97,-0.62595,0.99365,0.98247,-1.12514
Case_17-11,gauss,1,0.7,13,33.11922,30.97945,-6.46081,0.97611,0.97,-0.62595,0.99365,0.98247,-1.12514
Case_17-11,gauss,1,1.1,3,33.11922,29.16817,-11.92978,0.97611,0.96425,-1.21503,0.99365,0.97082,-2.29759
Case_17-11,gauss,1,1.1,5,33.11922,31.41309,-5.15148,0.97611,0.9731,-0.30837,0.99365,0.98334,-1.03759
Case_17-11,gauss,1,1.1,7,33.11922,31.47962,-4.9506,0.97611,0.97344,-0.27353,0.99365,0.9836,-1.01142
Case_17-11,gauss,1,1.1,9,33.11922,31.48176,-4.94414,0.97611,0.97345,-0.27251,0.99365,0.98361,-1.01042
Case_17-11,gauss,1,1.1,11,33.11922,31.48179,-4.94405,0.97611,0.97345,-0.27251,0.99365,0.98361,-1.01042
Case_17-11,gauss,1,1.1,13,33.11922,31.48179,-4.94405,0.97611,0.97345,-0.27251,0.99365,0.98361,-1.01042
Case_17-11,gauss,1,1.4,3,33.11922,29.17824,-11.89937,0.97611,0.96438,-1.20171,0.99365,0.97051,-2.32879
Case_17-11,gauss,1,1.4,5,33.11922,31.44993,-5.04025,0.97611,0.97341,-0.27661,0.99365,0.98276,-1.09596
Case_17-11,gauss,1,1.4,7,33.11922,31.51774,-4.8355,0.97611,0.97381,-0.23563,0.99365,0.98284,-1.08791
Case_17-11,gauss,1,1.4,9,33.11922,31.52088,-4.82602,0.97611,0.97385,-0.23153,0.99365,0.98282,-1.08992
Case_17-11,gauss,1,1.4,11,33.11922,31.52087,-4.82605,0.97611,0.97385,-0.23153,0.99365,0.98282,-1.08992
Case_17-11,gauss,1,1.4,13,33.11922,31.52086,-4.82608,0.97611,0.97385,-0.23153,0.99365,0.98282,-1.08992
Case_17-11,gauss,1,1.7,3,33.11922,29.17635,-11.90508,0.97611,0.96436,-1.20376,0.99365,0.97028,-2.35193
Case_17-11,gauss,1,1.7,5,33.11922,31.36646,-5.29227,0.97611,0.97293,-0.32578,0.99365,0.98185,-1.18754
Case_17-11,gauss,1,1.7,7,33.11922,31.29013,-5.52274,0.97611,0.97263,-0.35652,0.99365,0.981,-1.27308
Case_17-11,gauss,1,1.7,9,33.11922,31.22383,-5.72293,0.97611,0.97238,-0.38213,0.99365,0.98055,-1.31837
Case_17-11,gauss,1,1.7,11,33.11922,31.20734,-5.77272,0.97611,0.97232,-0.38828,0.99365,0.98044,-1.32944
Case_17-11,gauss,1,1.7,13,33.11922,31.20478,-5.78045,0.97611,0.97231,-0.3893,0.99365,0.98043,-1.33045
Case_17-11,gauss,1,2,3,33.11922,29.17286,-11.91562,0.97611,0.96432,-1.20786,0.99365,0.97012,-2.36804
Case_17-11,gauss,1,2,5,33.11922,31.26578,-5.59627,0.97611,0.9723,-0.39032,0.99365,0.98102,-1.27107
Case_17-11,gauss,1,2,7,33.11922,30.97817,-6.46468,0.97611,0.97086,-0.53785,0.99365,0.97884,-1.49046
Case_17-11,gauss,1,2,9,33.11922,30.74425,-7.17097,0.97611,0.96974,-0.65259,0.99365,0.97732,-1.64344
Case_17-11,gauss,1,2,11,33.11922,30.65358,-7.44474,0.97611,0.96935,-0.69254,0.99365,0.97675,-1.7008
Case_17-11,gauss,1,2,13,33.11922,30.62949,-7.51748,0.97611,0.96925,-0.70279,0.99365,0.97661,-1.71489
Case_17-12,gauss,1,0.4,3,33.67426,28.72316,-14.70292,0.97012,0.95265,-1.80081,0.99486,0.97304,-2.19327
Case_17-12,gauss,1,0.4,5,33.67426,31.28175,-7.10486,0.97012,0.96234,-0.80196,0.99486,0.98604,-0.88656
Case_17-12,gauss,1,0.4,7,33.67426,31.29549,-7.06406,0.97012,0.96239,-0.79681,0.99486,0.98608,-0.88254
Case_17-12,gauss,1,0.4,9,33.67426,31.28652,-7.0907,0.97012,0.96235,-0.80093,0.99486,0.98604,-0.88656
Case_17-12,gauss,1,0.4,11,33.67426,31.29214,-7.07401,0.97012,0.96238,-0.79784,0.99486,0.98607,-0.88354
Case_17-12,gauss,1,0.4,13,33.67426,31.2959,-7.06284,0.97012,0.96238,-0.79784,0.99486,0.98609,-0.88153
Case_17-12,gauss,1,0.7,3,33.67426,28.80055,-14.4731,0.97012,0.95409,-1.65237,0.99486,0.97321,-2.17619
Case_17-12,gauss,1,0.7,5,33.67426,31.5275,-6.37508,0.97012,0.96445,-0.58446,0.99486,0.98674,-0.8162
Case_17-12,gauss,1,0.7,7,33.67426,31.55724,-6.28676,0.97012,0.96455,-0.57416,0.99486,0.98685,-0.80514
Case_17-12,gauss,1,0.7,9,33.67426,31.55724,-6.28676,0.97012,0.96455,-0.57416,0.99486,0.98685,-0.80514
Case_17-12,gauss,1,0.7,11,33.67426,31.55724,-6.28676,0.97012,0.96455,-0.57416,0.99486,0.98685,-0.80514
Case_17-12,gauss,1,0.7,13,33.67426,31.55724,-6.28676,0.97012,0.96455,-0.57416,0.99486,0.98685,-0.80514
Case_17-12,gauss,1,1.1,3,33.67426,28.87323,-14.25727,0.97012,0.95555,-1.50188,0.99486,0.97297,-2.20031
Case_17-12,gauss,1,1.1,5,33.67426,31.94487,-5.13564,0.97012,0.96789,-0.22987,0.99486,0.98749,-0.74081
Case_17-12,gauss,1,1.1,7,33.67426,32.03405,-4.87081,0.97012,0.96831,-0.18657,0.99486,0.98777,-0.71266
Case_17-12,gauss,1,1.1,9,33.67426,32.03665,-4.86309,0.97012,0.96832,-0.18554,0.99486,0.98778,-0.71166
Case_17-12,gauss,1,1.1,11,33.67426,32.0367,-4.86294,0.97012,0.96832,-0.18554,0.99486,0.98778,-0.71166
Case_17-12,gauss,1,1.1,13,33.67426,32.0367,-4.86294,0.97012,0.96832,-0.18554,0.99486,0.98778,-0.71166
Case_17-12,gauss,1,1.4,3,33.67426,28.87587,-14.24943,0.97012,0.95567,-1.48951,0.99486,0.97271,-2.22644
Case_17-12,gauss,1,1.4,5,33.67426,31.97253,-5.0535,0.97012,0.96818,-0.19998,0.99486,0.98709,-0.78101
Case_17-12,gauss,1,1.4,7,33.67426,32.07197,-4.7582,0.97012,0.96871,-0.14534,0.99486,0.98729,-0.76091
Case_17-12,gauss,1,1.4,9,33.67426,32.0776,-4.74149,0.97012,0.96875,-0.14122,0.99486,0.98729,-0.76091
Case_17-12,gauss,1,1.4,11,33.67426,32.07782,-4.74083,0.97012,0.96875,-0.14122,0.99486,0.98729,-0.76091
Case_17-12,gauss,1,1.4,13,33.67426,32.0778,-4.74089,0.97012,0.96875,-0.14122,0.99486,0.98728,-0.76192
Case_17-12,gauss,1,1.7,3,33.67426,28.87155,-14.26226,0.97012,0.95563,-1.49363,0.99486,0.97253,-2.24454
Case_17-12,gauss,1,1.7,5,33.67426,31.88819,-5.30396,0.97012,0.96761,-0.25873,0.99486,0.98644,-0.84635
Case_17-12,gauss,1,1.7,7,33.67426,31.85735,-5.39555,0.97012,0.96741,-0.27935,0.99486,0.98602,-0.88857
Case_17-12,gauss,1,1.7,9,33.67426,31.79846,-5.57043,0.97012,0.96715,-0.30615,0.99486,0.98571,-0.91973
Case_17-12,gauss,1,1.7,11,33.67426,31.78335,-5.6153,0.97012,0.96709,-0.31233,0.99486,0.98563,-0.92777
Case_17-12,gauss,1,1.7,13,33.67426,31.78095,-5.62242,0.97012,0.96708,-0.31336,0.99486,0.98562,-0.92877
Case_17-12,gauss,1,2,3,33.67426,28.86699,-14.2758,0.97012,0.95557,-1.49981,0.99486,0.97241,-2.2566
Case_17-12,gauss,1,2,5,33.67426,31.79149,-5.59113,0.97012,0.96692,-0.32986,0.99486,0.98586,-0.90465
Case_17-12,gauss,1,2,7,33.67426,31.56117,-6.27509,0.97012,0.96547,-0.47932,0.99486,0.98449,-1.04236
Case_17-12,gauss,1,2,9,33.67426,31.34074,-6.92968,0.97012,0.9643,-0.59993,0.99486,0.98342,-1.14991
Case_17-12,gauss,1,2,11,33.67426,31.25206,-7.19303,0.97012,0.96387,-0.64425,0.99486,0.98301,-1.19112
Case_17-12,gauss,1,2,13,33.67426,31.22779,-7.2651,0.97012,0.96376,-0.65559,0.99486,0.9829,-1.20218
Case_2-01,gauss,1,0.4,3,35.89145,27.75366,-22.67334,0.97208,0.94842,-2.43396,0.99837,0.98322,-1.51747
Case_2-01,gauss,1,0.4,5,35.89145,33.26213,-7.32576,0.97208,0.9674,-0.48144,0.99837,0.99545,-0.29248
Case_2-01,gauss,1,0.4,7,35.89145,33.43304,-6.84957,0.97208,0.96787,-0.43309,0.99837,0.99562,-0.27545
Case_2-01,gauss,1,0.4,9,35.89145,33.3092,-7.19461,0.97208,0.96753,-0.46807,0.99837,0.99548,-0.28947
Case_2-01,gauss,1,0.4,11,35.89145,33.43405,-6.84676,0.97208,0.96787,-0.43309,0.99837,0.99562,-0.27545
Case_2-01,gauss,1,0.4,13,35.89145,33.46951,-6.74796,0.97208,0.96795,-0.42486,0.99837,0.99567,-0.27044
Case_2-01,gauss,1,0.7,3,35.89145,27.78368,-22.5897,0.97208,0.94941,-2.33211,0.99837,0.98329,-1.51046
Case_2-01,gauss,1,0.7,5,35.89145,33.46287,-6.76646,0.97208,0.96888,-0.32919,0.99837,0.99565,-0.27244
Case_2-01,gauss,1,0.7,7,35.89145,33.71057,-6.07632,0.97208,0.96954,-0.2613,0.99837,0.99591,-0.2464
Case_2-01,gauss,1,0.7,9,35.89145,33.71058,-6.07629,0.97208,0.96954,-0.2613,0.99837,0.99591,-0.2464
Case_2-01,gauss,1,0.7,11,35.89145,33.71058,-6.07629,0.97208,0.96954,-0.2613,0.99837,0.99591,-0.2464
Case_2-01,gauss,1,0.7,13,35.89145,33.71058,-6.07629,0.97208,0.96954,-0.2613,0.99837,0.99591,-0.2464
Case_2-01,gauss,1,1.1,3,35.89145,27.82021,-22.48792,0.97208,0.95091,-2.1778,0.99837,0.9833,-1.50946
Case_2-01,gauss,1,1.1,5,35.89145,33.8617,-5.65525,0.97208,0.97205,-0.00309,0.99837,0.99594,-0.2434
Case_2-01,gauss,1,1.1,7,35.89145,34.20788,-4.69073,0.97208,0.97303,0.09773,0.99837,0.99628,-0.20934
Case_2-01,gauss,1,1.1,9,35.89145,34.21176,-4.67992,0.97208,0.97305,0.09979,0.99837,0.99628,-0.20934
Case_2-01,gauss,1,1.1,11,35.89145,34.21184,-4.67969,0.97208,0.97305,0.09979,0.99837,0.99628,-0.20934
Case_2-01,gauss,1,1.1,13,35.89145,34.21184,-4.67969,0.97208,0.97305,0.09979,0.99837,0.99628,-0.20934
Case_2-01,gauss,1,1.4,3,35.89145,27.82485,-22.47499,0.97208,0.95119,-2.149,0.99837,0.98326,-1.51347
Case_2-01,gauss,1,1.4,5,35.89145,33.95841,-5.3858,0.97208,0.97286,0.08024,0.99837,0.99593,-0.2444
Case_2-01,gauss,1,1.4,7,35.89145,34.38776,-4.18955,0.97208,0.97419,0.21706,0.99837,0.99631,-0.20634
Case_2-01,gauss,1,1.4,9,35.89145,34.41227,-4.12126,0.97208,0.97429,0.22735,0.99837,0.99633,-0.20433
Case_2-01,gauss,1,1.4,11,35.89145,34.41419,-4.11591,0.97208,0.9743,0.22838,0.99837,0.99633,-0.20433
Case_2-01,gauss,1,1.4,13,35.89145,34.41425,-4.11574,0.97208,0.9743,0.22838,0.99837,0.99633,-0.20433
Case_2-01,gauss,1,1.7,3,35.89145,27.82518,-22.47407,0.97208,0.95128,-2.13974,0.99837,0.98324,-1.51547
Case_2-01,gauss,1,1.7,5,35.89145,33.96042,-5.3802,0.97208,0.97297,0.09156,0.99837,0.99585,-0.25241
Case_2-01,gauss,1,1.7,7,35.89145,34.37721,-4.21894,0.97208,0.97426,0.22426,0.99837,0.99617,-0.22036
Case_2-01,gauss,1,1.7,9,35.89145,34.40181,-4.1504,0.97208,0.97438,0.23661,0.99837,0.99616,-0.22136
Case_2-01,gauss,1,1.7,11,35.89145,34.40535,-4.14054,0.97208,0.9744,0.23866,0.99837,0.99615,-0.22236
Case_2-01,gauss,1,1.7,13,35.89145,34.40557,-4.13993,0.97208,0.97441,0.23969,0.99837,0.99615,-0.22236
Case_2-01,gauss,1,2,3,35.89145,27.82455,-22.47583,0.97208,0.95129,-2.13871,0.99837,0.98322,-1.51747
Case_2-01,gauss,1,2,5,35.89145,33.93342,-5.45542,0.97208,0.97285,0.07921,0.99837,0.99577,-0.26042
Case_2-01,gauss,1,2,7,35.89145,34.26866,-4.52138,0.97208,0.97377,0.17385,0.99837,0.99595,-0.2424
Case_2-01,gauss,1,2,9,35.89145,34.22989,-4.6294,0.97208,0.97367,0.16357,0.99837,0.99584,-0.25341
Case_2-01,gauss,1,2,11,35.89145,34.2065,-4.69457,0.97208,0.97362,0.15842,0.99837,0.99579,-0.25842
Case_2-01,gauss,1,2,13,35.89145,34.1988,-4.71603,0.97208,0.9736,0.15637,0.99837,0.99578,-0.25942
Case_2-02,gauss,1,0.4,3,36.3776,27.97096,-23.10939,0.97435,0.95454,-2.03315,0.9988,0.98679,-1.20244
Case_2-02,gauss,1,0.4,5,36.3776,34.11554,-6.21828,0.97435,0.97247,-0.19295,0.9988,0.99702,-0.17821
Case_2-02,gauss,1,0.4,7,36.3776,34.3179,-5.662,0.97435,0.97291,-0.14779,0.9988,0.99715,-0.1652
Case_2-02,gauss,1,0.4,9,36.3776,34.13471,-6.16558,0.97435,0.97253,-0.18679,0.9988,0.99702,-0.17821
Case_2-02,gauss,1,0.4,11,36.3776,34.32146,-5.65221,0.97435,0.97291,-0.14779,0.9988,0.99715,-0.1652
Case_2-02,gauss,1,0.4,13,36.3776,34.36098,-5.54358,0.97435,0.97297,-0.14163,0.9988,0.99719,-0.16119
Case_2-02,gauss,1,0.7,3,36.3776,27.99173,-23.05229,0.97435,0.95517,-1.96849,0.9988,0.98682,-1.19944
Case_2-02,gauss,1,0.7,5,36.3776,34.28785,-5.74461,0.97435,0.97346,-0.09134,0.9988,0.99714,-0.1662
Case_2-02,gauss,1,0.7,7,36.3776,34.61843,-4.83586,0.97435,0.97415,-0.02053,0.9988,0.99738,-0.14217
Case_2-02,gauss,1,0.7,9,36.3776,34.61847,-4.83575,0.97435,0.97415,-0.02053,0.9988,0.99738,-0.14217
Case_2-02,gauss,1,0.7,11,36.3776,34.61847,-4.83575,0.97435,0.97415,-0.02053,0.9988,0.99738,-0.14217
Case_2-02,gauss,1,0.7,13,36.3776,34.61846,-4.83578,0.97435,0.97415,-0.02053,0.9988,0.99738,-0.14217
Case_2-02,gauss,1,1.1,3,36.3776,28.01926,-22.97661,0.97435,0.95645,-1.83712,0.9988,0.98683,-1.19844
Case_2-02,gauss,1,1.1,5,36.3776,34.63635,-4.7866,0.97435,0.97596,0.16524,0.9988,0.99732,-0.14818
Case_2-02,gauss,1,1.1,7,36.3776,35.08016,-3.56659,0.97435,0.97693,0.26479,0.9988,0.99762,-0.11814
Case_2-02,gauss,1,1.1,9,36.3776,35.08477,-3.55392,0.97435,0.97694,0.26582,0.9988,0.99762,-0.11814
Case_2-02,gauss,1,1.1,11,36.3776,35.08484,-3.55373,0.97435,0.97694,0.26582,0.9988,0.99762,-0.11814
Case_2-02,gauss,1,1.1,13,36.3776,35.08484,-3.55373,0.97435,0.97694,0.26582,0.9988,0.99762,-0.11814
Case_2-02,gauss,1,1.4,3,36.3776,28.02256,-22.96754,0.97435,0.95672,-1.80941,0.9988,0.9868,-1.20144
Case_2-02,gauss,1,1.4,5,36.3776,34.73015,-4.52875,0.97435,0.97679,0.25042,0.9988,0.99732,-0.14818
Case_2-02,gauss,1,1.4,7,36.3776,35.26923,-3.04685,0.97435,0.97811,0.3859,0.9988,0.99766,-0.11414
Case_2-02,gauss,1,1.4,9,36.3776,35.29906,-2.96485,0.97435,0.97821,0.39616,0.9988,0.99768,-0.11213
Case_2-02,gauss,1,1.4,11,36.3776,35.30142,-2.95836,0.97435,0.97822,0.39719,0.9988,0.99768,-0.11213
Case_2-02,gauss,1,1.4,13,36.3776,35.30148,-2.95819,0.97435,0.97822,0.39719,0.9988,0.99768,-0.11213
Case_2-02,gauss,1,1.7,3,36.3776,28.02281,-22.96685,0.97435,0.95685,-1.79607,0.9988,0.98679,-1.20244
Case_2-02,gauss,1,1.7,5,36.3776,34.74091,-4.49917,0.97435,0.97708,0.28019,0.9988,0.99728,-0.15218
Case_2-02,gauss,1,1.7,7,36.3776,35.28723,-2.99737,0.97435,0.97855,0.43106,0.9988,0.99759,-0.12115
Case_2-02,gauss,1,1.7,9,36.3776,35.32661,-2.88911,0.97435,0.97874,0.45056,0.9988,0.9976,-0.12014
Case_2-02,gauss,1,1.7,11,36.3776,35.3321,-2.87402,0.97435,0.97877,0.45364,0.9988,0.9976,-0.12014
Case_2-02,gauss,1,1.7,13,36.3776,35.33246,-2.87303,0.97435,0.97877,0.45364,0.9988,0.9976,-0.12014
Case_2-02,gauss,1,2,3,36.3776,28.02213,-22.96872,0.97435,0.95688,-1.79299,0.9988,0.98678,-1.20344
Case_2-02,gauss,1,2,5,36.3776,34.72406,-4.54549,0.97435,0.97716,0.2884,0.9988,0.99723,-0.15719
Case_2-02,gauss,1,2,7,36.3776,35.20997,-3.20975,0.97435,0.97856,0.43208,0.9988,0.99748,-0.13216
Case_2-02,gauss,1,2,9,36.3776,35.19746,-3.24414,0.97435,0.97869,0.44543,0.9988,0.99743,-0.13716
Case_2-02,gauss,1,2,11,36.3776,35.17871,-3.29568,0.97435,0.9787,0.44645,0.9988,0.9974,-0.14017
Case_2-02,gauss,1,2,13,36.3776,35.17124,-3.31622,0.97435,0.9787,0.44645,0.9988,0.99739,-0.14117
Case_2-03,gauss,1,0.4,3,35.41944,27.71172,-21.76127,0.97519,0.95285,-2.29084,0.99835,0.98487,-1.35023
Case_2-03,gauss,1,0.4,5,35.41944,33.15189,-6.40199,0.97519,0.97157,-0.37121,0.99835,0.99595,-0.2404
Case_2-03,gauss,1,0.4,7,35.41944,33.29189,-6.00673,0.97519,0.97195,-0.33224,0.99835,0.99607,-0.22838
Case_2-03,gauss,1,0.4,9,35.41944,33.1888,-6.29778,0.97519,0.97167,-0.36096,0.99835,0.99597,-0.23839
Case_2-03,gauss,1,0.4,11,35.41944,33.27508,-6.05419,0.97519,0.97191,-0.33634,0.99835,0.99606,-0.22938
Case_2-03,gauss,1,0.4,13,35.41944,33.30126,-5.98028,0.97519,0.97195,-0.33224,0.99835,0.99609,-0.22637
Case_2-03,gauss,1,0.7,3,35.41944,27.74389,-21.67044,0.97519,0.95371,-2.20265,0.99835,0.98493,-1.34422
Case_2-03,gauss,1,0.7,5,35.41944,33.37326,-5.777,0.97519,0.97293,-0.23175,0.99835,0.99615,-0.22036
Case_2-03,gauss,1,0.7,7,35.41944,33.58652,-5.1749,0.97519,0.9735,-0.1733,0.99835,0.99636,-0.19933
Case_2-03,gauss,1,0.7,9,35.41944,33.58654,-5.17484,0.97519,0.9735,-0.1733,0.99835,0.99636,-0.19933
Case_2-03,gauss,1,0.7,11,35.41944,33.58653,-5.17487,0.97519,0.9735,-0.1733,0.99835,0.99636,-0.19933
Case_2-03,gauss,1,0.7,13,35.41944,33.58653,-5.17487,0.97519,0.9735,-0.1733,0.99835,0.99636,-0.19933
Case_2-03,gauss,1,1.1,3,35.41944,27.77939,-21.57022,0.97519,0.95495,-2.07549,0.99835,0.98493,-1.34422
Case_2-03,gauss,1,1.1,5,35.41944,33.77942,-4.63028,0.97519,0.97568,0.05025,0.99835,0.99641,-0.19432
Case_2-03,gauss,1,1.1,7,35.41944,34.0985,-3.72942,0.97519,0.97656,0.14049,0.99835,0.9967,-0.16527
Case_2-03,gauss,1,1.1,9,35.41944,34.10299,-3.71674,0.97519,0.97658,0.14254,0.99835,0.9967,-0.16527
Case_2-03,gauss,1,1.1,11,35.41944,34.10307,-3.71652,0.97519,0.97658,0.14254,0.99835,0.9967,-0.16527
Case_2-03,gauss,1,1.1,13,35.41944,34.10307,-3.71652,0.97519,0.97658,0.14254,0.99835,0.9967,-0.16527
Case_2-03,gauss,1,1.4,3,35.41944,27.7823,-21.562,0.97519,0.95515,-2.05498,0.99835,0.98489,-1.34822
Case_2-03,gauss,1,1.4,5,35.41944,33.86185,-4.39756,0.97519,0.97636,0.11998,0.99835,0.99638,-0.19733
Case_2-03,gauss,1,1.4,7,35.41944,34.26241,-3.26665,0.97519,0.97761,0.24816,0.99835,0.9967,-0.16527
Case_2-03,gauss,1,1.4,9,35.41944,34.28762,-3.19548,0.97519,0.97771,0.25841,0.99835,0.99672,-0.16327
Case_2-03,gauss,1,1.4,11,35.41944,34.28959,-3.18991,0.97519,0.97772,0.25944,0.99835,0.99672,-0.16327
Case_2-03,gauss,1,1.4,13,35.41944,34.28967,-3.18969,0.97519,0.97772,0.25944,0.99835,0.99672,-0.16327
Case_2-03,gauss,1,1.7,3,35.41944,27.78154,-21.56415,0.97519,0.95521,-2.04883,0.99835,0.98485,-1.35223
Case_2-03,gauss,1,1.7,5,35.41944,33.8465,-4.44089,0.97519,0.97645,0.12921,0.99835,0.99628,-0.20734
Case_2-03,gauss,1,1.7,7,35.41944,34.2179,-3.39232,0.97519,0.97768,0.25533,0.99835,0.99653,-0.1823
Case_2-03,gauss,1,1.7,9,35.41944,34.2379,-3.33585,0.97519,0.97782,0.26969,0.99835,0.99652,-0.1833
Case_2-03,gauss,1,1.7,11,35.41944,34.24006,-3.32975,0.97519,0.97785,0.27277,0.99835,0.99651,-0.1843
Case_2-03,gauss,1,1.7,13,35.41944,34.23992,-3.33015,0.97519,0.97785,0.27277,0.99835,0.99651,-0.1843
Case_2-03,gauss,1,2,3,35.41944,27.78024,-21.56782,0.97519,0.95522,-2.04781,0.99835,0.98483,-1.35423
Case_2-03,gauss,1,2,5,35.41944,33.8042,-4.56032,0.97519,0.97634,0.11793,0.99835,0.99619,-0.21636
Case_2-03,gauss,1,2,7,35.41944,34.07797,-3.78738,0.97519,0.97728,0.21432,0.99835,0.9963,-0.20534
Case_2-03,gauss,1,2,9,35.41944,34.02146,-3.94693,0.97519,0.97724,0.21022,0.99835,0.99618,-0.21736
Case_2-03,gauss,1,2,11,35.41944,33.99,-4.03575,0.97519,0.9772,0.20611,0.99835,0.99612,-0.22337
Case_2-03,gauss,1,2,13,35.41944,33.9798,-4.06455,0.97519,0.97719,0.20509,0.99835,0.9961,-0.22537
Case_2-04,gauss,1,0.4,3,35.72219,28.02622,-21.54395,0.97461,0.95356,-2.15984,0.99789,0.98069,-1.72364
Case_2-04,gauss,1,0.4,5,35.72219,33.57236,-6.01819,0.97461,0.97174,-0.29448,0.99789,0.99493,-0.29663
Case_2-04,gauss,1,0.4,7,35.72219,33.655,-5.78685,0.97461,0.97195,-0.27293,0.99789,0.995,-0.28961
Case_2-04,gauss,1,0.4,9,35.72219,33.59195,-5.96335,0.97461,0.9718,-0.28832,0.99789,0.99492,-0.29763
Case_2-04,gauss,1,0.4,11,35.72219,33.65261,-5.79354,0.97461,0.97194,-0.27396,0.99789,0.995,-0.28961
Case_2-04,gauss,1,0.4,13,35.72219,33.69204,-5.68316,0.97461,0.97201,-0.26677,0.99789,0.99506,-0.2836
Case_2-04,gauss,1,0.7,3,35.72219,28.05539,-21.46229,0.97461,0.95439,-2.07468,0.99789,0.98075,-1.71762
Case_2-04,gauss,1,0.7,5,35.72219,33.77343,-5.45532,0.97461,0.97299,-0.16622,0.99789,0.99516,-0.27358
Case_2-04,gauss,1,0.7,7,35.72219,33.96899,-4.90787,0.97461,0.97344,-0.12005,0.99789,0.9954,-0.24953
Case_2-04,gauss,1,0.7,9,35.72219,33.96901,-4.90782,0.97461,0.97344,-0.12005,0.99789,0.9954,-0.24953
Case_2-04,gauss,1,0.7,11,35.72219,33.96901,-4.90782,0.97461,0.97344,-0.12005,0.99789,0.9954,-0.24953
Case_2-04,gauss,1,0.7,13,35.72219,33.96901,-4.90782,0.97461,0.97344,-0.12005,0.99789,0.9954,-0.24953
