name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_16-12,gauss,fixed_multilevel_tresholding,1.1,6,34.53164,35.0787,1.58423,0.97247,0.97746,0.51313,0.99403,0.99367,-0.03622,5.52046,5.44369,-1.39064,0.987370014190674,0.986739993095398,-0.0638099983334541
Case_16-12,gauss,fixed_multilevel_tresholding,1.4,8,34.53164,34.82848,0.85962,0.97247,0.97639,0.4031,0.99403,0.99235,-0.16901,5.52046,7.03163,27.37399,0.987370014190674,0.981840014457703,-0.560069978237152
Case_16-12,gauss,fixed_multilevel_tresholding,1.7,10,34.53164,34.28369,-0.71804,0.97247,0.97401,0.15836,0.99403,0.99017,-0.38832,5.52046,9.42412,70.71259,0.987370014190674,0.97435998916626,-1.31763994693756
Case_16-12,gauss,fixed_multilevel_tresholding,2,12,34.53164,33.54439,-2.85897,0.97247,0.97075,-0.17687,0.99403,0.98714,-0.69314,5.52046,12.35812,123.86033,0.987370014190674,0.96451997756958,-2.31422996520996
Case_16-13,gauss,fixed_multilevel_tresholding,0.4,2,34.38595,23.98622,-30.24413,0.96923,0.90638,-6.48453,0.99333,0.89329,-10.07117,5.82775,5.94719,2.0495,0.988319993019104,0.951349973678589,-3.74068999290466
Case_16-13,gauss,fixed_multilevel_tresholding,0.7,4,34.38595,33.95885,-1.24208,0.96923,0.97245,0.33222,0.99333,0.99104,-0.23054,5.82775,5.16739,-11.3313,0.988319993019104,0.989600002765656,0.129510000348091
Case_16-13,gauss,fixed_multilevel_tresholding,1.1,6,34.38595,34.58522,0.57951,0.96923,0.97452,0.54579,0.99333,0.99194,-0.13993,5.82775,6.14757,5.48788,0.988319993019104,0.987039983272552,-0.129510000348091
Case_16-13,gauss,fixed_multilevel_tresholding,1.4,8,34.38595,34.32117,-0.18839,0.96923,0.97309,0.39825,0.99333,0.99048,-0.28691,5.82775,8.23461,41.29999,0.988319993019104,0.981750011444092,-0.664759993553162
Case_16-13,gauss,fixed_multilevel_tresholding,1.7,10,34.38595,33.73954,-1.87987,0.96923,0.97008,0.0877,0.99333,0.98793,-0.54363,5.82775,11.25206,93.07726,0.988319993019104,0.973739981651306,-1.4752299785614
Case_16-13,gauss,fixed_multilevel_tresholding,2,12,34.38595,32.96847,-4.12227,0.96923,0.96601,-0.33222,0.99333,0.98438,-0.90101,5.82775,14.83364,154.5346,0.988319993019104,0.963270008563995,-2.53460001945496
Case_17-01,gauss,fixed_multilevel_tresholding,0.4,2,33.92999,23.63831,-30.3321,0.97392,0.91544,-6.0046,0.99375,0.90056,-9.37761,6.21094,6.60462,6.33849,0.988860011100769,0.961040019989014,-2.81333994865417
Case_17-01,gauss,fixed_multilevel_tresholding,0.7,4,33.92999,32.74538,-3.49134,0.97392,0.97446,0.05545,0.99375,0.98872,-0.50616,6.21094,6.00985,-3.23767,0.988860011100769,0.989629983901978,0.0778599977493286
Case_17-01,gauss,fixed_multilevel_tresholding,1.1,6,33.92999,33.74885,-0.53386,0.97392,0.97737,0.35424,0.99375,0.99103,-0.27371,6.21094,7.08388,14.05488,0.988860011100769,0.987020015716553,-0.186069995164871
Case_17-01,gauss,fixed_multilevel_tresholding,1.4,8,33.92999,33.66113,-0.7924,0.97392,0.97638,0.25259,0.99375,0.99018,-0.35925,6.21094,9.3077,49.85976,0.988860011100769,0.981689989566803,-0.725080013275146
Case_17-01,gauss,fixed_multilevel_tresholding,1.7,10,33.92999,33.0531,-2.58441,0.97392,0.97349,-0.04415,0.99375,0.98768,-0.61082,6.21094,12.65432,103.74243,0.988860011100769,0.973479986190796,-1.55533003807068
Case_17-01,gauss,fixed_multilevel_tresholding,2,12,33.92999,32.1624,-5.20952,0.97392,0.96926,-0.47848,0.99375,0.98376,-1.00528,6.21094,16.84039,171.14076,0.988860011100769,0.962559998035431,-2.65963006019592
Case_17-02,gauss,fixed_multilevel_tresholding,0.4,2,33.78761,23.73106,-29.76402,0.97427,0.91725,-5.85259,0.99365,0.89851,-9.5748,5.97097,6.25905,4.82468,0.989350020885468,0.962270021438599,-2.73714995384216
Case_17-02,gauss,fixed_multilevel_tresholding,0.7,4,33.78761,33.07578,-2.10678,0.97427,0.97569,0.14575,0.99365,0.99004,-0.36331,5.97097,5.61932,-5.88933,0.989350020885468,0.990390002727509,0.105120003223419
Case_17-02,gauss,fixed_multilevel_tresholding,1.1,6,33.78761,34.07236,0.84276,0.97427,0.97872,0.45675,0.99365,0.99215,-0.15096,5.97097,6.44567,7.95013,0.989350020885468,0.988170027732849,-0.119269996881485
Case_17-02,gauss,fixed_multilevel_tresholding,1.4,8,33.78761,33.91645,0.38132,0.97427,0.97807,0.39004,0.99365,0.99097,-0.26971,5.97097,8.38238,40.38557,0.989350020885468,0.983349978923798,-0.606459975242615
Case_17-02,gauss,fixed_multilevel_tresholding,1.7,10,33.78761,33.30837,-1.41839,0.97427,0.97577,0.15396,0.99365,0.98839,-0.52936,5.97097,11.46512,92.01436,0.989350020885468,0.975679993629456,-1.38171994686127
Case_17-02,gauss,fixed_multilevel_tresholding,2,12,33.78761,32.39194,-4.13072,0.97427,0.97214,-0.21863,0.99365,0.98431,-0.93997,5.97097,15.50487,159.67087,0.989350020885468,0.965139985084534,-2.44706010818481
Case_17-03,gauss,fixed_multilevel_tresholding,0.4,2,33.79508,23.8908,-29.30687,0.96846,0.91336,-5.68945,0.99482,0.92312,-7.20733,6.38346,6.84504,7.23087,0.989220023155212,0.965430021286011,-2.40493011474609
Case_17-03,gauss,fixed_multilevel_tresholding,0.7,4,33.79508,32.55553,-3.66784,0.96846,0.96997,0.15592,0.99482,0.99042,-0.44229,6.38346,6.26951,-1.78508,0.989220023155212,0.989950001239777,0.0737899988889694
Case_17-03,gauss,fixed_multilevel_tresholding,1.1,6,33.79508,33.27791,-1.53031,0.96846,0.97252,0.41922,0.99482,0.9917,-0.31362,6.38346,7.45669,16.81267,0.989220023155212,0.987290024757385,-0.195099994540215
Case_17-03,gauss,fixed_multilevel_tresholding,1.4,8,33.79508,33.23105,-1.66897,0.96846,0.97134,0.29738,0.99482,0.99113,-0.37092,6.38346,9.85267,54.34686,0.989220023155212,0.982029974460602,-0.726840019226074
Case_17-03,gauss,fixed_multilevel_tresholding,1.7,10,33.79508,32.78238,-2.99659,0.96846,0.9682,-0.02685,0.99482,0.98952,-0.53276,6.38346,13.43369,110.44528,0.989220023155212,0.974089980125427,-1.52948999404907
Case_17-03,gauss,fixed_multilevel_tresholding,2,12,33.79508,31.88414,-5.65449,0.96846,0.96325,-0.53797,0.99482,0.98623,-0.86347,6.38346,17.92675,180.83124,0.989220023155212,0.963479995727539,-2.60205006599426
Case_17-04,gauss,fixed_multilevel_tresholding,0.4,2,33.56007,23.52561,-29.9,0.97295,0.91211,-6.25315,0.99477,0.91563,-7.95561,6.38467,6.80605,6.59987,0.990440011024475,0.961560010910034,-2.91587996482849
Case_17-04,gauss,fixed_multilevel_tresholding,0.7,4,33.56007,32.85472,-2.10175,0.97295,0.97452,0.16136,0.99477,0.99178,-0.30057,6.38467,6.1578,-3.55336,0.990440011024475,0.990989983081818,0.0555300004780293
Case_17-04,gauss,fixed_multilevel_tresholding,1.1,6,33.56007,33.61938,0.17673,0.97295,0.97707,0.42345,0.99477,0.99288,-0.18999,6.38467,7.45596,16.7791,0.990440011024475,0.987909972667694,-0.255450010299683
Case_17-04,gauss,fixed_multilevel_tresholding,1.4,8,33.56007,33.38359,-0.52586,0.97295,0.97583,0.29601,0.99477,0.99163,-0.31565,6.38467,10.12158,58.52941,0.990440011024475,0.982050001621246,-0.847100019454956
Case_17-04,gauss,fixed_multilevel_tresholding,1.7,10,33.56007,32.6494,-2.71355,0.97295,0.9726,-0.03597,0.99477,0.98893,-0.58707,6.38467,14.05312,120.10723,0.990440011024475,0.973209977149963,-1.73962998390198
Case_17-04,gauss,fixed_multilevel_tresholding,2,12,33.56007,31.70768,-5.51962,0.97295,0.96805,-0.50362,0.99477,0.98513,-0.96907,6.38467,18.90361,196.07811,0.990440011024475,0.961549997329712,-2.91688990592957
Case_17-05,gauss,fixed_multilevel_tresholding,0.4,2,33.95896,23.27083,-31.47367,0.96447,0.89839,-6.85143,0.99474,0.90917,-8.60225,6.26218,6.65131,6.21397,0.989970028400421,0.958729982376099,-3.15565991401672
Case_17-05,gauss,fixed_multilevel_tresholding,0.7,4,33.95896,32.78814,-3.44775,0.96447,0.96677,0.23847,0.99474,0.99058,-0.4182,6.26218,6.14568,-1.86037,0.989970028400421,0.990530014038086,0.0565700009465218
Case_17-05,gauss,fixed_multilevel_tresholding,1.1,6,33.95896,33.70803,-0.73892,0.96447,0.96986,0.55886,0.99474,0.99234,-0.24127,6.26218,7.51035,19.93188,0.989970028400421,0.987789988517761,-0.220210000872612
Case_17-05,gauss,fixed_multilevel_tresholding,1.4,8,33.95896,33.47568,-1.42313,0.96447,0.96808,0.3743,0.99474,0.99127,-0.34883,6.26218,10.17523,62.48703,0.989970028400421,0.982309997081757,-0.77376002073288
Case_17-05,gauss,fixed_multilevel_tresholding,1.7,10,33.95896,32.80118,-3.40935,0.96447,0.96402,-0.04666,0.99474,0.98893,-0.58407,6.26218,14.07451,124.75416,0.989970028400421,0.973990023136139,-1.61418998241425
Case_17-05,gauss,fixed_multilevel_tresholding,2,12,33.95896,31.85348,-6.20007,0.96447,0.95824,-0.64595,0.99474,0.98528,-0.951,6.26218,18.83121,200.71333,0.989970028400421,0.963010013103485,-2.72332000732422
Case_17-06,gauss,fixed_multilevel_tresholding,0.4,2,33.19325,23.94913,-27.8494,0.97002,0.91491,-5.68133,0.99459,0.92666,-6.82995,6.97081,7.37504,5.7989,0.990700006484985,0.966790020465851,-2.41343998908997
Case_17-06,gauss,fixed_multilevel_tresholding,0.7,4,33.19325,32.7005,-1.48449,0.97002,0.97259,0.26494,0.99459,0.9921,-0.25035,6.97081,6.67005,-4.31456,0.990700006484985,0.991159975528717,0.0464299991726875
Case_17-06,gauss,fixed_multilevel_tresholding,1.1,6,33.19325,33.33089,0.41466,0.97002,0.97461,0.47319,0.99459,0.99281,-0.17897,6.97081,8.40418,20.56246,0.990700006484985,0.987529993057251,-0.31997999548912
Case_17-06,gauss,fixed_multilevel_tresholding,1.4,8,33.19325,32.93911,-0.76564,0.97002,0.97252,0.25773,0.99459,0.9911,-0.3509,6.97081,11.68123,67.5735,0.990700006484985,0.981010019779205,-0.978089988231659
Case_17-06,gauss,fixed_multilevel_tresholding,1.7,10,33.19325,32.08505,-3.33863,0.97002,0.96818,-0.18969,0.99459,0.98787,-0.67566,6.97081,16.37035,134.84143,0.990700006484985,0.971239984035492,-1.96426999568939
Case_17-06,gauss,fixed_multilevel_tresholding,2,12,33.19325,31.05824,-6.43206,0.97002,0.96233,-0.79277,0.99459,0.98341,-1.12408,6.97081,21.95649,214.9776,0.990700006484985,0.958410024642944,-3.25931000709534
Case_17-07,gauss,fixed_multilevel_tresholding,0.4,2,33.88945,22.87945,-32.48799,0.97148,0.89944,-7.41549,0.99465,0.89955,-9.56115,6.32871,6.83336,7.97398,0.989960014820099,0.956979990005493,-3.33144998550415
Case_17-07,gauss,fixed_multilevel_tresholding,0.7,4,33.88945,32.51824,-4.04613,0.97148,0.97156,0.00823,0.99465,0.98978,-0.48962,6.32871,6.30231,-0.41715,0.989960014820099,0.99058997631073,0.0636399984359741
Case_17-07,gauss,fixed_multilevel_tresholding,1.1,6,33.88945,33.40435,-1.43142,0.97148,0.97443,0.30366,0.99465,0.99166,-0.30061,6.32871,7.18388,13.51255,0.989960014820099,0.988449990749359,-0.152529999613762
Case_17-07,gauss,fixed_multilevel_tresholding,1.4,8,33.88945,33.32668,-1.66061,0.97148,0.97335,0.19249,0.99465,0.99109,-0.35791,6.32871,9.20355,45.42537,0.989960014820099,0.983839988708496,-0.618210017681122
Case_17-07,gauss,fixed_multilevel_tresholding,1.7,10,33.88945,32.83998,-3.09675,0.97148,0.9704,-0.11117,0.99465,0.98945,-0.5228,6.32871,12.38757,95.7361,0.989960014820099,0.97664999961853,-1.34449994564056
Case_17-07,gauss,fixed_multilevel_tresholding,2,12,33.88945,32.02911,-5.48944,0.97148,0.96595,-0.56923,0.99465,0.98661,-0.80832,6.32871,16.612,162.48635,0.989960014820099,0.96696001291275,-2.32332992553711
Case_17-08,gauss,fixed_multilevel_tresholding,0.4,2,34.19095,23.15412,-32.27997,0.97706,0.91204,-6.65466,0.99432,0.8933,-10.15971,5.90789,6.27177,6.15922,0.988849997520447,0.958180010318756,-3.10157990455627
Case_17-08,gauss,fixed_multilevel_tresholding,0.7,4,34.19095,32.83194,-3.97477,0.97706,0.97673,-0.03377,0.99432,0.98934,-0.50084,5.90789,5.74307,-2.78983,0.988849997520447,0.989859998226166,0.102140001952648
Case_17-08,gauss,fixed_multilevel_tresholding,1.1,6,34.19095,34.05997,-0.38308,0.97706,0.97997,0.29783,0.99432,0.99226,-0.20718,5.90789,6.43733,8.96158,0.988849997520447,0.988089978694916,-0.0768600031733513
Case_17-08,gauss,fixed_multilevel_tresholding,1.4,8,34.19095,33.91576,-0.80486,0.97706,0.97929,0.22824,0.99432,0.99146,-0.28763,5.90789,8.09745,37.06162,0.988849997520447,0.983820021152496,-0.508669972419739
Case_17-08,gauss,fixed_multilevel_tresholding,1.7,10,34.19095,33.44391,-2.18491,0.97706,0.97725,0.01945,0.99432,0.98985,-0.44955,5.90789,10.77161,82.32584,0.988849997520447,0.977119982242584,-1.18622994422913
Case_17-08,gauss,fixed_multilevel_tresholding,2,12,34.19095,32.58773,-4.68902,0.97706,0.97393,-0.32035,0.99432,0.9868,-0.7563,5.90789,14.37362,143.29532,0.988849997520447,0.967960000038147,-2.1125500202179
Case_17-09,gauss,fixed_multilevel_tresholding,0.4,2,33.97715,23.5232,-30.76759,0.97182,0.91166,-6.19045,0.99494,0.91501,-8.03365,6.11913,6.48348,5.95428,0.989419996738434,0.960600018501282,-2.9128201007843
Case_17-09,gauss,fixed_multilevel_tresholding,0.7,4,33.97715,32.75087,-3.60913,0.97182,0.97261,0.08129,0.99494,0.99074,-0.42214,6.11913,5.91292,-3.36992,0.989419996738434,0.990130007266998,0.0717599987983704
Case_17-09,gauss,fixed_multilevel_tresholding,1.1,6,33.97715,33.82224,-0.45592,0.97182,0.97585,0.41469,0.99494,0.99278,-0.2171,6.11913,7.0269,14.83495,0.989419996738434,0.987479984760284,-0.19607999920845
Case_17-09,gauss,fixed_multilevel_tresholding,1.4,8,33.97715,33.73156,-0.72281,0.97182,0.9749,0.31693,0.99494,0.99201,-0.29449,6.11913,9.29941,51.97275,0.989419996738434,0.982100009918213,-0.739830017089844
Case_17-09,gauss,fixed_multilevel_tresholding,1.7,10,33.97715,33.09068,-2.60902,0.97182,0.97204,0.02264,0.99494,0.98979,-0.51762,6.11913,12.7044,107.61775,0.989419996738434,0.973900020122528,-1.56859004497528
Case_17-09,gauss,fixed_multilevel_tresholding,2,12,33.97715,32.18997,-5.25995,0.97182,0.96789,-0.4044,0.99494,0.98645,-0.85332,6.11913,16.94798,176.96715,0.989419996738434,0.963079988956451,-2.66216993331909
Case_17-10,gauss,fixed_multilevel_tresholding,0.4,2,34.17323,23.02915,-32.61056,0.96841,0.89554,-7.52471,0.99552,0.91358,-8.23087,5.96912,6.23742,4.4948,0.990369975566864,0.953499972820282,-3.72285008430481
Case_17-10,gauss,fixed_multilevel_tresholding,0.7,4,34.17323,33.02761,-3.35239,0.96841,0.97018,0.18277,0.99552,0.99224,-0.32948,5.96912,5.6048,-6.10341,0.990369975566864,0.991029977798462,0.0666399970650673
Case_17-10,gauss,fixed_multilevel_tresholding,1.1,6,34.17323,34.2127,0.1155,0.96841,0.97369,0.54522,0.99552,0.99426,-0.12657,5.96912,6.54919,9.71785,0.990369975566864,0.988759994506836,-0.162560001015663
Case_17-10,gauss,fixed_multilevel_tresholding,1.4,8,34.17323,33.98773,-0.54282,0.96841,0.97239,0.41098,0.99552,0.99338,-0.21496,5.96912,8.65089,44.92739,0.990369975566864,0.983860015869141,-0.657329976558685
Case_17-10,gauss,fixed_multilevel_tresholding,1.7,10,34.17323,33.32754,-2.47471,0.96841,0.96918,0.07951,0.99552,0.99149,-0.40481,5.96912,11.89936,99.34865,0.990369975566864,0.976320028305054,-1.4186600446701
Case_17-10,gauss,fixed_multilevel_tresholding,2,12,34.17323,32.41943,-5.13209,0.96841,0.96458,-0.39549,0.99552,0.98866,-0.68909,5.96912,16.05788,169.01587,0.990369975566864,0.966380000114441,-2.4223198890686
Case_17-11,gauss,fixed_multilevel_tresholding,0.4,2,33.11922,24.10665,-27.21251,0.97611,0.92508,-5.22789,0.99365,0.91591,-7.82368,6.75481,7.21195,6.76762,0.990700006484985,0.967079997062683,-2.3841700553894
Case_17-11,gauss,fixed_multilevel_tresholding,0.7,4,33.11922,32.57166,-1.6533,0.97611,0.97734,0.12601,0.99365,0.99029,-0.33815,6.75481,6.43706,-4.70406,0.990700006484985,0.991209983825684,0.0514799989759922
Case_17-11,gauss,fixed_multilevel_tresholding,1.1,6,33.11922,33.16234,0.1302,0.97611,0.97946,0.3432,0.99365,0.99098,-0.26871,6.75481,7.74815,14.70567,0.990700006484985,0.987999975681305,-0.272540003061295
Case_17-11,gauss,fixed_multilevel_tresholding,1.4,8,33.11922,32.92217,-0.59497,0.97611,0.97837,0.23153,0.99365,0.98938,-0.42973,6.75481,10.50033,55.44967,0.990700006484985,0.981970012187958,-0.881190001964569
Case_17-11,gauss,fixed_multilevel_tresholding,1.7,10,33.11922,32.27842,-2.53871,0.97611,0.97558,-0.0543,0.99365,0.98636,-0.73366,6.75481,14.65889,117.0141,0.990700006484985,0.972689986228943,-1.81790995597839
Case_17-11,gauss,fixed_multilevel_tresholding,2,12,33.11922,31.34391,-5.36036,0.97611,0.97136,-0.48663,0.99365,0.9817,-1.20264,6.75481,19.82893,193.55274,0.990700006484985,0.960250020027161,-3.07358002662659
Case_17-12,gauss,fixed_multilevel_tresholding,0.4,2,33.67426,23.47976,-30.27386,0.97012,0.9073,-6.47549,0.99486,0.91625,-7.90161,6.3814,6.6366,3.99912,0.990530014038086,0.960669994354248,-3.01454997062683
Case_17-12,gauss,fixed_multilevel_tresholding,0.7,4,33.67426,33.00649,-1.98303,0.97012,0.97253,0.24842,0.99486,0.99223,-0.26436,6.3814,5.92816,-7.10252,0.990530014038086,0.991310000419617,0.0787400007247925
Case_17-12,gauss,fixed_multilevel_tresholding,1.1,6,33.67426,33.92536,0.74567,0.97012,0.97531,0.53499,0.99486,0.99371,-0.11559,6.3814,7.04424,10.38706,0.990530014038086,0.988719999790192,-0.182730004191399
Case_17-12,gauss,fixed_multilevel_tresholding,1.4,8,33.67426,33.60239,-0.21343,0.97012,0.97385,0.38449,0.99486,0.9924,-0.24727,6.3814,9.43691,47.8815,0.990530014038086,0.983460009098053,-0.713760018348694
Case_17-12,gauss,fixed_multilevel_tresholding,1.7,10,33.67426,32.83434,-2.49425,0.97012,0.97045,0.03402,0.99486,0.98985,-0.50359,6.3814,13.12491,105.67446,0.990530014038086,0.975350022315979,-1.53251004219055
Case_17-12,gauss,fixed_multilevel_tresholding,2,12,33.67426,31.8911,-5.29532,0.97012,0.96571,-0.45458,0.99486,0.98635,-0.8554,6.3814,17.83498,179.48381,0.990530014038086,0.964460015296936,-2.63192009925842
Case_2-01,gauss,fixed_multilevel_tresholding,0.4,2,35.89145,22.17112,-38.22729,0.97208,0.88936,-8.50959,0.99837,0.94344,-5.50197,4.39314,4.67437,6.40157,0.986649990081787,0.930490016937256,-5.69198989868164
Case_2-01,gauss,fixed_multilevel_tresholding,0.7,4,35.89145,32.76779,-8.70308,0.97208,0.97035,-0.17797,0.99837,0.9952,-0.31752,4.39314,4.3179,-1.71267,0.986649990081787,0.987450003623962,0.0810799971222878
Case_2-01,gauss,fixed_multilevel_tresholding,1.1,6,35.89145,35.49239,-1.11185,0.97208,0.97684,0.48967,0.99837,0.9976,-0.07713,4.39314,4.51573,2.79049,0.986649990081787,0.987900018692017,0.126690000295639
Case_2-01,gauss,fixed_multilevel_tresholding,1.4,8,35.89145,35.6847,-0.57604,0.97208,0.97727,0.53391,0.99837,0.99759,-0.07813,4.39314,5.2997,20.63581,0.986649990081787,0.98555999994278,-0.110469996929169
Case_2-01,gauss,fixed_multilevel_tresholding,1.7,10,35.89145,35.65924,-0.64698,0.97208,0.97675,0.48041,0.99837,0.99742,-0.09516,4.39314,6.61677,50.61596,0.986649990081787,0.98157000541687,-0.51486998796463
Case_2-01,gauss,fixed_multilevel_tresholding,2,12,35.89145,35.31172,-1.61523,0.97208,0.97535,0.33639,0.99837,0.99698,-0.13923,4.39314,8.3752,90.64268,0.986649990081787,0.976040005683899,-1.07535004615784
Case_2-02,gauss,fixed_multilevel_tresholding,0.4,2,36.3776,22.9618,-36.87929,0.97435,0.91009,-6.59517,0.9988,0.96029,-3.85563,3.81466,4.04004,5.90826,0.986050009727478,0.939589977264404,-4.71173000335693
Case_2-02,gauss,fixed_multilevel_tresholding,0.7,4,36.3776,32.77931,-9.8915,0.97435,0.97188,-0.2535,0.9988,0.99595,-0.28534,3.81466,3.78197,-0.85696,0.986050009727478,0.987190008163452,0.115610003471375
Case_2-02,gauss,fixed_multilevel_tresholding,1.1,6,36.3776,35.6795,-1.91904,0.97435,0.97844,0.41977,0.9988,0.99807,-0.07309,3.81466,3.84457,0.78408,0.986050009727478,0.988449990749359,0.243389993906021
Case_2-02,gauss,fixed_multilevel_tresholding,1.4,8,36.3776,35.8705,-1.39399,0.97435,0.97942,0.52035,0.9988,0.9981,-0.07008,3.81466,4.29386,12.56206,0.986050009727478,0.987190008163452,0.115610003471375
Case_2-02,gauss,fixed_multilevel_tresholding,1.7,10,36.3776,36.04473,-0.91504,0.97435,0.97987,0.56653,0.9988,0.99811,-0.06908,3.81466,5.13548,34.62484,0.986050009727478,0.984610021114349,-0.146039992570877
Case_2-02,gauss,fixed_multilevel_tresholding,2,12,36.3776,35.88378,-1.35748,0.97435,0.97956,0.53472,0.9988,0.99792,-0.08811,3.81466,6.34511,66.33488,0.986050009727478,0.98062002658844,-0.550679981708527
Case_2-03,gauss,fixed_multilevel_tresholding,0.4,2,35.41944,22.33888,-36.93045,0.97519,0.89774,-7.94204,0.99835,0.95053,-4.7899,4.9161,5.15749,4.91019,0.987779974937439,0.938099980354309,-5.02945995330811
Case_2-03,gauss,fixed_multilevel_tresholding,0.7,4,35.41944,32.66891,-7.76559,0.97519,0.97323,-0.20099,0.99835,0.99566,-0.26944,4.9161,4.76042,-3.16674,0.987779974937439,0.988499999046326,0.0728899985551834
Case_2-03,gauss,fixed_multilevel_tresholding,1.1,6,35.41944,35.29206,-0.35963,0.97519,0.97942,0.43376,0.99835,0.99781,-0.05409,4.9161,5.01079,1.92612,0.987779974937439,0.988610029220581,0.0840300023555756
Case_2-03,gauss,fixed_multilevel_tresholding,1.4,8,35.41944,35.37755,-0.11827,0.97519,0.97984,0.47683,0.99835,0.99772,-0.0631,4.9161,5.87557,19.51689,0.987779974937439,0.986069977283478,-0.173120006918907
Case_2-03,gauss,fixed_multilevel_tresholding,1.7,10,35.41944,35.26334,-0.44072,0.97519,0.97945,0.43684,0.99835,0.99747,-0.08815,4.9161,7.32379,48.97561,0.987779974937439,0.981920003890991,-0.593249976634979
Case_2-03,gauss,fixed_multilevel_tresholding,2,12,35.41944,34.80956,-1.72188,0.97519,0.97829,0.31789,0.99835,0.99696,-0.13923,4.9161,9.27786,88.72399,0.987779974937439,0.976270020008087,-1.16523003578186
Case_2-04,gauss,fixed_multilevel_tresholding,0.4,2,35.72219,22.63045,-36.64876,0.97461,0.90144,-7.50762,0.99789,0.93855,-5.94655,4.49004,4.76853,6.20239,0.987039983272552,0.938009977340698,-4.96738004684448
Case_2-04,gauss,fixed_multilevel_tresholding,0.7,4,35.72219,33.04053,-7.50699,0.97461,0.97322,-0.14262,0.99789,0.99448,-0.34172,4.49004,4.44977,-0.89687,0.987039983272552,0.98811000585556,0.108410000801086
Case_2-04,gauss,fixed_multilevel_tresholding,1.1,6,35.72219,35.27829,-1.24264,0.97461,0.97869,0.41863,0.99789,0.99686,-0.10322,4.49004,4.56309,1.62693,0.987039983272552,0.988569974899292,0.155009999871254
Case_2-04,gauss,fixed_multilevel_tresholding,1.4,8,35.72219,35.56379,-0.44342,0.97461,0.97957,0.50892,0.99789,0.99694,-0.0952,4.49004,5.19889,15.78716,0.987039983272552,0.986760020256042,-0.0283599998801947
Case_2-04,gauss,fixed_multilevel_tresholding,1.7,10,35.72219,35.56109,-0.45098,0.97461,0.97958,0.50995,0.99789,0.99675,-0.11424,4.49004,6.36711,41.8052,0.987039983272552,0.983439981937408,-0.364730000495911
Case_2-04,gauss,fixed_multilevel_tresholding,2,12,35.72219,35.36403,-1.00263,0.97461,0.97898,0.44838,0.99789,0.99636,-0.15332,4.49004,8.01902,78.59574,0.987039983272552,0.978720009326935,-0.842920005321503
Case_2-05,gauss,fixed_multilevel_tresholding,0.4,2,37.197,22.26468,-40.14388,0.97084,0.89904,-7.39566,0.99873,0.94418,-5.46194,3.27158,3.40941,4.21295,0.984279990196228,0.930450022220612,-5.46896982192993
Case_2-05,gauss,fixed_multilevel_tresholding,0.7,4,37.197,31.97243,-14.04568,0.97084,0.96591,-0.50781,0.99873,0.99375,-0.49863,3.27158,3.1881,-2.55167,0.984279990196228,0.985080003738403,0.0812800005078316
Case_2-05,gauss,fixed_multilevel_tresholding,1.1,6,37.197,37.06976,-0.34207,0.97084,0.97642,0.57476,0.99873,0.99837,-0.03605,3.27158,3.14146,-3.97728,0.984279990196228,0.987630009651184,0.3403500020504
Case_2-05,gauss,fixed_multilevel_tresholding,1.4,8,37.197,37.42585,0.61524,0.97084,0.97764,0.70042,0.99873,0.99847,-0.02603,3.27158,3.33137,1.82756,0.984279990196228,0.986869990825653,0.263139992952347
Case_2-05,gauss,fixed_multilevel_tresholding,1.7,10,37.197,37.61853,1.13324,0.97084,0.97818,0.75605,0.99873,0.99847,-0.02603,3.27158,3.7621,14.99337,0.984279990196228,0.985029995441437,0.0762000009417534
Case_2-05,gauss,fixed_multilevel_tresholding,2,12,37.197,37.58824,1.05181,0.97084,0.97815,0.75296,0.99873,0.99835,-0.03805,3.27158,4.40552,34.66032,0.984279990196228,0.982190012931824,-0.212339997291565
Case_2-06,gauss,fixed_multilevel_tresholding,0.4,2,36.56915,22.0177,-39.7916,0.9745,0.89986,-7.65931,0.99884,0.94721,-5.169,3.35638,3.55259,5.84588,0.987540006637573,0.934180021286011,-5.40331983566284
Case_2-06,gauss,fixed_multilevel_tresholding,0.7,4,36.56915,31.68078,-13.36747,0.9745,0.96923,-0.54079,0.99884,0.99424,-0.46053,3.35638,3.33161,-0.738,0.987540006637573,0.987990021705627,0.0455700010061264
Case_2-06,gauss,fixed_multilevel_tresholding,1.1,6,36.56915,36.55861,-0.02882,0.9745,0.97951,0.51411,0.99884,0.99851,-0.03304,3.35638,3.2993,-1.70064,0.987540006637573,0.990409970283508,0.290619999170303
Case_2-06,gauss,fixed_multilevel_tresholding,1.4,8,36.56915,36.74841,0.49019,0.9745,0.98071,0.63725,0.99884,0.9985,-0.03404,3.35638,3.58687,6.86722,0.987540006637573,0.989660024642944,0.214680001139641
Case_2-06,gauss,fixed_multilevel_tresholding,1.7,10,36.56915,36.82873,0.70983,0.9745,0.98137,0.70498,0.99884,0.99844,-0.04005,3.35638,4.24784,26.56016,0.987540006637573,0.987709999084473,0.0172099992632866
