sigma,filter_size,mean_delta_PSNR,mean_delta_SSIM,mean_delta_brisque,mean_delta_niqe,quality_column
1.7,13,-8.10739042767366,-0.869906068583023,14.9123409983049,57.8810488921148,70
2.3,13,-13.8293355029644,-2.01878918344129,15.8222915051688,89.6861461695953,70
2.6,13,-16.1519271728582,-2.59703175504163,14.9183579542312,104.787477593596,70
2.9,13,-18.0261522628977,-3.12174576561584,15.0153512578683,117.455347293669,70
2,13,-11.0804086023859,-1.42349063397709,16.606242190938,73.3709667662063,70
0.4,15,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,15,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,15,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491,70
1.4,15,-5.40325432916339,-0.428892965651091,10.8843842860622,43.5949553209735,70
1.7,15,-8.11246563151218,-0.870451275228411,14.9172078769062,57.8805128215287,70
2.3,15,-14.0075407830241,-2.04701126160895,15.7637249078039,90.1892921471718,70
2.6,15,-16.5486868246802,-2.67080996235627,14.8243639215159,106.12223523341,70
2.9,15,-18.6895888404988,-3.26241871603034,14.985463023279,120.133362964173,70
2,15,-11.12870471878,-1.42983560385517,16.5940123801355,73.5441479167792,70
0.4,17,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,17,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,17,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491,70
1.4,17,-5.40325552234176,-0.42889309478297,10.8848023411262,43.5939164645974,70
1.7,17,-8.11287675446466,-0.870491699422984,14.9167042915812,57.8763835152784,70
2.3,17,-14.0546101005643,-2.05384363940728,15.752495830518,90.2751038539912,70
2.6,17,-16.6912186335387,-2.69521667559367,14.8122497817998,106.502834112147,70
2.9,17,-18.9836470583057,-3.32024405801492,14.9688988799042,121.038305129771,70
2,17,-11.1367835936925,-1.43081570513985,16.5952369038087,73.5395493182146,70
0.4,19,-6.65799234842526,-0.532331253106391,-4.02591940013737,-1.93377496323828,70
0.7,19,-4.50247820553763,-0.195168428035265,2.28497568471743,-13.4780790459833,70
1.1,19,-3.78929023889658,-0.169189063134742,6.25700238896163,25.7727369041491,70
1.4,19,-5.40325551478888,-0.428893091376662,10.8848023577875,43.5939622119302,70
1.7,19,-8.11290047613826,-0.870494136257847,14.9163834218231,57.8762859125184,70
2.3,19,-14.0646318426871,-2.0552050835059,15.7512088967455,90.2677059949934,70
2.6,19,-16.7344165058473,-2.7021000396519,14.8089294074592,106.593590153997,70
2.9,19,-19.0976954421563,-3.34115507801091,14.9781147994207,121.468743750477,70
2,19,-11.1378081805092,-1.43093327096036,16.5953947061315,73.5495585917644,70
