name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_13-03,avg,multilevel_tresholding,9,33.76697,27.31085,-19.11963,0.96532,0.89402,-7.38615,0.99229,0.93324,-5.95088,6.77065,42.10746,521.91163,0.990220010280609,0.876129984855652,-11.5216798782349
Case_13-03,avg,multilevel_tresholding,11,33.76697,25.78454,-23.63976,0.96532,0.86622,-10.26603,0.99229,0.89972,-9.32893,6.77065,50.4834,645.62117,0.990220010280609,0.811299979686737,-18.0687103271484
Case_13-03,avg,multilevel_tresholding,13,33.76697,24.68894,-26.88435,0.96532,0.84541,-12.42179,0.99229,0.86521,-12.80674,6.77065,56.51322,734.67939,0.990220010280609,0.746100008487701,-24.6531105041504
Case_13-04,avg,multilevel_tresholding,3,34.31747,33.74467,-1.66912,0.96192,0.96732,0.56138,0.9925,0.98885,-0.36776,6.23522,5.53221,-11.27482,0.986949980258942,0.987240016460419,0.029389999806881
Case_13-04,avg,multilevel_tresholding,5,34.31747,33.39368,-2.69189,0.96192,0.95965,-0.23599,0.9925,0.9858,-0.67506,6.23522,11.43918,83.46073,0.986949980258942,0.972920000553131,-1.42155003547668
Case_13-04,avg,multilevel_tresholding,7,34.31747,31.22104,-9.0229,0.96192,0.93852,-2.43263,0.9925,0.97239,-2.0262,6.23522,21.64302,247.10916,0.986949980258942,0.9410600066185,-4.64968013763428
Case_13-04,avg,multilevel_tresholding,9,34.31747,29.32174,-14.5574,0.96192,0.91573,-4.80185,0.9925,0.95375,-3.90428,6.23522,30.75761,393.28829,0.986949980258942,0.89683997631073,-9.13014984130859
Case_13-04,avg,multilevel_tresholding,11,34.31747,27.95679,-18.53482,0.96192,0.89727,-6.72093,0.9925,0.93397,-5.89723,6.23522,37.51004,501.58326,0.986949980258942,0.849179983139038,-13.9591703414917
Case_13-04,avg,multilevel_tresholding,13,34.31747,26.95817,-21.44476,0.96192,0.88381,-8.12022,0.9925,0.91458,-7.85088,6.23522,42.52109,581.95012,0.986949980258942,0.802820026874542,-18.6564598083496
Case_13-05,avg,multilevel_tresholding,3,34.04268,32.84924,-3.50572,0.96448,0.96801,0.366,0.99084,0.9826,-0.83162,6.26567,5.83075,-6.94132,0.985909998416901,0.986129999160767,0.0223099999129772
Case_13-05,avg,multilevel_tresholding,5,34.04268,32.9373,-3.24704,0.96448,0.96245,-0.21048,0.99084,0.98093,-1.00016,6.26567,11.46045,82.90861,0.985909998416901,0.972060024738312,-1.40479004383087
Case_13-05,avg,multilevel_tresholding,7,34.04268,31.29673,-8.0662,0.96448,0.9456,-1.95753,0.99084,0.96802,-2.3031,6.26567,20.79733,231.92508,0.985909998416901,0.940850019454956,-4.57039022445679
Case_13-05,avg,multilevel_tresholding,9,34.04268,29.43337,-13.5398,0.96448,0.92648,-3.93995,0.99084,0.9465,-4.47499,6.26567,29.36948,368.73646,0.985909998416901,0.896960020065308,-9.02212047576904
Case_13-05,avg,multilevel_tresholding,11,34.04268,28.02258,-17.68398,0.96448,0.91038,-5.60924,0.99084,0.92235,-6.91232,6.26567,36.02888,475.02039,0.985909998416901,0.848699986934662,-13.9170904159546
Case_13-05,avg,multilevel_tresholding,13,34.04268,26.95437,-20.82183,0.96448,0.89807,-6.88558,0.99084,0.89738,-9.4324,6.26567,41.14865,556.73184,0.985909998416901,0.800480008125305,-18.8080005645752
Case_13-06,avg,multilevel_tresholding,3,33.80444,32.8862,-2.71633,0.96775,0.97047,0.28106,0.99244,0.98751,-0.49676,6.8447,6.55684,-4.20559,0.990140020847321,0.989300012588501,-0.0848399996757507
Case_13-06,avg,multilevel_tresholding,5,33.80444,32.13444,-4.94018,0.96775,0.95922,-0.88143,0.99244,0.98334,-0.91693,6.8447,15.5074,126.5607,0.990140020847321,0.972410023212433,-1.79066002368927
Case_13-06,avg,multilevel_tresholding,7,33.80444,29.58,-12.4967,0.96775,0.93207,-3.6869,0.99244,0.96512,-2.75281,6.8447,29.60946,332.58959,0.990140020847321,0.933809995651245,-5.68909978866577
Case_13-06,avg,multilevel_tresholding,9,33.80444,27.49994,-18.64992,0.96775,0.90275,-6.71661,0.99244,0.93878,-5.40688,6.8447,41.10326,500.51222,0.990140020847321,0.878380000591278,-11.2872896194458
Case_13-06,avg,multilevel_tresholding,11,33.80444,26.03577,-22.98121,0.96775,0.87855,-9.21726,0.99244,0.9096,-8.3471,6.8447,49.31071,620.42179,0.990140020847321,0.816429972648621,-17.5439891815186
Case_13-06,avg,multilevel_tresholding,13,33.80444,24.97757,-26.11157,0.96775,0.86039,-11.09377,0.99244,0.88003,-11.32663,6.8447,55.334,708.42111,0.990140020847321,0.754670023918152,-23.7814807891846
Case_13-07,avg,multilevel_tresholding,3,33.52001,33.12491,-1.1787,0.96367,0.96857,0.50847,0.99169,0.98803,-0.36907,6.96259,6.51778,-6.38857,0.988590002059937,0.988210022449493,-0.0384400002658367
Case_13-07,avg,multilevel_tresholding,5,33.52001,32.31367,-3.59887,0.96367,0.95851,-0.53545,0.99169,0.98222,-0.95494,6.96259,14.70435,111.19081,0.988590002059937,0.971260011196136,-1.75300002098083
Case_13-07,avg,multilevel_tresholding,7,33.52001,30.07132,-10.28845,0.96367,0.93505,-2.9699,0.99169,0.96472,-2.7196,6.96259,26.88159,286.08607,0.988590002059937,0.934580028057098,-5.46332979202271
Case_13-07,avg,multilevel_tresholding,9,33.52001,28.18838,-15.90581,0.96367,0.9108,-5.48632,0.99169,0.941,-5.11148,6.96259,37.02097,431.71262,0.988590002059937,0.884270012378693,-10.5523996353149
Case_13-07,avg,multilevel_tresholding,11,33.52001,26.84178,-19.92311,0.96367,0.8915,-7.48908,0.99169,0.91583,-7.64957,6.96259,44.53927,539.69399,0.988590002059937,0.830060005187988,-16.0359706878662
Case_13-07,avg,multilevel_tresholding,13,33.52001,25.85533,-22.86598,0.96367,0.87746,-8.94601,0.99169,0.89108,-10.14531,6.96259,50.21766,621.24971,0.988590002059937,0.777190029621124,-21.3839893341064
Case_13-10,avg,multilevel_tresholding,3,33.76461,32.86614,-2.66098,0.95925,0.96434,0.53062,0.99302,0.98801,-0.50452,6.75455,6.31125,-6.56298,0.989539980888367,0.989069998264313,-0.0474999994039536
Case_13-10,avg,multilevel_tresholding,5,33.76461,32.4876,-3.7821,0.95925,0.95473,-0.4712,0.99302,0.98482,-0.82576,6.75455,14.05991,108.15465,0.989539980888367,0.973940014839172,-1.57649004459381
Case_13-10,avg,multilevel_tresholding,7,33.76461,30.18583,-10.5992,0.95925,0.92845,-3.21084,0.99302,0.97003,-2.31516,6.75455,27.14424,301.866,0.989539980888367,0.939559996128082,-5.05082988739014
Case_13-10,avg,multilevel_tresholding,9,33.76461,28.12228,-16.71078,0.95925,0.89914,-6.26635,0.99302,0.94805,-4.52861,6.75455,38.38641,468.30448,0.989539980888367,0.890550017356873,-10.0036296844482
Case_13-10,avg,multilevel_tresholding,11,33.76461,26.64221,-21.09428,0.95925,0.87467,-8.81731,0.99302,0.92377,-6.97368,6.75455,46.48938,588.26761,0.989539980888367,0.836049973964691,-15.5112495422363
Case_13-10,avg,multilevel_tresholding,13,33.76461,25.56099,-24.2965,0.95925,0.85639,-10.72296,0.99302,0.89922,-9.44593,6.75455,52.3588,675.16341,0.989539980888367,0.781560003757477,-21.0178508758545
Case_13-11,avg,multilevel_tresholding,3,33.58206,31.93624,-4.90089,0.95982,0.96284,0.31464,0.99369,0.98621,-0.75275,7.12115,7.11538,-0.08103,0.99074000120163,0.989409983158112,-0.134240001440048
Case_13-11,avg,multilevel_tresholding,5,33.58206,32.01811,-4.6571,0.95982,0.95242,-0.77098,0.99369,0.98542,-0.83225,7.12115,16.4053,130.37431,0.99074000120163,0.973839998245239,-1.70580005645752
Case_13-11,avg,multilevel_tresholding,7,33.58206,29.39403,-12.47103,0.95982,0.92144,-3.99867,0.99369,0.96944,-2.4404,7.12115,31.59797,343.72005,0.99074000120163,0.937629997730255,-5.36064004898071
Case_13-11,avg,multilevel_tresholding,9,33.58206,27.1828,-19.05559,0.95982,0.88651,-7.63789,0.99369,0.94528,-4.87174,7.12115,43.9945,517.8005,0.99074000120163,0.885490000247955,-10.6233701705933
Case_13-11,avg,multilevel_tresholding,11,33.58206,25.62119,-23.70572,0.95982,0.85695,-10.71763,0.99369,0.91791,-7.62612,7.12115,52.49725,637.20186,0.99074000120163,0.827049970626831,-16.5219993591309
Case_13-11,avg,multilevel_tresholding,13,33.58206,24.49181,-27.06877,0.95982,0.83459,-13.04724,0.99369,0.88975,-10.46,7.12115,58.49979,721.49358,0.99074000120163,0.768469989299774,-22.4347496032715
Case_13-12,avg,multilevel_tresholding,3,34.23288,32.28841,-5.68012,0.96451,0.96559,0.11197,0.99544,0.98949,-0.59773,6.21758,6.17482,-0.68773,0.991940021514893,0.990840017795563,-0.110890001058578
Case_13-12,avg,multilevel_tresholding,5,34.23288,32.24815,-5.79773,0.96451,0.95674,-0.80559,0.99544,0.9887,-0.67709,6.21758,13.8709,123.09162,0.991940021514893,0.978299975395203,-1.37509000301361
Case_13-12,avg,multilevel_tresholding,7,34.23288,29.99206,-12.38815,0.96451,0.92961,-3.61842,0.99544,0.97874,-1.67765,6.21758,28.09855,351.921,0.991940021514893,0.947109997272491,-4.51943016052246
Case_13-12,avg,multilevel_tresholding,9,34.23288,27.6973,-19.09153,0.96451,0.89636,-7.06576,0.99544,0.96116,-3.4437,6.21758,41.17054,562.16341,0.991940021514893,0.899110019207001,-9.35842990875244
Case_13-12,avg,multilevel_tresholding,11,34.23288,26.00803,-24.02617,0.96451,0.8661,-10.20311,0.99544,0.93998,-5.57141,6.21758,50.50857,712.35095,0.991940021514893,0.841849982738495,-15.1309604644775
Case_13-12,avg,multilevel_tresholding,13,34.23288,24.76175,-27.66676,0.96451,0.84154,-12.74948,0.99544,0.91719,-7.86085,6.21758,57.23636,820.55687,0.991940021514893,0.781459987163544,-21.219030380249
Case_14-01,avg,multilevel_tresholding,3,34.442,34.47008,0.08153,0.94733,0.95543,0.85503,0.99254,0.99146,-0.10881,6.37704,5.52889,-13.30006,0.98878002166748,0.989719986915588,0.0950599983334541
Case_14-01,avg,multilevel_tresholding,5,34.442,34.09818,-0.99826,0.94733,0.94683,-0.05278,0.99254,0.98917,-0.33953,6.37704,9.74213,52.76884,0.98878002166748,0.980080008506775,-0.879869997501373
Case_14-01,avg,multilevel_tresholding,7,34.442,32.13102,-6.70977,0.94733,0.92365,-2.49966,0.99254,0.9799,-1.2735,6.37704,18.63711,192.2533,0.98878002166748,0.956510007381439,-3.26361989974976
Case_14-01,avg,multilevel_tresholding,9,34.442,30.078,-12.67058,0.94733,0.89496,-5.52817,0.99254,0.96498,-2.77671,6.37704,29.14169,356.97832,0.98878002166748,0.918780028820038,-7.079430103302
Case_14-01,avg,multilevel_tresholding,11,34.442,28.38991,-17.57183,0.94733,0.86657,-8.52501,0.99254,0.94588,-4.70107,6.37704,38.62269,505.65231,0.98878002166748,0.870819985866547,-11.9298601150513
Case_14-01,avg,multilevel_tresholding,13,34.442,27.05281,-21.45401,0.94733,0.84123,-11.1999,0.99254,0.92381,-6.92466,6.37704,46.25675,625.36396,0.98878002166748,0.81699001789093,-17.3739395141602
Case_14-02,avg,multilevel_tresholding,3,34.2478,34.44142,0.56535,0.94143,0.95074,0.98892,0.99226,0.99171,-0.05543,7.15781,6.31926,-11.71518,0.988550007343292,0.988940000534058,0.0394500009715557
Case_14-02,avg,multilevel_tresholding,5,34.2478,33.39604,-2.48705,0.94143,0.93304,-0.8912,0.99226,0.98726,-0.5039,7.15781,12.49618,74.58105,0.988550007343292,0.975560009479523,-1.31404995918274
Case_14-02,avg,multilevel_tresholding,7,34.2478,31.17487,-8.97263,0.94143,0.89768,-4.64719,0.99226,0.97573,-1.66589,7.15781,23.1578,223.53192,0.988550007343292,0.946439981460571,-4.25977993011475
Case_14-02,avg,multilevel_tresholding,9,34.2478,29.19577,-14.7514,0.94143,0.85998,-8.65173,0.99226,0.95936,-3.31566,7.15781,33.86842,373.16735,0.988550007343292,0.903659999370575,-8.58732986450195
Case_14-02,avg,multilevel_tresholding,11,34.2478,27.64922,-19.26716,0.94143,0.82685,-12.17085,0.99226,0.93998,-5.26878,7.15781,42.75621,497.33648,0.988550007343292,0.852930009365082,-13.7190799713135
Case_14-02,avg,multilevel_tresholding,13,34.2478,26.43686,-22.80713,0.94143,0.79955,-15.07069,0.99226,0.91859,-7.42447,7.15781,49.74467,594.97053,0.988550007343292,0.798529982566833,-19.2220993041992
Case_14-03,avg,multilevel_tresholding,3,34.34059,33.25072,-3.17371,0.95075,0.95584,0.53537,0.99383,0.98989,-0.39645,7.08043,6.55621,-7.40379,0.989170014858246,0.988960027694702,-0.021229999139905
Case_14-03,avg,multilevel_tresholding,5,34.34059,33.1388,-3.49962,0.95075,0.94381,-0.72995,0.99383,0.98865,-0.52122,7.08043,12.57858,77.65277,0.989170014858246,0.976790010929108,-1.25154995918274
Case_14-03,avg,multilevel_tresholding,7,34.34059,31.17704,-9.21228,0.95075,0.91545,-3.71286,0.99383,0.98019,-1.37247,7.08043,22.99907,224.82589,0.989170014858246,0.949970006942749,-3.96291995048523
Case_14-03,avg,multilevel_tresholding,9,34.34059,29.19528,-14.98317,0.95075,0.88466,-6.95135,0.99383,0.96704,-2.69563,7.08043,33.47563,372.79092,0.989170014858246,0.911289989948273,-7.87327003479004
Case_14-03,avg,multilevel_tresholding,11,34.34059,27.6321,-19.53516,0.95075,0.85763,-9.79437,0.99383,0.95145,-4.26431,7.08043,42.34571,498.06693,0.989170014858246,0.86584997177124,-12.46702003479
Case_14-03,avg,multilevel_tresholding,13,34.34059,26.39003,-23.15208,0.95075,0.83502,-12.1725,0.99383,0.93409,-6.01109,7.08043,49.58777,600.3497,0.989170014858246,0.81699001789093,-17.4065093994141
Case_14-04,avg,multilevel_tresholding,3,34.80773,33.86758,-2.70098,0.9749,0.97666,0.18053,0.99318,0.98997,-0.3232,6.72278,6.11672,-9.01502,0.988680005073547,0.988789975643158,0.011119999922812
Case_14-04,avg,multilevel_tresholding,5,34.80773,33.25069,-4.47326,0.9749,0.96926,-0.57852,0.99318,0.98758,-0.56385,6.72278,11.82203,75.85032,0.988680005073547,0.976379990577698,-1.24407994747162
Case_14-04,avg,multilevel_tresholding,7,34.80773,31.23922,-10.25206,0.9749,0.95283,-2.26382,0.99318,0.9785,-1.47808,6.72278,21.742,223.40788,0.988680005073547,0.949320018291473,-3.98106002807617
Case_14-04,avg,multilevel_tresholding,9,34.80773,29.27332,-15.89995,0.9749,0.93517,-4.07529,0.99318,0.96441,-2.89676,6.72278,31.77187,372.60017,0.988680005073547,0.910549998283386,-7.9024600982666
Case_14-04,avg,multilevel_tresholding,11,34.80773,27.73807,-20.3106,0.9749,0.91985,-5.64673,0.99318,0.94782,-4.56715,6.72278,40.18734,497.7786,0.988680005073547,0.865480005741119,-12.4610595703125
Case_14-04,avg,multilevel_tresholding,13,34.80773,26.51993,-23.81023,0.9749,0.90714,-6.95046,0.99318,0.92939,-6.4228,6.72278,46.97023,598.67272,0.988680005073547,0.81725001335144,-17.3392791748047
Case_14-05,avg,multilevel_tresholding,3,34.2199,32.93692,-3.74922,0.952,0.95699,0.52416,0.99475,0.99064,-0.41317,7.02421,6.54275,-6.85429,0.990140020847321,0.989870011806488,-0.0272700004279613
Case_14-05,avg,multilevel_tresholding,5,34.2199,32.98751,-3.60138,0.952,0.94632,-0.59664,0.99475,0.9899,-0.48756,7.02421,12.64242,79.98351,0.990140020847321,0.978470027446747,-1.17861998081207
Case_14-05,avg,multilevel_tresholding,7,34.2199,31.11502,-9.07332,0.952,0.91979,-3.3834,0.99475,0.98275,-1.20633,7.02421,23.31398,231.90893,0.990140020847321,0.953350007534027,-3.7156400680542
Case_14-05,avg,multilevel_tresholding,9,34.2199,29.06795,-15.05542,0.952,0.88999,-6.51366,0.99475,0.97092,-2.39558,7.02421,34.49217,391.04696,0.990140020847321,0.916499972343445,-7.43733978271484
Case_14-05,avg,multilevel_tresholding,11,34.2199,27.42025,-19.87046,0.952,0.86298,-9.35084,0.99475,0.95645,-3.85021,7.02421,44.11246,528.006,0.990140020847321,0.872340023517609,-11.897310256958
Case_14-05,avg,multilevel_tresholding,13,34.2199,26.09518,-23.74268,0.952,0.83964,-11.80252,0.99475,0.93984,-5.51998,7.02421,51.99939,640.28809,0.990140020847321,0.823710024356842,-16.8087291717529
Case_14-06,avg,multilevel_tresholding,3,34.3207,33.7997,-1.51803,0.96559,0.96971,0.42668,0.99349,0.99107,-0.24359,6.91772,6.18899,-10.53425,0.989329993724823,0.989459991455078,0.0131400004029274
Case_14-06,avg,multilevel_tresholding,5,34.3207,33.18798,-3.3004,0.96559,0.96086,-0.48986,0.99349,0.98834,-0.51837,6.91772,11.86317,71.48959,0.989329993724823,0.977630019187927,-1.18262004852295
Case_14-06,avg,multilevel_tresholding,7,34.3207,31.19213,-9.11569,0.96559,0.94083,-2.56424,0.99349,0.97929,-1.4293,6.91772,22.06698,218.9921,0.989329993724823,0.951200008392334,-3.85412001609802
Case_14-06,avg,multilevel_tresholding,9,34.3207,29.18022,-14.97778,0.96559,0.91839,-4.8882,0.99349,0.96508,-2.85962,6.91772,32.76464,373.63351,0.989329993724823,0.911979973316193,-7.81841993331909
Case_14-06,avg,multilevel_tresholding,11,34.3207,27.57814,-19.64575,0.96559,0.89795,-7.00504,0.99349,0.94774,-4.60498,6.91772,41.92312,506.02511,0.989329993724823,0.864849984645844,-12.5822496414185
Case_14-06,avg,multilevel_tresholding,13,34.3207,26.31433,-23.32811,0.96559,0.88062,-8.7998,0.99349,0.92827,-6.56474,6.91772,49.28739,612.48027,0.989329993724823,0.813629984855652,-17.7594890594482
Case_14-07,avg,multilevel_tresholding,3,34.16911,32.99929,-3.42362,0.95478,0.95796,0.33306,0.99208,0.98687,-0.52516,7.49944,6.96221,-7.1636,0.988600015640259,0.98786997795105,-0.0738499984145164
Case_14-07,avg,multilevel_tresholding,5,34.16911,32.74442,-4.16953,0.95478,0.94419,-1.10916,0.99208,0.98477,-0.73684,7.49944,13.49131,79.89757,0.988600015640259,0.973349988460541,-1.5425900220871
Case_14-07,avg,multilevel_tresholding,7,34.16911,30.758,-9.98302,0.95478,0.9143,-4.23972,0.99208,0.97348,-1.87485,7.49944,24.46602,226.23796,0.988600015640259,0.941929996013641,-4.72081995010376
Case_14-07,avg,multilevel_tresholding,9,34.16911,28.80015,-15.71291,0.95478,0.88275,-7.54415,0.99208,0.95602,-3.63479,7.49944,35.15359,368.74953,0.988600015640259,0.896860003471375,-9.27978992462158
Case_14-07,avg,multilevel_tresholding,11,34.16911,27.29186,-20.1271,0.95478,0.85566,-10.38145,0.99208,0.93566,-5.68704,7.49944,43.83251,484.47711,0.988600015640259,0.844489991664886,-14.5771799087524
Case_14-07,avg,multilevel_tresholding,13,34.16911,26.12167,-23.5518,0.95478,0.83366,-12.68564,0.99208,0.91355,-7.91569,7.49944,50.62544,575.05627,0.988600015640259,0.789129972457886,-20.1770191192627
Case_14-08,avg,multilevel_tresholding,3,34.39158,33.9983,-1.14354,0.96112,0.96639,0.54832,0.99324,0.99105,-0.22049,6.67215,5.78534,-13.29122,0.988979995250702,0.989319980144501,0.0343800000846386
Case_14-08,avg,multilevel_tresholding,5,34.39158,33.53185,-2.49983,0.96112,0.95689,-0.44011,0.99324,0.98861,-0.46615,6.67215,10.85918,62.75383,0.988979995250702,0.977400004863739,-1.17089998722076
Case_14-08,avg,multilevel_tresholding,7,34.39158,31.43899,-8.58521,0.96112,0.93443,-2.77697,0.99324,0.97893,-1.44074,6.67215,20.51245,207.43389,0.988979995250702,0.950929999351501,-3.84739995002747
Case_14-08,avg,multilevel_tresholding,9,34.39158,29.42872,-14.43045,0.96112,0.90957,-5.36353,0.99324,0.96436,-2.90766,6.67215,31.05672,365.46795,0.988979995250702,0.912289977073669,-7.75445985794067
Case_14-08,avg,multilevel_tresholding,11,34.39158,27.84932,-19.02285,0.96112,0.88749,-7.66085,0.99324,0.94706,-4.64943,6.67215,40.32851,504.43051,0.988979995250702,0.866639971733093,-12.3703203201294
Case_14-08,avg,multilevel_tresholding,13,34.39158,26.60052,-22.65398,0.96112,0.86902,-9.58257,0.99324,0.9278,-6.58854,6.67215,47.90947,618.05145,0.988979995250702,0.817290008068085,-17.3603096008301
Case_14-09,avg,multilevel_tresholding,3,34.31206,33.58081,-2.13117,0.95367,0.95914,0.57357,0.99354,0.99045,-0.31101,7.05525,6.30318,-10.65972,0.988659977912903,0.988479971885681,-0.0182099994271994
Case_14-09,avg,multilevel_tresholding,5,34.31206,33.13817,-3.42122,0.95367,0.94572,-0.83362,0.99354,0.98799,-0.55861,7.05525,12.07705,71.1782,0.988659977912903,0.974820017814636,-1.39987003803253
Case_14-09,avg,multilevel_tresholding,7,34.31206,31.1777,-9.13486,0.95367,0.91649,-3.89862,0.99354,0.97889,-1.47453,7.05525,22.35792,216.89763,0.988659977912903,0.945720016956329,-4.34324979782104
Case_14-09,avg,multilevel_tresholding,9,34.31206,29.22575,-14.82368,0.95367,0.88544,-7.15447,0.99354,0.96505,-2.86752,7.05525,32.94926,367.01761,0.988659977912903,0.904579997062683,-8.50444030761719
Case_14-09,avg,multilevel_tresholding,11,34.31206,27.70624,-19.25218,0.95367,0.85879,-9.94893,0.99354,0.949,-4.48296,7.05525,41.91235,494.05903,0.988659977912903,0.857370018959045,-13.2795896530151
Case_14-09,avg,multilevel_tresholding,13,34.31206,26.50725,-22.74655,0.95367,0.83691,-12.24323,0.99354,0.93141,-6.2534,7.05525,49.16261,596.82308,0.988659977912903,0.80747002363205,-18.3268203735352
Case_14-11,avg,multilevel_tresholding,3,34.34804,34.38604,0.11063,0.94667,0.95441,0.8176,0.99126,0.99028,-0.09886,7.25098,6.50248,-10.32274,0.988489985466003,0.988730013370514,0.0242800004780293
Case_14-11,avg,multilevel_tresholding,5,34.34804,33.32252,-2.98567,0.94667,0.93705,-1.01619,0.99126,0.98556,-0.57503,7.25098,12.96971,78.86837,0.988489985466003,0.975080013275146,-1.35660994052887
Case_14-11,avg,multilevel_tresholding,7,34.34804,31.01045,-9.71697,0.94667,0.90266,-4.64893,0.99126,0.97229,-1.91373,7.25098,24.0367,231.49588,0.988489985466003,0.94514000415802,-4.38547992706299
Case_14-11,avg,multilevel_tresholding,9,34.34804,29.00219,-15.56377,0.94667,0.86617,-8.50349,0.99126,0.95338,-3.8214,7.25098,34.8073,380.0358,0.988489985466003,0.901109993457794,-8.83975028991699
Case_14-11,avg,multilevel_tresholding,11,34.34804,27.44899,-20.08572,0.94667,0.83403,-11.89855,0.99126,0.93088,-6.09124,7.25098,43.43604,499.03682,0.988489985466003,0.848659992218018,-14.1458196640015
Case_14-11,avg,multilevel_tresholding,13,34.34804,26.23788,-23.61171,0.94667,0.80736,-14.71579,0.99126,0.90586,-8.6153,7.25098,50.10577,591.02066,0.988489985466003,0.792169988155365,-19.8605995178223
Case_14-12,avg,multilevel_tresholding,3,34.55142,34.02165,-1.53328,0.945,0.95223,0.76508,0.99223,0.98952,-0.27312,6.92145,6.28341,-9.2183,0.988479971885681,0.988640010356903,0.0161899998784065
Case_14-12,avg,multilevel_tresholding,5,34.55142,33.49031,-3.0711,0.945,0.93544,-1.01164,0.99223,0.9868,-0.54725,6.92145,12.39667,79.1051,0.988479971885681,0.975799977779388,-1.28278005123138
Case_14-12,avg,multilevel_tresholding,7,34.55142,31.29054,-9.43776,0.945,0.90081,-4.67619,0.99223,0.97544,-1.69215,6.92145,22.7861,229.20992,0.988479971885681,0.947950005531311,-4.10023021697998
Case_14-12,avg,multilevel_tresholding,9,34.55142,29.33056,-15.11041,0.945,0.86506,-8.45926,0.99223,0.9593,-3.31879,6.92145,32.83411,374.38196,0.988479971885681,0.908010005950928,-8.14078044891357
Case_14-12,avg,multilevel_tresholding,11,34.55142,27.8119,-19.50577,0.945,0.83461,-11.68148,0.99223,0.94051,-5.2125,6.92145,40.96497,491.85532,0.988479971885681,0.861370027065277,-12.8591299057007
Case_14-12,avg,multilevel_tresholding,13,34.55142,26.61405,-22.97263,0.945,0.80966,-14.32169,0.99223,0.9198,-7.29972,6.92145,47.44194,585.43354,0.988479971885681,0.811280012130737,-17.9265098571777
Case_15-02,avg,multilevel_tresholding,3,35.3369,34.21827,-3.16561,0.96136,0.96595,0.47745,0.99585,0.99277,-0.30928,4.85486,4.1758,-13.98722,0.988370001316071,0.989920020103455,0.156829997897148
Case_15-02,avg,multilevel_tresholding,5,35.3369,34.64723,-1.9517,0.96136,0.96514,0.39319,0.99585,0.99307,-0.27916,4.85486,6.42812,32.40588,0.988370001316071,0.984269976615906,-0.41482999920845
Case_15-02,avg,multilevel_tresholding,7,35.3369,33.6779,-4.69481,0.96136,0.95598,-0.55962,0.99585,0.99025,-0.56233,4.85486,11.60645,139.06869,0.988370001316071,0.969630002975464,-1.89604997634888
Case_15-02,avg,multilevel_tresholding,9,35.3369,31.80669,-9.99015,0.96136,0.94271,-1.93996,0.99585,0.98351,-1.23914,4.85486,18.46703,280.38234,0.988370001316071,0.946470022201538,-4.23929977416992
Case_15-02,avg,multilevel_tresholding,11,35.3369,30.14066,-14.70486,0.96136,0.92888,-3.37855,0.99585,0.97467,-2.12683,4.85486,25.49198,425.08167,0.988370001316071,0.917270004749298,-7.19365978240967
Case_15-02,avg,multilevel_tresholding,13,35.3369,28.74037,-18.66754,0.96136,0.91566,-4.75368,0.99585,0.96412,-3.18622,4.85486,31.94844,558.07129,0.988370001316071,0.883679986000061,-10.5921897888184
Case_15-03,avg,multilevel_tresholding,3,34.43088,33.97167,-1.33372,0.95609,0.96295,0.71751,0.99569,0.99379,-0.19082,5.65312,4.99835,-11.58245,0.98988002538681,0.990809977054596,0.0939500033855438
Case_15-03,avg,multilevel_tresholding,5,34.43088,34.01475,-1.2086,0.95609,0.95969,0.37653,0.99569,0.99297,-0.27318,5.65312,9.13185,61.53646,0.98988002538681,0.982710003852844,-0.724330008029938
Case_15-03,avg,multilevel_tresholding,7,34.43088,32.09466,-6.78525,0.95609,0.94461,-1.20072,0.99569,0.98688,-0.88481,5.65312,17.74866,213.9622,0.98988002538681,0.962790012359619,-2.7367000579834
Case_15-03,avg,multilevel_tresholding,9,34.43088,29.96736,-12.96371,0.95609,0.92446,-3.30827,0.99569,0.97672,-1.90521,5.65312,27.8558,392.75091,0.98988002538681,0.931580007076263,-5.88959980010986
Case_15-03,avg,multilevel_tresholding,11,34.43088,28.21109,-18.06457,0.95609,0.90379,-5.4702,0.99569,0.96374,-3.20883,5.65312,36.92422,553.16533,0.98988002538681,0.8924800157547,-9.83957958221436
Case_15-03,avg,multilevel_tresholding,13,34.43088,26.80174,-22.15784,0.95609,0.88455,-7.48256,0.99569,0.9486,-4.72938,5.65312,44.25954,682.92235,0.98988002538681,0.848429977893829,-14.2896099090576
Case_15-04,avg,multilevel_tresholding,3,35.19731,35.53832,0.96885,0.96189,0.96879,0.71734,0.99553,0.99545,-0.00804,4.94322,3.98312,-19.42256,0.986840009689331,0.98895001411438,0.213809996843338
Case_15-04,avg,multilevel_tresholding,5,35.19731,35.32279,0.3565,0.96189,0.96634,0.46263,0.99553,0.99419,-0.1346,4.94322,6.41249,29.72293,0.986840009689331,0.981909990310669,-0.49957999587059
Case_15-04,avg,multilevel_tresholding,7,35.19731,33.81437,-3.92911,0.96189,0.95658,-0.55204,0.99553,0.98982,-0.57356,4.94322,11.68537,136.39187,0.986840009689331,0.965070009231567,-2.20602989196777
