name,type,method,sigma,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_SCC,SCC,delta_SCC,jpg_MSE,MSE,delta_MSE,jpg_multissim,multissim,delta_multissim
Case_13-04,gauss,otsu,2,12,34.31747,32.16454,-6.27357,0.96192,0.95052,-1.18513,0.9925,0.9789,-1.37028,6.23522,17.40915,179.20667,0.986949980258942,0.954240024089813,-3.31424999237061
Case_13-05,gauss,otsu,0.4,2,34.04268,25.36524,-25.48989,0.96448,0.9198,-4.63255,0.99084,0.90326,-8.83896,6.26567,8.02021,28.00243,0.985909998416901,0.963819980621338,-2.24057006835938
Case_13-05,gauss,otsu,0.7,4,34.04268,33.67479,-1.08067,0.96448,0.96684,0.24469,0.99084,0.98787,-0.29975,6.26567,6.98535,11.48608,0.985909998416901,0.986699998378754,0.0801300033926964
Case_13-05,gauss,otsu,1.1,6,34.04268,34.19035,0.43378,0.96448,0.96904,0.47279,0.99084,0.98872,-0.21396,6.26567,7.60015,21.29828,0.985909998416901,0.983389973640442,-0.25560000538826
Case_13-05,gauss,otsu,1.4,8,34.04268,33.84302,-0.5865,0.96448,0.96676,0.2364,0.99084,0.98633,-0.45517,6.26567,9.77787,56.05466,0.985909998416901,0.976769983768463,-0.927060008049011
Case_13-05,gauss,otsu,1.7,10,34.04268,33.08329,-2.8182,0.96448,0.96196,-0.26128,0.99084,0.9818,-0.91236,6.26567,13.1115,109.25934,0.985909998416901,0.966660022735596,-1.95250999927521
Case_13-05,gauss,otsu,2,12,34.04268,32.1672,-5.5092,0.96448,0.9556,-0.9207,0.99084,0.97561,-1.53708,6.26567,17.04962,172.11168,0.985909998416901,0.953499972820282,-3.28731989860535
Case_13-06,gauss,otsu,0.4,2,33.80444,24.51369,-27.48382,0.96775,0.9103,-5.93645,0.99244,0.90949,-8.35819,6.8447,9.75615,42.53583,0.990140020847321,0.96544998884201,-2.49359011650085
Case_13-06,gauss,otsu,0.7,4,33.80444,33.20222,-1.78148,0.96775,0.96818,0.04443,0.99244,0.98927,-0.31941,6.8447,8.45777,23.5667,0.990140020847321,0.989769995212555,-0.0373700000345707
Case_13-06,gauss,otsu,1.1,6,33.80444,33.54583,-0.76502,0.96775,0.96926,0.15603,0.99244,0.98979,-0.26702,6.8447,9.47054,38.36311,0.990140020847321,0.985790014266968,-0.439330011606216
Case_13-06,gauss,otsu,1.4,8,33.80444,32.90263,-2.66773,0.96775,0.96486,-0.29863,0.99244,0.987,-0.54814,6.8447,12.92887,88.88878,0.990140020847321,0.97800999879837,-1.22508001327515
Case_13-06,gauss,otsu,1.7,10,33.80444,31.81104,-5.89686,0.96775,0.95694,-1.11702,0.99244,0.98163,-1.08923,6.8447,18.19045,165.75964,0.990140020847321,0.965830028057098,-2.45520997047424
Case_13-06,gauss,otsu,2,12,33.80444,30.63344,-9.38042,0.96775,0.94684,-2.16068,0.99244,0.97418,-1.83991,6.8447,24.20052,253.56582,0.990140020847321,0.94963002204895,-4.09134006500244
Case_13-07,gauss,otsu,0.4,2,33.52001,24.95867,-25.54098,0.96367,0.91298,-5.2601,0.99169,0.91237,-7.99847,6.96259,9.34536,34.22247,0.988590002059937,0.965740025043488,-2.31136989593506
Case_13-07,gauss,otsu,0.7,4,33.52001,33.18632,-0.99549,0.96367,0.96568,0.20858,0.99169,0.98903,-0.26823,6.96259,8.07231,15.93832,0.988590002059937,0.988600015640259,0.00101000000722706
Case_13-07,gauss,otsu,1.1,6,33.52001,33.58326,0.18869,0.96367,0.9675,0.39744,0.99169,0.9893,-0.241,6.96259,9.06774,30.23516,0.988590002059937,0.984640002250671,-0.399560004472733
Case_13-07,gauss,otsu,1.4,8,33.52001,33.05583,-1.38478,0.96367,0.96389,0.02283,0.99169,0.98626,-0.54755,6.96259,12.18864,75.05899,0.988590002059937,0.976949989795685,-1.1774400472641
Case_13-07,gauss,otsu,1.7,10,33.52001,32.12056,-4.17497,0.96367,0.95716,-0.67554,0.99169,0.98088,-1.09006,6.96259,16.73317,140.32968,0.988590002059937,0.965229988098145,-2.36296010017395
Case_13-07,gauss,otsu,2,12,33.52001,31.09039,-7.24827,0.96367,0.94861,-1.56278,0.99169,0.97375,-1.80903,6.96259,21.83869,213.65756,0.988590002059937,0.950049996376038,-3.89847993850708
Case_13-10,gauss,otsu,0.4,2,33.76461,24.12946,-28.53624,0.95925,0.89678,-6.51238,0.99302,0.90773,-8.58895,6.75455,9.37862,38.84892,0.989539980888367,0.961329996585846,-2.85082006454468
Case_13-10,gauss,otsu,0.7,4,33.76461,33.16819,-1.76641,0.95925,0.96117,0.20016,0.99302,0.9899,-0.31419,6.75455,8.13421,20.42564,0.989539980888367,0.989369988441467,-0.0171799995005131
Case_13-10,gauss,otsu,1.1,6,33.76461,33.71391,-0.15016,0.95925,0.96372,0.46599,0.99302,0.99063,-0.24068,6.75455,8.82724,30.68583,0.989539980888367,0.985949993133545,-0.362789988517761
Case_13-10,gauss,otsu,1.4,8,33.76461,33.26224,-1.48786,0.95925,0.9602,0.09904,0.99302,0.98835,-0.47028,6.75455,11.69137,73.08881,0.989539980888367,0.979070007801056,-1.05806005001068
Case_13-10,gauss,otsu,1.7,10,33.76461,32.32133,-4.27453,0.95925,0.95299,-0.65259,0.99302,0.98392,-0.9164,6.75455,16.30324,141.36678,0.989539980888367,0.968349993228912,-2.14140009880066
Case_13-10,gauss,otsu,2,12,33.76461,31.23009,-7.50644,0.95925,0.94338,-1.65442,0.99302,0.97773,-1.53975,6.75455,21.81825,223.0156,0.989539980888367,0.954129993915558,-3.57842993736267
Case_13-11,gauss,otsu,0.4,2,33.58206,23.94937,-28.68404,0.95982,0.8974,-6.5033,0.99369,0.91619,-7.79921,7.12115,10.25056,43.94529,0.99074000120163,0.966430008411407,-2.45372009277344
Case_13-11,gauss,otsu,0.7,4,33.58206,32.81692,-2.27842,0.95982,0.9611,0.13336,0.99369,0.99022,-0.3492,7.12115,8.99134,26.26247,0.99074000120163,0.990180015563965,-0.0565200001001358
Case_13-11,gauss,otsu,1.1,6,33.58206,33.30675,-0.81981,0.95982,0.96309,0.34069,0.99369,0.99084,-0.28681,7.12115,10.05669,41.22284,0.99074000120163,0.986400008201599,-0.438059985637665
Case_13-11,gauss,otsu,1.4,8,33.58206,32.75468,-2.46376,0.95982,0.95858,-0.12919,0.99369,0.98852,-0.52028,7.12115,13.60405,91.03726,0.99074000120163,0.979130029678345,-1.17184996604919
Case_13-11,gauss,otsu,1.7,10,33.58206,31.67985,-5.66436,0.95982,0.94988,-1.03561,0.99369,0.98386,-0.98924,7.12115,19.15815,169.03169,0.99074000120163,0.96781998872757,-2.31342005729675
Case_13-11,gauss,otsu,2,12,33.58206,30.47292,-9.25834,0.95982,0.93843,-2.22854,0.99369,0.97726,-1.65343,7.12115,25.63499,259.98385,0.99074000120163,0.95279997587204,-3.82945990562439
Case_13-12,gauss,otsu,0.4,2,34.23288,22.22512,-35.07669,0.96451,0.86763,-10.04448,0.99544,0.89835,-9.75348,6.21758,9.80702,57.7305,0.991940021514893,0.948149979114532,-4.41458988189697
Case_13-12,gauss,otsu,0.7,4,34.23288,32.84637,-4.05023,0.96451,0.96227,-0.23224,0.99544,0.99159,-0.38676,6.21758,8.84906,42.32322,0.991940021514893,0.99083000421524,-0.111900001764297
Case_13-12,gauss,otsu,1.1,6,34.23288,33.57578,-1.9195,0.96451,0.96514,0.06532,0.99544,0.99289,-0.25617,6.21758,9.30833,49.70985,0.991940021514893,0.988099992275238,-0.387120008468628
Case_13-12,gauss,otsu,1.4,8,34.23288,33.16348,-3.1239,0.96451,0.96181,-0.27993,0.99544,0.99159,-0.38676,6.21758,12.01405,93.22711,0.991940021514893,0.982299983501434,-0.971840023994446
Case_13-12,gauss,otsu,1.7,10,34.23288,32.19198,-5.96181,0.96451,0.95453,-1.03472,0.99544,0.98855,-0.69216,6.21758,16.73762,169.19831,0.991940021514893,0.972890019416809,-1.92048001289368
Case_13-12,gauss,otsu,2,12,34.23288,31.01715,-9.39369,0.96451,0.9444,-2.085,0.99544,0.98396,-1.15326,6.21758,22.68288,264.81847,0.991940021514893,0.959850013256073,-3.2350800037384
Case_14-01,gauss,otsu,0.4,2,34.442,22.36647,-35.06048,0.94733,0.83888,-11.44796,0.99254,0.84817,-14.54551,6.37704,8.59426,34.7688,0.98878002166748,0.932699978351593,-5.67163991928101
Case_14-01,gauss,otsu,0.7,4,34.442,33.20291,-3.59761,0.94733,0.94663,-0.07389,0.99254,0.98758,-0.49973,6.37704,7.86419,23.32038,0.98878002166748,0.988460004329681,-0.0323599986732006
Case_14-01,gauss,otsu,1.1,6,34.442,34.35015,-0.26668,0.94733,0.95156,0.44652,0.99254,0.99071,-0.18438,6.37704,7.86455,23.32603,0.98878002166748,0.986890017986298,-0.191149994730949
Case_14-01,gauss,otsu,1.4,8,34.442,34.25924,-0.53063,0.94733,0.94954,0.23329,0.99254,0.98985,-0.27102,6.37704,9.14214,43.36024,0.98878002166748,0.982680022716522,-0.616919994354248
Case_14-01,gauss,otsu,1.7,10,34.442,33.73685,-2.04735,0.94733,0.94405,-0.34624,0.99254,0.98759,-0.49872,6.37704,11.60402,81.96561,0.98878002166748,0.975730001926422,-1.31981003284454
Case_14-01,gauss,otsu,2,12,34.442,32.94217,-4.35465,0.94733,0.93602,-1.19388,0.99254,0.98405,-0.85538,6.37704,15.0805,136.48119,0.98878002166748,0.965929985046387,-2.31093001365662
Case_14-02,gauss,otsu,0.4,2,34.2478,23.20537,-32.24274,0.94143,0.84981,-9.732,0.99226,0.87938,-11.37605,7.15781,9.49684,32.67801,0.988550007343292,0.945879995822906,-4.31642007827759
Case_14-02,gauss,otsu,0.7,4,34.2478,33.17701,-3.12659,0.94143,0.94235,0.09772,0.99226,0.98803,-0.4263,7.15781,8.55914,19.57764,0.988550007343292,0.988170027732849,-0.0384400002658367
Case_14-02,gauss,otsu,1.1,6,34.2478,34.04883,-0.58097,0.94143,0.94506,0.38558,0.99226,0.99011,-0.21668,7.15781,9.05809,26.54834,0.988550007343292,0.985369980335236,-0.321689993143082
Case_14-02,gauss,otsu,1.4,8,34.2478,33.74216,-1.47642,0.94143,0.93962,-0.19226,0.99226,0.9886,-0.36885,7.15781,11.14511,55.70559,0.988550007343292,0.979579985141754,-0.907389998435974
Case_14-02,gauss,otsu,1.7,10,34.2478,33.01587,-3.59711,0.94143,0.92981,-1.23429,0.99226,0.98552,-0.67926,7.15781,14.54393,103.18966,0.988550007343292,0.970579981803894,-1.81781995296478
Case_14-02,gauss,otsu,2,12,34.2478,32.10059,-6.26963,0.94143,0.91721,-2.57268,0.99226,0.98113,-1.12168,7.15781,18.81406,162.8466,0.988550007343292,0.958530008792877,-3.03677010536194
Case_14-03,gauss,otsu,0.4,2,34.34059,22.6846,-33.94231,0.95075,0.85287,-10.29503,0.99383,0.88737,-10.71209,7.08043,9.68669,36.80935,0.989170014858246,0.944000005722046,-4.56646013259888
Case_14-03,gauss,otsu,0.7,4,34.34059,33.11525,-3.5682,0.95075,0.95024,-0.05364,0.99383,0.99003,-0.38236,7.08043,8.78264,24.04105,0.989170014858246,0.988610029220581,-0.0566099993884563
Case_14-03,gauss,otsu,1.1,6,34.34059,34.02599,-0.91612,0.95075,0.95355,0.2945,0.99383,0.99185,-0.19923,7.08043,9.22019,30.22076,0.989170014858246,0.986039996147156,-0.316430002450943
Case_14-03,gauss,otsu,1.4,8,34.34059,33.72741,-1.78558,0.95075,0.94947,-0.13463,0.99383,0.99063,-0.32199,7.08043,11.28649,59.40402,0.989170014858246,0.980589985847473,-0.867399990558624
Case_14-03,gauss,otsu,1.7,10,34.34059,33.00067,-3.90185,0.95075,0.94163,-0.95924,0.99383,0.9881,-0.57656,7.08043,14.62765,106.59268,0.989170014858246,0.972220003604889,-1.71355998516083
Case_14-03,gauss,otsu,2,12,34.34059,32.08546,-6.56695,0.95075,0.93146,-2.02892,0.99383,0.98451,-0.93779,7.08043,18.79132,165.39801,0.989170014858246,0.961160004138947,-2.83167004585266
Case_14-04,gauss,otsu,0.4,2,34.80773,22.76481,-34.59841,0.9749,0.88796,-8.91784,0.99318,0.87993,-11.40277,6.72278,9.17844,36.52745,0.988680005073547,0.94243997335434,-4.67694997787476
Case_14-04,gauss,otsu,0.7,4,34.80773,33.16515,-4.71901,0.9749,0.97209,-0.28823,0.99318,0.98817,-0.50444,6.72278,8.3575,24.31613,0.988680005073547,0.988120019435883,-0.0566399991512299
Case_14-04,gauss,otsu,1.1,6,34.80773,34.29058,-1.48573,0.9749,0.97491,0.00103,0.99318,0.99106,-0.21346,6.72278,8.74369,30.06063,0.988680005073547,0.98566997051239,-0.304450005292892
Case_14-04,gauss,otsu,1.4,8,34.80773,33.9072,-2.58716,0.9749,0.97255,-0.24105,0.99318,0.98979,-0.34133,6.72278,10.67242,58.7501,0.988680005073547,0.98022997379303,-0.854680001735687
Case_14-04,gauss,otsu,1.7,10,34.80773,33.12115,-4.84542,0.9749,0.96801,-0.70674,0.99318,0.98712,-0.61016,6.72278,13.80515,105.34883,0.988680005073547,0.971840023994446,-1.70327997207642
Case_14-04,gauss,otsu,2,12,34.80773,32.17676,-7.55858,0.9749,0.96213,-1.30988,0.99318,0.98331,-0.99378,6.72278,17.74733,163.98796,0.988680005073547,0.960759997367859,-2.823970079422
Case_14-05,gauss,otsu,0.4,2,34.2199,22.70788,-33.6413,0.952,0.85996,-9.66807,0.99475,0.90176,-9.34808,7.02421,9.78702,39.33268,0.990140020847321,0.949899971485138,-4.06408023834229
Case_14-05,gauss,otsu,0.7,4,34.2199,32.74824,-4.3006,0.952,0.95105,-0.09979,0.99475,0.99064,-0.41317,7.02421,8.93699,27.23125,0.990140020847321,0.989480018615723,-0.06666000187397
Case_14-05,gauss,otsu,1.1,6,34.2199,33.83741,-1.11774,0.952,0.95506,0.32143,0.99475,0.99272,-0.20407,7.02421,9.37343,33.44462,0.990140020847321,0.987139999866486,-0.302989989519119
Case_14-05,gauss,otsu,1.4,8,34.2199,33.61235,-1.77543,0.952,0.95159,-0.04307,0.99475,0.99176,-0.30058,7.02421,11.39743,62.25924,0.990140020847321,0.982119977474213,-0.809989988803864
Case_14-05,gauss,otsu,1.7,10,34.2199,32.93523,-3.75416,0.952,0.94451,-0.78676,0.99475,0.98964,-0.5137,7.02421,14.73098,109.71725,0.990140020847321,0.97434002161026,-1.59572994709015
Case_14-05,gauss,otsu,2,12,34.2199,32.03162,-6.39476,0.952,0.93503,-1.78256,0.99475,0.98652,-0.82734,7.02421,18.98932,170.34101,0.990140020847321,0.963970005512238,-2.64305996894836
Case_14-06,gauss,otsu,0.4,2,34.3207,23.29076,-32.13786,0.96559,0.8847,-8.37726,0.99349,0.89548,-9.86522,6.91772,9.32572,34.80916,0.989329993724823,0.949639976024628,-4.01180982589722
Case_14-06,gauss,otsu,0.7,4,34.3207,33.16578,-3.36508,0.96559,0.96434,-0.12945,0.99349,0.98964,-0.38752,6.91772,8.39792,21.39722,0.989329993724823,0.988879978656769,-0.0454900003969669
Case_14-06,gauss,otsu,1.1,6,34.3207,34.06235,-0.75275,0.96559,0.96723,0.16984,0.99349,0.99154,-0.19628,6.91772,8.68271,25.51404,0.989329993724823,0.986459970474243,-0.290100008249283
Case_14-06,gauss,otsu,1.4,8,34.3207,33.78342,-1.56547,0.96559,0.96464,-0.09839,0.99349,0.99036,-0.31505,6.91772,10.51813,52.04619,0.989329993724823,0.981270015239716,-0.814689993858337
Case_14-06,gauss,otsu,1.7,10,34.3207,33.06734,-3.65191,0.96559,0.95933,-0.64831,0.99349,0.98779,-0.57374,6.91772,13.65935,97.45451,0.989329993724823,0.973160028457642,-1.63443994522095
Case_14-06,gauss,otsu,2,12,34.3207,32.14231,-6.34716,0.96559,0.9522,-1.38672,0.99349,0.98403,-0.9522,6.91772,17.7187,156.13497,0.989329993724823,0.962230026721954,-2.73921990394592
Case_14-07,gauss,otsu,0.4,2,34.16911,23.17629,-32.17181,0.95478,0.86476,-9.42835,0.99208,0.87823,-11.47589,7.49944,10.04331,33.9208,0.988600015640259,0.945070028305054,-4.40320014953613
Case_14-07,gauss,otsu,0.7,4,34.16911,33.1816,-2.89007,0.95478,0.95405,-0.07646,0.99208,0.98825,-0.38606,7.49944,8.93418,19.1313,0.988600015640259,0.987969994544983,-0.063730001449585
Case_14-07,gauss,otsu,1.1,6,34.16911,33.90675,-0.76783,0.95478,0.95604,0.13197,0.99208,0.98987,-0.22276,7.49944,9.42431,25.66685,0.988600015640259,0.984690010547638,-0.395509988069534
Case_14-07,gauss,otsu,1.4,8,34.16911,33.49807,-1.96388,0.95478,0.95101,-0.39486,0.99208,0.98802,-0.40924,7.49944,11.68429,55.80217,0.988600015640259,0.978169977664948,-1.05502998828888
Case_14-07,gauss,otsu,1.7,10,34.16911,32.67702,-4.36678,0.95478,0.94226,-1.3113,0.99208,0.98449,-0.76506,7.49944,15.28733,103.84629,0.988600015640259,0.968230009078979,-2.06048989295959
Case_14-07,gauss,otsu,2,12,34.16911,31.70493,-7.21172,0.95478,0.93126,-2.46339,0.99208,0.97959,-1.25897,7.49944,19.69363,162.60134,0.988600015640259,0.955150008201599,-3.38356995582581
Case_14-08,gauss,otsu,0.4,2,34.39158,23.28046,-32.30768,0.96112,0.87564,-8.89379,0.99324,0.88473,-10.92485,6.67215,8.95168,34.16485,0.988979995250702,0.946990013122559,-4.24579000473022
Case_14-08,gauss,otsu,0.7,4,34.39158,33.28511,-3.21727,0.96112,0.96026,-0.08948,0.99324,0.98929,-0.39769,6.67215,7.94473,19.07301,0.988979995250702,0.988680005073547,-0.0303300004452467
Case_14-08,gauss,otsu,1.1,6,34.39158,34.21495,-0.51359,0.96112,0.96358,0.25595,0.99324,0.99135,-0.19029,6.67215,8.05289,20.69408,0.988979995250702,0.986310005187988,-0.269969999790192
Case_14-08,gauss,otsu,1.4,8,34.39158,33.95979,-1.25551,0.96112,0.96079,-0.03433,0.99324,0.99012,-0.31412,6.67215,9.61925,44.17017,0.988979995250702,0.981079995632172,-0.798799991607666
Case_14-08,gauss,otsu,1.7,10,34.39158,33.26843,-3.26577,0.96112,0.95496,-0.64092,0.99324,0.98749,-0.57891,6.67215,12.39845,85.82391,0.988979995250702,0.972949981689453,-1.62085998058319
Case_14-08,gauss,otsu,2,12,34.39158,32.36703,-5.88676,0.96112,0.94714,-1.45455,0.99324,0.98367,-0.96351,6.67215,16.05664,140.65166,0.988979995250702,0.962069988250732,-2.72098994255066
Case_14-09,gauss,otsu,0.4,2,34.31206,23.18735,-32.42216,0.95367,0.86168,-9.64589,0.99354,0.88942,-10.4797,7.05525,9.48049,34.37497,0.988659977912903,0.945410013198853,-4.37459993362427
Case_14-09,gauss,otsu,0.7,4,34.31206,33.28014,-3.00746,0.95367,0.95322,-0.04719,0.99354,0.9901,-0.34624,7.05525,8.40653,19.15283,0.988659977912903,0.988179981708527,-0.0485499985516071
Case_14-09,gauss,otsu,1.1,6,34.31206,34.08983,-0.64767,0.95367,0.95597,0.24117,0.99354,0.99161,-0.19425,7.05525,8.70684,23.40938,0.988659977912903,0.98514997959137,-0.355030000209808
Case_14-09,gauss,otsu,1.4,8,34.31206,33.76819,-1.58507,0.95367,0.95155,-0.2223,0.99354,0.99021,-0.33517,7.05525,10.57944,49.95131,0.988659977912903,0.979089975357056,-0.967980027198792
Case_14-09,gauss,otsu,1.7,10,34.31206,33.02391,-3.75422,0.95367,0.94338,-1.07899,0.99354,0.98744,-0.61397,7.05525,13.70201,94.21013,0.988659977912903,0.969889998435974,-1.89853000640869
Case_14-09,gauss,otsu,2,12,34.31206,32.10342,-6.43692,0.95367,0.9329,-2.1779,0.99354,0.98357,-1.00348,7.05525,17.67673,150.54718,0.988659977912903,0.957880020141602,-3.11330008506775
Case_14-11,gauss,otsu,0.4,2,34.34804,22.86766,-33.42368,0.94667,0.84735,-10.49151,0.99126,0.85906,-13.33656,7.25098,9.71835,34.02809,0.988489985466003,0.941280007362366,-4.77596998214722
Case_14-11,gauss,otsu,0.7,4,34.34804,33.3397,-2.93566,0.94667,0.94672,0.00528,0.99126,0.98701,-0.42875,7.25098,8.74506,20.60521,0.988489985466003,0.988039970397949,-0.0455299988389015
Case_14-11,gauss,otsu,1.1,6,34.34804,34.09171,-0.74627,0.94667,0.94893,0.23873,0.99126,0.98896,-0.23203,7.25098,9.20933,27.00807,0.988489985466003,0.98523998260498,-0.328779995441437
Case_14-11,gauss,otsu,1.4,8,34.34804,33.73752,-1.77745,0.94667,0.94355,-0.32958,0.99126,0.98726,-0.40353,7.25098,11.36482,56.73495,0.988489985466003,0.979380011558533,-0.921609997749329
Case_14-11,gauss,otsu,1.7,10,34.34804,32.95622,-4.05211,0.94667,0.93398,-1.34049,0.99126,0.98378,-0.7546,7.25098,14.9058,105.56945,0.988489985466003,0.970250010490417,-1.8452399969101
Case_14-11,gauss,otsu,2,12,34.34804,31.99717,-6.84426,0.94667,0.92176,-2.63133,0.99126,0.9788,-1.25699,7.25098,19.36039,167.00377,0.988489985466003,0.95797997713089,-3.08652997016907
Case_14-12,gauss,otsu,0.4,2,34.55142,22.98678,-33.47081,0.945,0.84845,-10.21693,0.99223,0.86861,-12.4588,6.92145,9.26882,33.91443,0.988479971885681,0.943130016326904,-4.58785009384155
Case_14-12,gauss,otsu,0.7,4,34.55142,33.49935,-3.04494,0.945,0.94557,0.06032,0.99223,0.98821,-0.40515,6.92145,8.34447,20.55956,0.988479971885681,0.988160014152527,-0.032370001077652
Case_14-12,gauss,otsu,1.1,6,34.55142,34.28665,-0.76631,0.945,0.94787,0.3037,0.99223,0.99009,-0.21568,6.92145,8.86709,28.11029,0.988479971885681,0.985459983348846,-0.305519998073578
Case_14-12,gauss,otsu,1.4,8,34.55142,33.93603,-1.78108,0.945,0.94231,-0.28466,0.99223,0.98854,-0.37189,6.92145,10.99184,58.80834,0.988479971885681,0.979830026626587,-0.875079989433289
Case_14-12,gauss,otsu,1.7,10,34.55142,33.16675,-4.00756,0.945,0.93252,-1.32063,0.99223,0.98541,-0.68734,6.92145,14.40818,108.16707,0.988479971885681,0.971149981021881,-1.7532000541687
Case_14-12,gauss,otsu,2,12,34.55142,32.22856,-6.72291,0.945,0.92021,-2.62328,0.99223,0.981,-1.13179,6.92145,18.66078,169.60796,0.988479971885681,0.959699988365173,-2.91154003143311
Case_15-02,gauss,otsu,0.4,2,35.3369,22.87027,-35.27935,0.96136,0.87931,-8.53478,0.99585,0.88979,-10.6502,4.85486,6.36158,31.03529,0.988370001316071,0.943180024623871,-4.5721697807312
Case_15-02,gauss,otsu,0.7,4,35.3369,33.40561,-5.46536,0.96136,0.96011,-0.13002,0.99585,0.99106,-0.481,4.85486,5.78792,19.21909,0.988370001316071,0.988849997520447,0.0485600009560585
Case_15-02,gauss,otsu,1.1,6,35.3369,35.31656,-0.05756,0.96136,0.9664,0.52426,0.99585,0.99489,-0.0964,4.85486,5.59139,15.17098,0.988370001316071,0.988529980182648,0.0161899998784065
Case_15-02,gauss,otsu,1.4,8,35.3369,35.34788,0.03107,0.96136,0.9667,0.55546,0.99585,0.99463,-0.12251,4.85486,6.19332,27.56949,0.988370001316071,0.985979974269867,-0.241819992661476
Case_15-02,gauss,otsu,1.7,10,35.3369,34.99134,-0.9779,0.96136,0.96506,0.38487,0.99585,0.99366,-0.21991,4.85486,7.52068,54.91034,0.988370001316071,0.981620013713837,-0.682940006256104
Case_15-02,gauss,otsu,2,12,35.3369,34.35228,-2.78638,0.96136,0.96192,0.05825,0.99585,0.99204,-0.38259,4.85486,9.49903,95.66023,0.988370001316071,0.975470006465912,-1.30517995357513
Case_15-03,gauss,otsu,0.4,2,34.43088,22.93281,-33.39464,0.95609,0.87774,-8.19484,0.99569,0.90487,-9.12131,5.65312,7.81416,38.22739,0.98988002538681,0.953289985656738,-3.6964099407196
Case_15-03,gauss,otsu,0.7,4,34.43088,32.97142,-4.23881,0.95609,0.95588,-0.02196,0.99569,0.99173,-0.39771,5.65312,7.12861,26.10045,0.98988002538681,0.989849984645844,-0.00303000002168119
Case_15-03,gauss,otsu,1.1,6,34.43088,34.32572,-0.30542,0.95609,0.96174,0.59095,0.99569,0.99424,-0.14563,5.65312,7.21773,27.67693,0.98988002538681,0.988669991493225,-0.122239999473095
Case_15-03,gauss,otsu,1.4,8,34.43088,34.26199,-0.49052,0.95609,0.96137,0.55225,0.99569,0.99365,-0.20488,5.65312,8.52338,50.77302,0.98988002538681,0.985069990158081,-0.485920011997223
Case_15-03,gauss,otsu,1.7,10,34.43088,33.73517,-2.0206,0.95609,0.95834,0.23533,0.99569,0.99208,-0.36256,5.65312,10.98085,94.24406,0.98988002538681,0.9791100025177,-1.08800995349884
Case_15-03,gauss,otsu,2,12,34.43088,32.91364,-4.40663,0.95609,0.95324,-0.29809,0.99569,0.98961,-0.61063,5.65312,14.39765,154.68502,0.98988002538681,0.970809996128082,-1.9264999628067
Case_15-04,gauss,otsu,0.4,2,35.19731,22.68271,-35.55556,0.96189,0.87439,-9.09667,0.99553,0.88098,-11.50643,4.94322,6.29047,27.2545,0.986840009689331,0.929539978504181,-5.80641984939575
Case_15-04,gauss,otsu,0.7,4,35.19731,33.93021,-3.59999,0.96189,0.9618,-0.00936,0.99553,0.99221,-0.33349,4.94322,5.58832,13.0502,0.986840009689331,0.987399995326996,0.0567499995231628
Case_15-04,gauss,otsu,1.1,6,35.19731,35.48472,0.81657,0.96189,0.96728,0.56036,0.99553,0.99504,-0.04922,4.94322,5.36821,8.59743,0.986840009689331,0.986959993839264,0.0121600003913045
Case_15-04,gauss,otsu,1.4,8,35.19731,35.48841,0.82705,0.96189,0.96738,0.57075,0.99553,0.99464,-0.0894,4.94322,6.03079,22.00125,0.986840009689331,0.984000027179718,-0.28779000043869
Case_15-04,gauss,otsu,1.7,10,35.19731,35.13821,-0.16791,0.96189,0.96565,0.3909,0.99553,0.99356,-0.19788,4.94322,7.42207,50.14646,0.986840009689331,0.979030013084412,-0.791410028934479
Case_15-04,gauss,otsu,2,12,35.19731,34.54866,-1.8429,0.96189,0.96262,0.07589,0.99553,0.9919,-0.36463,4.94322,9.40051,90.16977,0.986840009689331,0.9721599817276,-1.48757994174957
Case_15-05,gauss,otsu,0.4,2,35.45884,23.13224,-34.76312,0.96881,0.8894,-8.19665,0.99494,0.87271,-12.28516,4.71637,5.87677,24.60367,0.986310005187988,0.932699978351593,-5.4354100227356
Case_15-05,gauss,otsu,0.7,4,35.45884,34.20134,-3.54637,0.96881,0.96836,-0.04645,0.99494,0.9913,-0.36585,4.71637,5.18461,9.92797,0.986310005187988,0.987200021743774,0.0902400016784668
Case_15-05,gauss,otsu,1.1,6,35.45884,35.78497,0.91974,0.96881,0.97316,0.449,0.99494,0.99457,-0.03719,4.71637,4.93585,4.65358,0.986310005187988,0.986800014972687,0.0496799983084202
Case_15-05,gauss,otsu,1.4,8,35.45884,35.77994,0.90556,0.96881,0.97327,0.46036,0.99494,0.99416,-0.0784,4.71637,5.47158,16.01253,0.986310005187988,0.983950018882751,-0.239270001649857
Case_15-05,gauss,otsu,1.7,10,35.45884,35.43601,-0.06438,0.96881,0.97186,0.31482,0.99494,0.99303,-0.19197,4.71637,6.65068,41.01269,0.986310005187988,0.979160010814667,-0.724919974803925
Case_15-05,gauss,otsu,2,12,35.45884,34.86165,-1.68418,0.96881,0.96939,0.05987,0.99494,0.9913,-0.36585,4.71637,8.34997,77.0423,0.986310005187988,0.972559988498688,-1.39409005641937
Case_15-06,gauss,otsu,0.4,2,35.42647,23.85264,-32.67001,0.9703,0.90165,-7.07513,0.99314,0.85923,-13.4835,4.86131,5.89302,21.22288,0.985499978065491,0.937960028648376,-4.82393980026245
