name,type,method,filter_size,jpg_PSNR,PSNR,delta_PSNR,jpg_SSIM,SSIM,delta_SSIM,jpg_brisque,im_brisque,delta_brisque
Case_12-04,avg,otsu,17,29.475,25.357,-13.97116,0.943,0.912,-3.28738,48.971,68.245,39.35799
Case_12-05,avg,otsu,17,29.323,25.034,-14.62674,0.936,0.899,-3.95299,49.715,68.542,37.86986
Case_12-06,avg,otsu,17,29.17,25.308,-13.23963,0.939,0.912,-2.8754,50.272,68.51,36.27864
Case_12-07,avg,otsu,17,29.274,25.245,-13.76307,0.934,0.899,-3.74732,49.713,68.72,38.23346
Case_12-08,avg,otsu,17,29.306,25.526,-12.89838,0.941,0.915,-2.76302,49.925,68.727,37.66049
Case_12-09,avg,otsu,17,29.417,25.51,-13.28144,0.947,0.921,-2.74551,50.363,68.572,36.15551
Case_12-10,avg,otsu,17,29.454,26.183,-11.10545,0.948,0.938,-1.05485,48.496,68.192,40.61366
Case_12-11,avg,otsu,17,29.266,24.89,-14.9525,0.946,0.916,-3.17125,49.17,66.863,35.98332
Case_12-12,avg,otsu,17,29.517,25.757,-12.73842,0.937,0.915,-2.34792,52.013,68.378,31.46329
Case_13-01,avg,otsu,17,28.726,23.691,-17.52768,0.908,0.825,-9.14097,52.872,67.044,26.80436
Case_13-02,avg,otsu,17,28.691,23.261,-18.9258,0.902,0.793,-12.08426,52.279,65.873,26.00279
Case_13-03,avg,otsu,17,28.794,23.16,-19.56658,0.909,0.808,-11.11111,53.546,66.721,24.60501
Case_13-04,avg,otsu,17,29.457,25.427,-13.68096,0.904,0.854,-5.53097,52.394,63.695,21.56926
Case_13-05,avg,otsu,17,29.365,25.274,-13.93155,0.914,0.87,-4.814,54.25,63.829,17.65714
Case_13-06,avg,otsu,17,28.797,23.484,-18.44984,0.914,0.827,-9.5186,52.829,66.641,26.14473
Case_13-07,avg,otsu,17,28.785,24.399,-15.2371,0.909,0.849,-6.60066,51.808,66.6,28.55158
